tile,cluster,zone,area_m2,n_pts,n_ground,n_class1,n_reclaim,ground_per_m2,class1_per_m2,reclaim_per_m2,med_inten_ground,med_inten_reclaim,med_absang_ground,med_absang_reclaim,planar_ground,planar_ground_n,planar_reclaim,planar_reclaim_n
621594,50,ring,338.5,2082,1267,815,35,3.742983751846381,2.4076809453471197,0.103397341211226,18080.0,11936.0,17.364,17.658,0.04364705197008334,1267,0.12324115332648944,35
621594,50,far,4262.25,26466,16935,9531,175,3.9732535632588424,2.2361428822804856,0.04105812657633879,18736.0,16128.0,16.674,16.896,0.025706771560606967,1500,0.08582325181140504,175
621594,51,floor,87.75,554,151,403,7,1.7207977207977208,4.592592592592593,0.07977207977207977,18320.0,7264.0,13.98,14.778,0.09877216384575149,151,0.15388013441645398,7
621594,51,ring,668.75,6457,1444,5013,18,2.1592523364485983,7.49607476635514,0.02691588785046729,17280.0,11360.0,14.172,14.628,0.03780460873835523,1444,0.17589713209579827,18
621594,51,far,7766.0,53481,19467,34012,173,2.5066958537213493,4.379603399433428,0.02227659026525882,17584.0,13936.0,14.466000000000001,14.4,0.028853089184678993,1500,0.13512900437348208,173
621594,52,floor,72.25,374,279,95,5,3.86159169550173,1.314878892733564,0.06920415224913495,19152.0,17456.0,16.296,17.418,0.07444550122039573,279,0.1494063973336779,5
621594,52,ring,651.75,3385,2387,998,37,3.6624472573839664,1.5312619869581894,0.05677023398542386,16912.0,10928.0,16.476,15.918000000000001,0.03277023856236383,1500,0.16984432277575934,37
621594,52,far,8225.0,42273,27695,14575,465,3.367173252279635,1.7720364741641337,0.056534954407294835,16512.0,12448.0,16.536,16.902,0.03876870178547165,1500,0.13870858770187056,464
621594,53,floor,24.75,86,73,13,2,2.9494949494949494,0.5252525252525253,0.08080808080808081,11392.0,9552.0,12.972,12.894,0.128832527847635,73,0.2026660799802471,2
621594,53,ring,300.0,1231,1020,211,24,3.4,0.7033333333333334,0.08,17256.0,14640.0,13.008000000000001,12.885,0.0396537223654434,1020,0.11975795773091136,24
621594,53,far,4136.75,27430,18819,8611,252,4.549223424185653,2.081585785943071,0.060917386837493204,16464.0,14944.0,12.804,13.194,0.031030350544625662,1500,0.0976782955370652,252
621594,54,floor,37.75,321,260,61,2,6.887417218543046,1.6158940397350994,0.052980132450331126,28352.0,22280.0,17.274,16.308,0.0724166771872774,260,0.27288170098779574,2
621594,54,ring,324.25,3307,2360,947,24,7.278334618350039,2.920585967617579,0.07401696222050887,27008.0,22648.0,17.226,17.118000000000002,0.050212720672107025,1500,0.16205053799745883,24
621594,54,far,4217.5,44550,28728,15822,66,6.811618257261411,3.7515115589804386,0.015649081209247184,19648.0,12120.0,16.884,16.875,0.030401530609907468,1500,0.1272736062700801,66
621594,55,floor,31.5,273,145,128,12,4.603174603174603,4.063492063492063,0.38095238095238093,17056.0,17368.0,15.036,14.985,0.14390510801752043,145,0.2015287476916683,12
621594,55,ring,317.5,3012,1665,1347,1,5.244094488188976,4.24251968503937,0.0031496062992125984,17056.0,12496.0,15.018,14.97,0.025654237456279816,1500,0.14484262762670141,1
621594,55,far,4195.0,41908,23089,18819,232,5.503933253873659,4.4860548271752085,0.05530393325387366,17968.0,14288.0,15.444,15.189,0.03299480207485317,1500,0.10363496638922243,232
621594,56,floor,45.5,711,378,333,2,8.307692307692308,7.318681318681318,0.04395604395604396,21864.0,17328.0,16.506,15.096,0.12622172235597873,378,0.20366190461288625,2
621594,56,ring,598.25,8730,3877,4853,38,6.480568324279147,8.11199331383201,0.0635185959047221,23648.0,12680.0,16.458000000000002,16.605,0.03202710435883205,1500,0.17866827617987724,38
621594,56,far,8172.75,91217,44039,47178,787,5.388516717139273,5.772597962742039,0.09629561653054357,15168.0,9360.0,16.362000000000002,17.34,0.03106038141748968,1500,0.09860671543196986,787
621594,57,floor,50.0,147,87,60,3,1.74,1.2,0.06,15008.0,8928.0,12.288,12.276,0.08341209904216385,87,0.19404569896676094,3
621594,57,ring,356.0,836,641,195,17,1.800561797752809,0.547752808988764,0.047752808988764044,17776.0,15600.0,12.294,12.120000000000001,0.03933865692056315,641,0.15999036156313196,17
621594,57,far,4318.25,10971,8607,2364,30,1.9931685289179644,0.5474439877265096,0.006947258727493777,18688.0,18168.0,12.294,12.579,0.024562755752697285,1500,0.14039903888274807,30
621594,58,floor,26.0,121,95,26,8,3.6538461538461537,1.0,0.3076923076923077,17712.0,10168.0,17.346,17.337,0.1473161455479044,95,0.2470206037646676,8
621594,58,ring,307.5,1735,1220,515,31,3.967479674796748,1.6747967479674797,0.1008130081300813,19568.0,10960.0,17.166,15.21,0.02966051253483215,1220,0.1385007933508291,31
621594,58,far,4158.5,24175,15991,8184,303,3.8453769388000483,1.9680173139353132,0.07286281110977516,15504.0,10112.0,16.656,17.514,0.0238104249296498,1500,0.08962954058466721,303
621594,59,floor,30.75,130,109,21,8,3.5447154471544717,0.6829268292682927,0.2601626016260163,21584.0,13904.0,17.184,16.362000000000002,0.08664274511983194,109,0.16891058079599475,8
621594,59,ring,313.75,1341,1176,165,7,3.748207171314741,0.5258964143426295,0.022310756972111555,20584.0,12848.0,17.028,17.022000000000002,0.03272793995913048,1176,0.13361271689859677,7
621594,59,far,4179.0,18717,15752,2965,122,3.769322804498684,0.7094998803541517,0.029193586982531706,17296.0,12488.0,16.377,15.807,0.023596359514385767,1500,0.09985145373471482,122
621594,60,floor,32.5,159,105,54,0,3.230769230769231,1.6615384615384616,0.0,12368.0,,17.424,,0.08679507480644588,105,,0
621594,60,ring,317.75,1510,1282,228,25,4.034618410700236,0.7175452399685287,0.07867820613690008,18152.0,10704.0,17.322,17.604,0.03337832385858519,1282,0.15889534683725515,25
621594,60,far,4194.25,21763,16262,5501,157,3.877212850926864,1.3115574894200392,0.03743219884365501,16656.0,12192.0,16.158,17.496,0.018815923699719406,1500,0.07337749194749676,157
621594,61,floor,31.25,52,42,10,8,1.344,0.32,0.256,6384.0,10784.0,12.933,12.936,0.07271152766526257,42,0.2936086886180078,8
621594,61,ring,310.5,634,530,104,10,1.7069243156199678,0.33494363929146537,0.0322061191626409,24848.0,24088.0,12.918000000000001,12.744,0.03574026552985288,530,0.07957450771093022,10
621594,61,far,4173.5,25608,7077,18531,82,1.6956990535521745,4.440158140649335,0.019647777644662752,23984.0,19280.0,12.936,13.101,0.019629897038242916,1500,0.09673973205306652,82
621594,62,floor,39.25,198,162,36,7,4.127388535031847,0.9171974522292994,0.17834394904458598,16096.0,11824.0,17.277,16.176000000000002,0.11560513890600532,162,0.18387798698569213,7
621594,62,ring,330.25,1644,1323,321,71,4.006056018168055,0.9719909159727479,0.2149886449659349,13104.0,9616.0,17.172,17.37,0.053668951635472695,1323,0.15326200087184816,71
621594,62,far,4236.5,21283,15973,5310,404,3.770329281246312,1.2533931311223887,0.09536173728313466,14192.0,10920.0,16.806,17.22,0.024977235716022506,1500,0.09516661822223682,404
621594,63,floor,26.0,81,68,13,4,2.6153846153846154,0.5,0.15384615384615385,13432.0,20176.0,12.267,12.21,0.07631518057479525,68,0.20599122583067242,4
621594,63,ring,303.5,1034,841,193,6,2.771004942339374,0.6359143327841845,0.019769357495881382,19904.0,7680.0,12.264000000000001,12.342,0.045879709843063665,841,0.1333963421405997,6
621594,63,far,4144.0,14784,10854,3930,104,2.619208494208494,0.9483590733590733,0.025096525096525095,18080.0,16056.0,12.276,11.991,0.022978321116369216,1500,0.11339692535781865,104
621594,64,floor,41.75,231,67,164,8,1.6047904191616766,3.92814371257485,0.19161676646706588,13216.0,6304.0,14.838000000000001,14.808,0.038543235325903424,67,0.11013554900321765,8
621594,64,ring,328.25,3254,941,2313,3,2.866717440974867,7.046458492003047,0.00913937547600914,21120.0,12272.0,14.838000000000001,14.694,0.041001892538929496,941,0.154105013674382,3
621594,64,far,4230.0,40223,12068,28155,49,2.8529550827423167,6.656028368794326,0.011583924349881796,18016.0,14752.0,14.94,15.522,0.02197768907541331,1500,0.10355895529920645,49
621594,65,floor,31.5,225,62,163,9,1.9682539682539681,5.174603174603175,0.2857142857142857,9864.0,6992.0,14.616,14.646,0.12358887137702368,62,0.3014001497762706,9
621594,65,ring,315.5,2428,884,1544,6,2.801901743264659,4.893819334389858,0.01901743264659271,17616.0,18728.0,14.61,14.529,0.04287697794296719,884,0.13483441951339614,6
621594,65,far,4185.0,37295,13679,23616,16,3.26857825567503,5.643010752688172,0.0038231780167264037,18688.0,19800.0,14.664,14.154,0.01850800146044662,1500,0.07693990949400131,16
621594,66,floor,44.75,137,134,3,0,2.994413407821229,0.0670391061452514,0.0,27536.0,,11.208,,0.06774867824904618,134,,0
621594,66,ring,351.25,1366,1080,286,11,3.074733096085409,0.8142348754448399,0.03131672597864769,20672.0,17824.0,11.196,11.232000000000001,0.05070390791732393,1080,0.10580301450079332,11
621594,66,far,4305.75,17516,13974,3541,112,3.245427625849155,0.8223886663182953,0.026011728502583754,20376.0,15040.0,11.16,10.482000000000001,0.0172660828733342,1500,0.10062344668000378,112
621594,67,floor,75.75,282,216,66,14,2.8514851485148514,0.8712871287128713,0.1848184818481848,19392.0,10520.0,7.668,7.575,0.07829935318721937,216,0.18262328899757563,14
621594,67,ring,727.75,3240,2338,902,38,3.2126417038818276,1.2394366197183098,0.05221573342493988,22120.0,16824.0,7.83,7.413,0.047074142535990404,1500,0.19838466257917275,38
621594,67,far,8565.25,27081,21609,5469,381,2.52286856775926,0.6385102594787075,0.044482064154578095,19920.0,16864.0,7.872,7.386,0.02322392511103999,1500,0.13633051379196104,381
621594,68,floor,29.75,87,54,33,9,1.815126050420168,1.1092436974789917,0.3025210084033613,12488.0,12128.0,4.41,4.5,0.11775182643660287,54,0.22320484488523107,9
621594,68,ring,313.25,886,655,231,17,2.0909816440542697,0.7374301675977654,0.05426975259377494,15536.0,11648.0,4.458,4.26,0.03135944939992896,655,0.15089779718204,17
621594,68,far,4186.25,11974,9596,2378,247,2.292266348163631,0.5680501642281278,0.05900268736936399,18544.0,15040.0,4.482,4.206,0.026914057660860635,1500,0.10067103923154264,247
621594,69,floor,43.75,128,98,30,3,2.24,0.6857142857142857,0.06857142857142857,24208.0,23056.0,10.233,10.206,0.05424751766577174,98,0.1519777430751219,3
621594,69,ring,334.0,1067,788,279,5,2.3592814371257487,0.8353293413173652,0.014970059880239521,17584.0,6976.0,10.236,10.212,0.031325643884912324,788,0.09049558139321334,5
621594,69,far,4244.25,14732,11985,2747,86,2.823820462979325,0.6472286034046062,0.020262708370147847,20240.0,17080.0,10.302,9.771,0.0268658308127101,1500,0.11217055209093019,86
621594,70,floor,38.5,128,110,18,3,2.857142857142857,0.4675324675324675,0.07792207792207792,17288.0,16768.0,6.996,7.104,0.07654264060300875,110,0.18155206684474479,3
621594,70,ring,329.5,1205,940,265,17,2.8528072837632776,0.8042488619119879,0.051593323216995446,18520.0,21264.0,6.996,6.9,0.030195612415042206,940,0.17917647493476352,17
621594,70,far,4235.75,15937,11023,4914,246,2.602372661276043,1.1601251254205276,0.05807708198075902,18512.0,15968.0,7.008,7.0440000000000005,0.02420208161561277,1500,0.10714929303065901,246
621594,71,floor,36.0,93,81,12,6,2.25,0.3333333333333333,0.16666666666666666,15840.0,13480.0,4.782,4.7669999999999995,0.11658965040948033,81,0.26498524515153576,6
621594,71,ring,331.5,977,831,146,22,2.506787330316742,0.44042232277526394,0.06636500754147813,17728.0,13288.0,4.764,4.632,0.03382524902701789,831,0.1491670448738489,22
621594,71,far,4242.75,14934,11098,3836,263,2.615756290142007,0.9041305756879382,0.061988097342525486,17152.0,15456.0,4.758,4.674,0.028435609780302684,1500,0.11545084317867804,263
621594,72,floor,39.0,113,92,21,10,2.358974358974359,0.5384615384615384,0.2564102564102564,17832.0,19056.0,10.524000000000001,10.635000000000002,0.12497294595846142,92,0.2138586767178765,10
621594,72,ring,330.5,1156,849,307,15,2.5688350983358545,0.9288956127080181,0.0453857791225416,15200.0,9616.0,10.566,10.44,0.07066289573111817,849,0.25864608242068243,15
621594,72,far,4239.25,16536,9691,6844,191,2.2860175738633015,1.6144365158931415,0.04505513947042519,16816.0,16160.0,10.44,10.836,0.03624747752621715,1498,0.12166778296355574,190
621594,73,floor,27.75,97,79,18,6,2.8468468468468466,0.6486486486486487,0.21621621621621623,15248.0,19360.0,10.224,10.257000000000001,0.15238295522931367,79,0.2139266318065154,6
621594,73,ring,305.0,1119,1022,97,9,3.3508196721311476,0.3180327868852459,0.029508196721311476,18400.0,17984.0,10.23,10.17,0.04617044987421082,1022,0.20673412419921533,9
621594,73,far,4157.5,25476,18609,6867,124,4.476007215874925,1.6517137702946483,0.029825616355983162,18464.0,14344.0,10.056000000000001,10.437000000000001,0.040293609622409576,1500,0.13309329796629754,124
621594,74,floor,85.25,326,224,102,14,2.627565982404692,1.1964809384164223,0.16422287390029325,8560.0,13912.0,6.6000000000000005,6.339,0.09395642992964781,224,0.15195664558896738,14
621594,74,ring,669.5,2714,2173,541,17,3.2457057505601195,0.8080657206870799,0.02539208364451083,18560.0,14672.0,6.594,6.390000000000001,0.044346386753460365,1500,0.17453471853912106,17
621594,74,far,8477.25,39691,29692,9999,269,3.5025509451767967,1.179509864637707,0.03173198855761007,18656.0,16320.0,6.63,6.174,0.02686818913034017,1500,0.09998833424680242,269
621594,75,floor,38.0,71,65,6,5,1.7105263157894737,0.15789473684210525,0.13157894736842105,7824.0,12192.0,9.576,9.552,0.06092476756089127,65,0.21585083130673866,5
621594,75,ring,324.5,826,615,211,14,1.8952234206471494,0.650231124807396,0.04314329738058552,18496.0,18240.0,9.588000000000001,9.507,0.037748501386715816,615,0.14005252453824824,14
621594,75,far,4217.75,11135,9938,1197,156,2.356232588465414,0.28380060458775414,0.03698654495880505,19264.0,19112.0,9.618,9.435,0.02227075092523023,1500,0.07082595182194495,156
621594,76,floor,71.75,196,152,44,17,2.1184668989547037,0.6132404181184669,0.23693379790940766,16496.0,11440.0,3.684,3.714,0.1142342077268097,152,0.2019248901129913,17
621594,76,ring,395.25,1293,976,317,18,2.46932321315623,0.8020240354206198,0.04554079696394687,16184.0,11816.0,3.675,3.6660000000000004,0.080541109166262,976,0.1582767480805103,18
621594,76,far,4454.25,14063,9667,4396,202,2.170286804737049,0.9869226020093169,0.04534994668013695,17120.0,14280.0,3.654,4.032,0.04172266269068814,1500,0.15859927325834633,202
621594,77,floor,30.25,80,52,28,6,1.71900826446281,0.9256198347107438,0.19834710743801653,13840.0,18256.0,6.6000000000000005,6.579000000000001,0.14065996239767742,52,0.2798849881002923,6
621594,77,ring,312.5,784,629,155,20,2.0128,0.496,0.064,25712.0,22432.0,6.582,6.4830000000000005,0.0480694083997264,629,0.1950352067655956,20
621594,77,far,4178.0,10430,7927,2503,160,1.8973192915270465,0.5990904739109622,0.03829583532790809,21200.0,17680.0,6.5760000000000005,6.462,0.03201200933392556,1500,0.10410104314769342,160
621594,78,floor,42.0,83,75,8,3,1.7857142857142858,0.19047619047619047,0.07142857142857142,18832.0,8656.0,9.636000000000001,9.654,0.084989935149963,75,0.15327647983531278,3
621594,78,ring,353.25,733,666,67,7,1.8853503184713376,0.18966737438075018,0.019815994338287332,21224.0,19536.0,9.588000000000001,9.516,0.025534602735575618,666,0.1825067972485499,7
621594,78,far,4314.75,9337,8348,989,80,1.9347586766324816,0.22921374355408772,0.01854105104583116,19936.0,16320.0,9.576,9.981,0.020257096503740968,1500,0.10343236781329779,80
621594,79,floor,33.75,103,72,31,7,2.1333333333333333,0.9185185185185185,0.2074074074074074,15976.0,18064.0,10.164,10.200000000000001,0.11580066713727888,72,0.15712821553091771,7
621594,79,ring,319.75,1040,850,190,7,2.6583268178264268,0.5942142298670836,0.0218921032056294,19152.0,19488.0,10.17,10.23,0.029016019150759575,850,0.1548780395107201,7
621594,79,far,4198.0,10330,9094,1236,66,2.1662696522153406,0.29442591710338256,0.01572177227251072,20960.0,19008.0,10.146,9.927,0.018782538141664418,1500,0.07570029756800523,66
621594,80,floor,24.0,48,37,11,11,1.5416666666666667,0.4583333333333333,0.4583333333333333,17216.0,18832.0,6.738,6.6240000000000006,0.10619975937134996,37,0.21134133137780964,11
621594,80,ring,304.25,681,580,101,12,1.9063270336894003,0.3319638455217749,0.03944124897288414,17928.0,14024.0,6.714,6.585000000000001,0.06347392960137199,580,0.18733127187999798,12
621594,80,far,4152.25,11081,8878,2203,104,2.1381178878921068,0.5305557228008911,0.025046661448612197,19632.0,17048.0,6.744,6.156000000000001,0.017745061687435282,1500,0.08206030333320768,104
621594,81,floor,24.0,53,38,15,3,1.5833333333333333,0.625,0.125,27680.0,25808.0,10.125,9.978,0.12522226891803712,38,0.1536805742850902,3
621594,81,ring,302.25,640,479,161,12,1.5847808105872623,0.532671629445823,0.03970223325062035,21152.0,13568.0,10.074,10.047,0.02732376524204483,479,0.12260002758449673,12
621594,81,far,4146.75,7444,6512,932,101,1.5703864472177007,0.22475432567673478,0.024356423705311388,19072.0,19104.0,10.086,9.762,0.02418244135446912,1500,0.08988750850676297,101
621594,82,floor,40.5,66,50,16,10,1.2345679012345678,0.3950617283950617,0.24691358024691357,28408.0,23736.0,7.29,7.224,0.11782010548870403,50,0.22630731419295103,10
621594,82,ring,332.0,616,490,126,13,1.4759036144578312,0.3795180722891566,0.0391566265060241,19304.0,23760.0,7.272,7.332,0.037964656645470995,490,0.129532728995855,13
621594,82,far,4239.75,8044,6393,1651,114,1.5078719264107554,0.3894097529335456,0.026888377852467716,19696.0,18616.0,7.2780000000000005,7.077,0.020793994938429705,1498,0.09954559865292367,114
621594,83,floor,31.0,89,62,27,3,2.0,0.8709677419354839,0.0967741935483871,19144.0,20272.0,7.848,7.764,0.04818682862136825,62,0.14466603682154755,3
621594,83,ring,311.0,953,677,276,21,2.1768488745980705,0.887459807073955,0.06752411575562701,19472.0,16896.0,7.8180000000000005,7.71,0.02991209755413138,677,0.16779125645217619,21
621594,83,far,4169.25,11169,8277,2892,165,1.9852491455297716,0.6936499370390358,0.03957546321280806,17520.0,15552.0,7.8,7.452,0.021286458710108036,1500,0.0895344093970607,165
621594,84,floor,18.5,31,29,2,2,1.5675675675675675,0.10810810810810811,0.10810810810810811,28160.0,24936.0,10.956,11.079,0.12179601498081638,29,0.20103729901271095,2
621594,84,ring,298.25,583,519,64,7,1.7401508801341157,0.2145850796311819,0.02347024308466052,19056.0,15360.0,10.974,10.86,0.04979301504590694,519,0.11860621916900982,7
621594,84,far,4130.75,8179,7053,1126,160,1.7074381165647885,0.2725897234158446,0.03873388609816619,19184.0,15952.0,10.932,10.776,0.022103619310712475,1499,0.11364330834891234,160
621594,85,floor,105.0,308,257,51,1,2.447619047619048,0.4857142857142857,0.009523809523809525,16080.0,17040.0,10.506,8.982,0.030075824115328942,257,0.11291288748753914,1
621594,85,ring,706.5,2258,1776,482,10,2.51380042462845,0.6822363765038925,0.014154281670205236,19816.0,25568.0,10.263,10.482,0.03823306962183892,1500,0.17050122170098803,10
621594,85,far,8113.75,27658,21771,5887,237,2.6832229240486827,0.7255584655677091,0.029209674934524726,18976.0,15904.0,9.822000000000001,9.096,0.0238638048294888,1500,0.14013815314200428,237
616591,0,floor,45.25,92,89,3,1,1.9668508287292819,0.06629834254143646,0.022099447513812154,8896.0,14992.0,8.118,8.202,0.07578300212031763,89,0.13955312263340147,1
616591,0,ring,340.25,874,771,103,13,2.265980896399706,0.3027185892725937,0.03820720058780309,20576.0,16992.0,8.106,8.064,0.047430262655382194,771,0.17725882734094967,13
616591,0,far,4271.5,11150,9783,1363,58,2.290296148893831,0.3190916539857193,0.013578368254711459,20912.0,15600.0,8.142,8.133,0.016518572012728328,1500,0.15929032205210092,58
616591,1,floor,40.0,160,60,100,23,1.5,2.5,0.575,17376.0,17072.0,10.662,10.704,0.11999183355175091,60,0.16371019930414832,23
616591,1,ring,325.75,803,722,81,7,2.216423637759018,0.24865694551036072,0.021488871834228703,16544.0,17872.0,10.668000000000001,10.65,0.03071573809000938,722,0.09618299631426908,7
616591,1,far,4222.75,8500,7989,510,19,1.8918950920608608,0.12077437688709963,0.0044994375703037125,19136.0,20416.0,10.488,10.056000000000001,0.014740107969061,1500,0.08704018193975571,19
616591,2,floor,46.5,135,98,37,1,2.10752688172043,0.7956989247311828,0.021505376344086023,13048.0,21936.0,7.95,7.968,0.02324250754560353,98,0.1360459288349034,1
616591,2,ring,338.25,841,680,161,0,2.0103473762010347,0.4759793052475979,0.0,21432.0,,7.95,,0.02541783997139646,680,,0
616591,2,far,4266.5,9523,9190,333,15,2.153990390249619,0.07804992382514941,0.00351576233446619,21584.0,19744.0,7.938,8.334,0.0153096555156651,1500,0.11547959097913463,15
616591,3,floor,49.75,118,101,17,12,2.030150753768844,0.3417085427135678,0.24120603015075376,21136.0,22352.0,4.98,4.965,0.09707196474357715,101,0.21031001182129216,12
616591,3,ring,343.5,899,778,121,8,2.2649199417758368,0.3522561863173217,0.023289665211062592,22296.0,17072.0,4.974,4.902,0.034679030646117326,778,0.14813885550566397,8
616591,3,far,4277.75,12143,10305,1838,6,2.408976681666764,0.42966512769563436,0.001402606510431886,22688.0,16712.0,4.944,5.133,0.016971188742843424,1500,0.08324958023311524,6
616591,4,floor,36.5,179,90,89,13,2.4657534246575343,2.4383561643835616,0.3561643835616438,17080.0,20544.0,8.283,8.322000000000001,0.1256224556662744,90,0.18859303963864704,13
616591,4,ring,320.0,1259,850,409,8,2.65625,1.278125,0.025,23304.0,19904.0,8.28,8.43,0.042153290933924836,850,0.16647913631794609,8
616591,4,far,4198.5,15818,11890,3928,18,2.831963796594022,0.9355722281767298,0.004287245444801715,23104.0,21528.0,8.316,8.64,0.025598922893351528,1500,0.1004844799394391,18
616591,5,floor,32.25,74,65,9,0,2.0155038759689923,0.27906976744186046,0.0,10384.0,,1.746,,0.05030411026132242,65,,0
616591,5,ring,311.75,1054,830,224,2,2.6623897353648758,0.7185244587008821,0.006415396952686447,21232.0,15712.0,1.746,1.5510000000000002,0.03184179801408504,830,0.12429431588583384,2
616591,5,far,4177.75,14458,11822,2635,41,2.829752857399318,0.6307222787385555,0.00981389503919574,23696.0,23696.0,1.764,1.254,0.01911853962474197,1500,0.0867897339726369,41
616591,6,floor,27.75,97,76,21,1,2.7387387387387387,0.7567567567567568,0.036036036036036036,21408.0,24944.0,4.821,4.74,0.08752674005927474,76,0.19067897633215125,1
616591,6,ring,313.75,1170,863,307,0,2.750597609561753,0.9784860557768924,0.0,24176.0,,4.86,,0.02342916322459132,863,,0
616591,6,far,4180.5,14804,11565,3239,11,2.766415500538213,0.7747877048199976,0.0026312642028465494,24704.0,27488.0,4.878,5.406,0.01580737730216697,1500,0.12533786630064014,11
616591,7,floor,27.5,110,90,20,2,3.272727272727273,0.7272727272727273,0.07272727272727272,19200.0,16808.0,0.507,0.51,0.07583436412474498,90,0.2149640094809513,2
616591,7,ring,300.75,1370,949,421,22,3.1554447215295096,1.399833748960931,0.07315045719035744,19968.0,11080.0,0.522,0.642,0.0369196979503954,949,0.19196776842906615,22
616591,7,far,4137.75,16673,12442,4230,231,3.0069482206513203,1.022294725394236,0.055827442450607216,20928.0,19648.0,0.552,0.594,0.03069312988750994,1500,0.09816372190584843,231
616591,8,floor,26.5,109,82,27,13,3.0943396226415096,1.0188679245283019,0.49056603773584906,21184.0,20336.0,10.2,10.206,0.14898252454278804,82,0.2032581891795644,13
616591,8,ring,299.25,1329,1033,296,2,3.4519632414369257,0.9891395154553049,0.006683375104427736,20912.0,11176.0,10.224,10.356,0.036223036327101,1033,0.2440754645765537,2
616591,8,far,4132.5,17333,13742,3591,6,3.3253478523895947,0.8689655172413793,0.0014519056261343012,23360.0,12848.0,10.158,10.695,0.016939235018043064,1500,0.14211239530374087,6
616591,9,floor,33.0,163,106,57,7,3.212121212121212,1.7272727272727273,0.21212121212121213,20704.0,22048.0,0.51,0.492,0.11661506623369178,106,0.15144561578989624,7
616591,9,ring,313.25,1385,1140,245,11,3.63926576217079,0.7821229050279329,0.035115722266560255,24664.0,23584.0,0.516,0.51,0.032212012746555274,1140,0.13053395968961468,11
616591,9,far,4179.0,19014,15080,3933,46,3.608518784398181,0.9411342426417804,0.011007418042593921,25760.0,23160.0,0.534,0.789,0.026442813302310242,1500,0.1434581086028004,46
616591,10,floor,32.25,149,98,51,12,3.0387596899224807,1.5813953488372092,0.37209302325581395,15352.0,16040.0,1.68,1.764,0.12838995557845578,98,0.2439651555025648,12
616591,10,ring,320.25,1461,1095,366,24,3.4192037470725993,1.1428571428571428,0.07494145199063232,19616.0,16616.0,1.71,1.665,0.04900620437450698,1095,0.14303450144814178,24
616591,10,far,4204.0,18736,14778,3958,145,3.5152235965746907,0.9414843006660324,0.034490960989533775,21856.0,20544.0,1.71,1.614,0.025506838129700782,1500,0.08395959506594863,145
616591,11,floor,30.25,194,103,91,5,3.4049586776859506,3.0082644628099175,0.1652892561983471,17600.0,14480.0,5.244,5.382,0.1297160869498839,103,0.33247661448797317,5
616591,11,ring,308.5,1577,1182,395,5,3.831442463533225,1.280388978930308,0.01620745542949757,26144.0,18928.0,5.274,5.136,0.034121284856610146,1182,0.09959244019177049,5
616591,11,far,4167.5,19965,15649,4315,6,3.75500899820036,1.035392921415717,0.0014397120575884823,23168.0,25160.0,5.292,4.904999999999999,0.014946142110915162,1500,0.0935226361450816,6
616591,12,floor,44.75,198,154,44,10,3.441340782122905,0.9832402234636871,0.22346368715083798,27568.0,23104.0,1.296,1.284,0.11844522405073121,154,0.18437736720264297,10
616591,12,ring,342.5,1678,1258,420,4,3.6729927007299272,1.2262773722627738,0.01167883211678832,25048.0,13296.0,1.266,1.3800000000000001,0.03727275710920708,1258,0.29511467134929603,4
616591,12,far,4276.5,19259,14809,4449,40,3.4628785221559686,1.0403367239565064,0.00935344323629136,24416.0,16856.0,1.314,1.659,0.021698274652891314,1500,0.1700958795002805,40
616591,13,floor,19.0,40,34,6,5,1.7894736842105263,0.3157894736842105,0.2631578947368421,22072.0,23888.0,10.398,10.5,0.13473009972545924,34,0.22067057082671226,5
616591,13,ring,286.25,397,370,27,1,1.2925764192139737,0.0943231441048035,0.0034934497816593887,25728.0,11392.0,10.32,10.212,0.024840129771433794,370,0.12307591161049913,1
616591,13,far,4090.25,6224,4610,1614,126,1.1270704724650082,0.39459690727950614,0.030804963021820182,19864.0,19520.0,9.93,9.912,0.018956036200620474,1500,0.06083211151650403,126
616591,14,floor,45.5,126,108,18,0,2.3736263736263736,0.3956043956043956,0.0,17848.0,,4.434,,0.03402079691940685,108,,0
616591,14,ring,351.25,973,828,145,3,2.3572953736654805,0.4128113879003559,0.008540925266903915,27272.0,25424.0,4.446,4.308,0.02332247109248442,828,0.08711239584954455,3
616591,14,far,4309.25,13428,10452,2973,49,2.4254800719382725,0.6899112374543134,0.011370888205604224,24864.0,23088.0,4.434,4.662,0.017183489866852142,1500,0.07652514328805182,49
616591,15,floor,25.25,82,55,27,4,2.1782178217821784,1.0693069306930694,0.15841584158415842,29552.0,22704.0,0.9,0.876,0.12499939864795806,55,0.19807174280600748,4
616591,15,ring,309.75,1030,768,262,1,2.4794188861985473,0.8458434221146085,0.003228410008071025,26424.0,28000.0,0.918,0.756,0.030648297380366785,768,0.1999520060918485,1
616591,15,far,4171.5,13011,10606,2405,20,2.5424907107755006,0.5765312237804148,0.00479443845139638,26416.0,27240.0,0.918,0.9390000000000001,0.017794528905170637,1500,0.12030529654191469,20
616591,16,floor,38.75,93,80,13,11,2.064516129032258,0.33548387096774196,0.2838709677419355,32024.0,25856.0,1.056,1.122,0.06164729822512527,80,0.22945756332853762,11
616591,16,ring,322.5,922,740,182,13,2.294573643410853,0.5643410852713179,0.040310077519379844,25472.0,23664.0,1.074,1.116,0.07338887147975015,740,0.2388779110411292,13
