tile,cluster,zone,area_m2,n_pts,n_ground,n_class1,n_reclaim,ground_per_m2,class1_per_m2,reclaim_per_m2,med_inten_ground,med_inten_reclaim,med_absang_ground,med_absang_reclaim,planar_ground,planar_ground_n,planar_reclaim,planar_reclaim_n
616591,23,ring,327.0,1023,869,154,4,2.6574923547400613,0.4709480122324159,0.012232415902140673,24256.0,11464.0,5.3100000000000005,5.436,0.046938629580779434,869,0.10668779658743688,4
616591,23,far,4226.5,14003,11047,2955,12,2.613746598840648,0.6991600615166214,0.0028392286762096296,23168.0,21952.0,5.298,4.98,0.020496370895557448,1500,0.08457109086199921,12
616591,24,floor,110.75,405,278,127,3,2.510158013544018,1.146726862302483,0.02708803611738149,25888.0,16048.0,5.364,5.448,0.053233974621463176,278,0.11928547149341284,3
616591,24,ring,723.25,2584,1896,688,0,2.6215001728309715,0.9512616660905634,0.0,23136.0,,5.193,,0.03167640374152825,1500,,0
616591,24,far,8317.5,28031,21440,6585,27,2.577697625488428,0.7917042380522994,0.0032461677186654643,23520.0,19104.0,4.602,6.282,0.014674404199951141,1500,0.12566496801883886,27
616591,25,floor,31.25,76,69,7,0,2.208,0.224,0.0,24160.0,,8.754,,0.0659339131359502,69,,0
616591,25,ring,310.0,883,676,207,4,2.1806451612903226,0.667741935483871,0.012903225806451613,24992.0,12584.0,8.766,8.844000000000001,0.03169439220388881,676,0.15124192522728208,4
616591,25,far,4166.75,11641,9144,2494,14,2.1945161096778065,0.5985480290394192,0.0033599328013439733,20848.0,25904.0,8.772,8.805,0.025740457723657073,1500,0.15281886369658082,14
616591,26,floor,37.25,65,62,3,0,1.6644295302013423,0.08053691275167785,0.0,3024.0,,11.673,,0.037221871011723806,62,,0
616591,26,ring,326.75,861,751,110,5,2.2983932670237186,0.3366488140780413,0.015302218821729151,23792.0,11408.0,11.658,11.88,0.02002406363112641,751,0.21946561445179213,5
616591,26,far,4227.0,10766,9537,1229,10,2.256210078069553,0.2907499408563993,0.0023657440264963333,20256.0,21992.0,11.676,10.803,0.02578377064077131,1500,0.09800402108950834,10
616591,27,floor,117.25,333,275,58,0,2.345415778251599,0.4946695095948827,0.0,15952.0,,4.152,,0.07081114733864524,275,,0
616591,27,ring,1005.75,3062,2344,718,0,2.33059905543127,0.7138951031568481,0.0,23240.0,,4.191,,0.028696884509059828,1500,,0
616591,27,far,10677.5,32215,24819,7395,48,2.3244205104191056,0.6925778506204636,0.004495434324514165,22544.0,24080.0,4.488,3.441,0.023577740295223748,1500,0.1781838200132313,48
616591,28,floor,59.5,164,154,10,0,2.588235294117647,0.16806722689075632,0.0,29320.0,,11.064,,0.03570127771760667,154,,0
616591,28,ring,356.25,1041,862,179,8,2.4196491228070176,0.5024561403508772,0.02245614035087719,23480.0,17936.0,11.058,11.211,0.023560328403704034,862,0.10909353400427335,8
616591,28,far,4321.5,12671,10432,2239,16,2.4139766284854796,0.5181071387249797,0.003702418141848895,22720.0,21232.0,11.064,11.319,0.01837723061436236,1500,0.12545907749449725,16
616591,29,floor,36.5,103,76,27,0,2.0821917808219177,0.7397260273972602,0.0,17512.0,,8.868,,0.09013489278871134,76,,0
616591,29,ring,322.25,1046,752,294,5,2.333591931730023,0.9123351435221102,0.015515903801396431,20376.0,11104.0,8.856,9.174,0.046035843848187596,752,0.22648940631142978,5
616591,29,far,4209.0,12865,10059,2806,8,2.389878831076265,0.6666666666666666,0.001900688999762414,19632.0,17480.0,8.856,9.228000000000002,0.021283008055263508,1500,0.11259180660289303,8
616591,30,floor,45.0,179,97,82,0,2.1555555555555554,1.8222222222222222,0.0,17216.0,,5.706,,0.09068475128833597,97,,0
616591,30,ring,338.25,1333,706,627,0,2.0872135994087215,1.853658536585366,0.0,20192.0,,5.706,,0.04099872545219796,706,,0
616591,30,far,4268.0,10901,9179,1722,4,2.1506560449859418,0.4034676663542643,0.0009372071227741331,22688.0,21600.0,5.694,5.439,0.015409040324129819,1500,0.26475528095809864,4
616591,31,floor,43.75,115,81,34,3,1.8514285714285714,0.7771428571428571,0.06857142857142857,17216.0,31632.0,8.058,8.202,0.06456697828474489,81,0.18113970364129273,3
616591,31,ring,330.75,869,635,234,0,1.9198790627362057,0.7074829931972789,0.0,22352.0,,8.07,,0.03605182607304869,635,,0
616591,31,far,4238.25,10339,8290,2048,6,1.9559959889105174,0.48321830944375627,0.0014156786409485046,20928.0,18472.0,8.058,8.613,0.017905764972852012,1500,0.20932182930985732,6
616591,32,floor,95.75,297,222,75,4,2.318537859007833,0.783289817232376,0.04177545691906005,24128.0,14144.0,13.452,13.329,0.11277632845767016,222,0.19497555886019313,4
616591,32,ring,731.25,2526,1749,777,5,2.391794871794872,1.0625641025641026,0.006837606837606838,19920.0,27744.0,13.548,13.278,0.044854211585146686,1500,0.1728210089473805,5
616591,32,far,7372.0,32944,16932,16002,22,2.2967986977753663,2.1706456863809005,0.002984264785675529,22224.0,19520.0,13.836,14.889,0.0218381391540845,1500,0.21905436594076377,22
616591,33,floor,78.25,335,181,154,8,2.313099041533546,1.9680511182108626,0.10223642172523961,17504.0,15600.0,5.304,5.904,0.1133456312397243,181,0.2635977625564294,8
616591,33,ring,668.0,2175,1698,477,0,2.5419161676646707,0.7140718562874252,0.0,20848.0,,5.454,,0.037270862185806664,1500,,0
616591,33,far,7158.25,19814,15538,4276,25,2.170642265916949,0.5973527049208954,0.0034924737191352633,21328.0,19200.0,5.676,4.884,0.01850015575396924,1500,0.17000638290761572,25
616591,34,floor,76.25,287,197,90,1,2.583606557377049,1.180327868852459,0.013114754098360656,14160.0,18640.0,10.452,9.384,0.07342756976782994,197,0.17920800186607266,1
616591,34,ring,649.75,2115,1646,469,0,2.533282031550596,0.721816083108888,0.0,21544.0,,10.23,,0.04176200878777081,1500,,0
616591,34,far,7187.5,18506,14752,3754,13,2.0524521739130437,0.522295652173913,0.001808695652173913,22368.0,14864.0,9.738,10.458,0.027022665819686154,1500,0.2712484996883404,13
616591,35,floor,23.25,89,66,23,0,2.838709677419355,0.989247311827957,0.0,17480.0,,13.02,,0.13187010698305812,66,,0
616591,35,ring,297.0,1670,874,796,8,2.942760942760943,2.68013468013468,0.026936026936026935,16192.0,2496.0,12.996,12.846,0.042210584996638545,874,0.1750281126912796,8
616591,35,far,4126.25,21148,11929,9218,114,2.8910027264465312,2.2339897000908815,0.0276279915177219,16720.0,15440.0,13.02,13.032,0.030849087364856587,1500,0.09725837248228686,114
616591,36,floor,59.25,187,123,64,10,2.0759493670886076,1.080168776371308,0.16877637130801687,27648.0,20144.0,11.772,11.844000000000001,0.08794815231482289,123,0.15048795789559222,10
616591,36,ring,383.75,1353,846,507,0,2.204560260586319,1.3211726384364821,0.0,19656.0,,11.778,,0.041134811632105084,846,,0
616591,36,far,4403.5,15193,9695,5498,32,2.2016577722266377,1.2485522879527648,0.00726694674690587,18368.0,16392.0,11.766,12.132,0.040281413770685504,1500,0.13642217893735165,32
616591,37,floor,58.5,1250,121,1129,4,2.0683760683760686,19.299145299145298,0.06837606837606838,12704.0,13936.0,14.268,14.295000000000002,0.11680917567821325,121,0.2503332734977164,4
616591,37,ring,358.5,5808,886,4921,6,2.4714086471408647,13.726638772663877,0.016736401673640166,13480.0,20584.0,14.277000000000001,14.157,0.06565796145076774,886,0.3049523683253881,6
616591,37,far,4329.0,43181,11678,31503,119,2.697620697620698,7.2772002772002775,0.027489027489027488,15008.0,13232.0,14.352,14.544,0.04132838859214871,1500,0.11269427409177979,119
616591,38,floor,31.5,211,163,48,2,5.174603174603175,1.5238095238095237,0.06349206349206349,17456.0,13640.0,16.728,16.683,0.1286013691431549,163,0.20911295543012898,2
616591,38,ring,313.5,2650,1605,1045,20,5.119617224880383,3.3333333333333335,0.06379585326953748,20672.0,19968.0,16.71,16.71,0.03608775419564836,1500,0.08488199826970799,20
616591,38,far,4182.25,36304,22221,14083,148,5.313168748879192,3.3673262000119553,0.035387650188295774,18688.0,15696.0,16.752,16.785000000000004,0.029090418807157903,1500,0.11325005162711932,148
616591,39,floor,37.25,578,93,485,0,2.4966442953020134,13.020134228187919,0.0,17040.0,,14.862,,0.11042837023114771,93,,0
616591,39,ring,331.75,4000,816,3184,12,2.4596834966088923,9.59758854559156,0.03617181612660136,20880.0,8272.0,14.868,14.937000000000001,0.04502501670535253,816,0.10110251018778627,12
616591,39,far,4242.25,38672,12818,25854,58,3.021509812010136,6.094407448877365,0.013671990099593375,20712.0,14248.0,15.072000000000001,14.892,0.03814053724653377,1500,0.10586923238651025,58
616591,40,floor,34.75,142,84,58,6,2.41726618705036,1.669064748201439,0.17266187050359713,18936.0,27264.0,11.715,11.988,0.1855001855426508,84,0.2404448731253126,6
616591,40,ring,571.75,2203,1826,377,5,3.193703541757761,0.6593790992566682,0.00874508089199825,21808.0,17904.0,11.736,11.328,0.04393256003351098,1500,0.20586804780344892,5
616591,40,far,6927.25,30378,21223,9155,69,3.063697715543686,1.321592262441806,0.009960662600599083,20896.0,13808.0,11.808,12.414,0.03196108103503548,1500,0.17063388914760935,69
616591,41,floor,104.0,1027,687,340,0,6.605769230769231,3.269230769230769,0.0,21872.0,,17.226,,0.04632620510687957,687,,0
616591,41,ring,425.25,4595,2790,1805,0,6.560846560846561,4.2445620223398,0.0,22240.0,,17.13,,0.050102293758726546,1500,,0
616591,41,far,4550.25,41953,27708,14245,19,6.089335750782924,3.130597219932971,0.004175594747541344,20560.0,11600.0,17.004,16.848,0.02721105575633942,1500,0.21086446720011054,19
616591,42,floor,33.5,122,92,30,7,2.746268656716418,0.8955223880597015,0.208955223880597,15552.0,25008.0,14.199,14.088000000000001,0.12803748043202745,92,0.27015555383434275,7
616591,42,ring,318.0,1980,1298,682,0,4.081761006289308,2.1446540880503147,0.0,23728.0,,14.166,,0.03481128207968709,1298,,0
616591,42,far,4197.0,37400,17163,20237,23,4.089349535382416,4.821777460090541,0.005480104836788182,20304.0,23488.0,14.178,14.748000000000001,0.03105420722869212,1500,0.1782037171282127,23
616591,43,floor,18.0,43,31,12,3,1.7222222222222223,0.6666666666666666,0.16666666666666666,20640.0,14448.0,14.484,14.412,0.10162579283667128,31,0.331125467721904,3
616591,43,ring,281.5,677,644,33,3,2.2877442273534636,0.1172291296625222,0.010657193605683837,20728.0,10912.0,14.454,14.31,0.03693036073195799,644,0.20858609084859836,3
616591,43,far,4077.75,22164,9619,12545,26,2.35889890258108,3.076451474465085,0.00637606523205199,20352.0,13464.0,14.46,15.036000000000001,0.021484008138770605,1500,0.08986991994996174,26
616591,44,floor,36.25,127,103,24,0,2.8413793103448275,0.6620689655172414,0.0,22400.0,,11.616,,0.07983479811258576,103,,0
616591,44,ring,319.75,1382,967,415,0,3.0242376856919466,1.2978889757623142,0.0,20784.0,,11.61,,0.029904251104483137,967,,0
616591,44,far,4204.0,25445,11916,13529,25,2.834443387250238,3.2181255946717413,0.005946717411988582,18400.0,16400.0,11.706,11.94,0.031037555088289537,1500,0.12129303434511485,25
616591,45,floor,16.5,114,97,17,0,5.878787878787879,1.0303030303030303,0.0,19712.0,,17.244,,0.13099558415382262,97,,0
616591,45,ring,285.75,2385,1696,689,0,5.935258092738407,2.4111986001749783,0.0,24176.0,,17.178,,0.03229774528480789,1500,,0
616591,45,far,4087.0,35486,22347,13139,37,5.467824810374358,3.214827501835087,0.009053095179838513,17472.0,12880.0,17.154,16.818,0.031107383256028243,1500,0.15270438591556967,37
616591,46,floor,36.75,91,85,6,5,2.312925170068027,0.16326530612244897,0.1360544217687075,24240.0,22608.0,14.124,14.022,0.07620555205858182,85,0.16925747423482562,5
616591,46,ring,333.25,829,823,6,0,2.4696174043510877,0.01800450112528132,0.0,22832.0,,14.118,,0.030205899283544113,823,,0
616591,46,far,4247.0,10775,10070,705,9,2.3710854720979513,0.16599952907935012,0.0021191429244172355,22384.0,15936.0,14.112,14.928,0.021150103321389224,1500,0.09974084466796285,9
616591,47,floor,38.75,150,83,67,4,2.141935483870968,1.729032258064516,0.1032258064516129,21904.0,12704.0,14.814,14.763000000000002,0.1324428048285995,83,0.3069738501866084,4
616591,47,ring,327.5,2278,817,1461,4,2.4946564885496185,4.461068702290076,0.012213740458015267,20224.0,21424.0,14.826,15.078,0.02898162625479017,817,0.17493304269206078,4
616591,47,far,4230.25,35311,10368,24943,54,2.450918976419833,5.896341823769281,0.012765203002186632,17104.0,14936.0,14.886000000000001,14.946,0.03243209831475724,1498,0.14243635103389352,54
616591,48,floor,40.5,133,118,15,0,2.9135802469135803,0.37037037037037035,0.0,21920.0,,11.997,,0.03450187555031903,118,,0
616591,48,ring,331.75,1236,863,373,0,2.6013564431047476,1.1243406179351922,0.0,21280.0,,11.988,,0.0325456630009171,863,,0
616591,48,far,4240.25,20708,9553,11155,33,2.2529331996934143,2.630741111962738,0.007782559990566594,17312.0,16432.0,12.0,12.018,0.033799887998583245,1500,0.1352951570349319,33
616591,49,floor,37.5,152,108,44,6,2.88,1.1733333333333333,0.16,18768.0,16168.0,12.063,12.072000000000001,0.12729073595627938,108,0.21034181137437713,6
616591,49,ring,335.5,1155,960,195,13,2.8614008941877795,0.5812220566318927,0.038748137108792845,21688.0,24432.0,12.066,12.066,0.05815609634370844,960,0.13814433196699838,13
616591,49,far,4252.75,15115,12557,2558,17,2.952677679148786,0.6014931514902122,0.0039974134383634116,22320.0,27136.0,11.958,12.732000000000001,0.024807558649825978,1500,0.13351196347889527,17
616591,50,floor,40.75,170,77,93,14,1.8895705521472392,2.2822085889570554,0.34355828220858897,26368.0,20024.0,14.67,14.646,0.10170194423670864,77,0.1748809620427494,14
616591,50,ring,327.5,2070,811,1259,0,2.4763358778625952,3.8442748091603054,0.0,20464.0,,14.658,,0.05086270568051532,811,,0
616591,50,far,4225.75,30224,9152,21072,7,2.1657693900491037,4.986570431284387,0.0016565106785777673,20608.0,18864.0,14.652000000000001,15.474,0.02189445598310158,1500,0.04511938818291128,7
616591,51,floor,31.25,104,82,22,0,2.624,0.704,0.0,20160.0,,11.88,,0.0406929046356197,82,,0
616591,51,ring,315.25,869,529,340,0,1.6780333068992863,1.078509119746233,0.0,16160.0,,11.868,,0.024282985105344324,529,,0
616591,51,far,4185.25,7487,5648,1839,31,1.349501224538558,0.4394002747745057,0.007406964936383729,20944.0,17632.0,11.916,11.352,0.026663262958493306,1500,0.10756760206999161,31
615591,0,floor,37.5,297,89,208,19,2.3733333333333335,5.546666666666667,0.5066666666666667,15072.0,16464.0,13.776,13.758000000000001,0.11504784077362729,89,0.20489168554115622,19
615591,0,ring,333.0,2870,1224,1646,7,3.675675675675676,4.942942942942943,0.021021021021021023,19696.0,23040.0,13.86,17.91,0.026545406824737938,1224,0.12783905556079844,7
615591,0,far,4247.5,40522,15879,24643,90,3.7384343731606826,5.801765744555621,0.02118893466745144,20496.0,11696.0,14.226,17.412,0.02668039711213055,1500,0.10439243049737001,90
615591,1,floor,133.5,360,175,185,14,1.3108614232209739,1.3857677902621723,0.10486891385767791,19744.0,19592.0,11.886000000000001,11.868,0.07733610319041873,175,0.11621777593461502,14
615591,1,ring,732.0,4815,2092,2723,3,2.8579234972677594,3.719945355191257,0.004098360655737705,23344.0,27232.0,11.964,12.696,0.049591358630976856,1500,0.12143379370968432,3
615591,1,far,6957.0,47242,19443,27797,37,2.7947391116860714,3.995544056346126,0.0053183843610751765,23520.0,18880.0,12.306000000000001,12.378,0.01804499535481341,1500,0.09336901408113363,37
615591,2,floor,27.75,202,132,70,6,4.756756756756757,2.5225225225225225,0.21621621621621623,18032.0,13032.0,15.513,16.761000000000003,0.15176040214112163,132,0.2583639573984158,6
615591,2,ring,312.5,2325,1548,777,17,4.9536,2.4864,0.0544,20240.0,11760.0,15.678,16.782,0.041195904968020614,1500,0.1428598837880486,17
615591,2,far,4176.75,31445,21711,9732,92,5.198060693122644,2.33004130005387,0.022026695397138925,20912.0,14488.0,16.122,16.617,0.02280338260300141,1500,0.10354902728209936,92
615591,3,floor,27.75,75,62,13,6,2.234234234234234,0.46846846846846846,0.21621621621621623,22944.0,30904.0,13.002,12.954,0.10967025360940852,62,0.17006374072971653,6
615591,3,ring,303.75,2326,840,1486,0,2.765432098765432,4.8921810699588475,0.0,24832.0,,12.984,,0.024370636817820923,840,,0
615591,3,far,4147.75,33057,11541,21516,28,2.782472424808631,5.187390754023266,0.006750647941655114,23552.0,23424.0,12.984,12.543,0.018849505446439707,1500,0.06669746288881129,28
615591,4,floor,42.75,162,102,60,11,2.3859649122807016,1.4035087719298245,0.2573099415204678,25784.0,27008.0,9.861,9.912,0.10108824584963827,102,0.15060518876617834,11
615591,4,ring,342.25,1310,852,458,0,2.489408327246165,1.3382030679327976,0.0,23504.0,,9.9,,0.04087304668561842,852,,0
615591,4,far,4275.5,15868,10830,5038,116,2.533037071687522,1.1783417144193662,0.027131329669044555,23840.0,18384.0,9.954,9.495000000000001,0.03168396520223382,1500,0.1663295900911237,116
615591,5,floor,26.25,71,67,4,0,2.552380952380952,0.1523809523809524,0.0,27024.0,,12.462,,0.14204536149571823,67,,0
615591,5,ring,306.0,1047,811,236,0,2.650326797385621,0.7712418300653595,0.0,22000.0,,12.450000000000001,,0.031892715905257774,811,,0
615591,5,far,4152.5,27281,11133,16148,19,2.68103552077062,3.888741721854305,0.004575556893437688,24400.0,21696.0,12.462,12.894,0.021174793186673924,1500,0.16889222852199737,19
615591,6,floor,18.0,110,92,18,0,5.111111111111111,1.0,0.0,15888.0,,15.273,,0.08871958578006911,92,,0
615591,6,ring,281.75,1826,1298,528,14,4.606921029281278,1.8740017746228925,0.049689440993788817,19896.0,11440.0,15.384,16.131,0.02929329734305952,1298,0.16238653327641828,14
615591,6,far,4072.0,26082,18952,7129,107,4.654223968565815,1.75073673870334,0.026277013752455794,19696.0,13312.0,15.936,16.422,0.02734130048310135,1500,0.13352200510342982,107
615591,7,floor,46.0,126,105,21,4,2.282608695652174,0.45652173913043476,0.08695652173913043,21616.0,18984.0,12.504,12.530999999999999,0.17262069139678715,105,0.22053722401076925,4
615591,7,ring,344.25,1207,890,316,8,2.5853304284676835,0.9179375453885258,0.023238925199709513,23944.0,17256.0,12.504,12.459,0.025922242076433122,890,0.15423395144912888,8
615591,7,far,4289.5,29240,11284,17956,4,2.6306096281617903,4.186035668492831,0.0009325096165054202,24640.0,27888.0,12.504,12.729,0.015261740778498734,1500,0.061745105856914506,4
615591,8,floor,28.5,251,160,91,8,5.614035087719298,3.192982456140351,0.2807017543859649,18976.0,12792.0,16.98,16.098,0.10411832781716157,160,0.1877580481876464,8
615591,8,ring,305.75,2650,1739,911,8,5.687653311529027,2.9795584627964025,0.02616516762060507,20960.0,19304.0,16.896,17.037,0.02955857600250056,1500,0.1756394702052546,8
615591,8,far,4154.25,32682,23300,9382,41,5.608713967623518,2.2584100619847143,0.009869410844316062,20400.0,17360.0,16.428,17.436,0.023083197408368505,1500,0.1043469054372963,41
615591,9,floor,25.75,188,121,67,0,4.699029126213592,2.6019417475728157,0.0,23584.0,,15.942,,0.07900458169848434,121,,0
615591,9,ring,304.0,2418,1460,958,0,4.802631578947368,3.151315789473684,0.0,20400.0,,16.080000000000002,,0.02390573730519918,1460,,0
615591,9,far,4149.25,30543,21766,8775,45,5.245767307344701,2.114840031330963,0.01084533349400494,21744.0,16176.0,16.302,16.818,0.0167837187810278,1500,0.08107968334928728,45
615591,10,floor,43.75,134,110,24,0,2.5142857142857142,0.5485714285714286,0.0,13840.0,,12.525,,0.031044139084144717,110,,0
615591,10,ring,351.0,1116,874,242,0,2.49002849002849,0.6894586894586895,0.0,25944.0,,12.540000000000001,,0.04346054900634044,874,,0
615591,10,far,4305.0,22716,12118,10597,12,2.8148664343786294,2.461556329849013,0.0027874564459930314,26256.0,28824.0,12.492,11.982,0.02007062689423833,1500,0.14983094764747307,12
615591,11,floor,36.0,643,182,461,5,5.055555555555555,12.805555555555555,0.1388888888888889,28432.0,8256.0,14.292,17.988,0.047973352376715184,182,0.16870051351634174,5
615591,11,ring,322.25,5817,1959,3858,6,6.079131109387122,11.972071373157487,0.018619084561675717,21968.0,16376.0,14.334,17.877000000000002,0.028879078417162418,1500,0.11056168709166059,6
615591,11,far,4209.25,68195,23526,44669,28,5.589119201758033,10.612104294114154,0.006652016392468967,22048.0,11576.0,14.778,17.643,0.021052373174711647,1500,0.11350628404949248,28
615591,12,floor,40.25,130,105,25,6,2.608695652173913,0.6211180124223602,0.14906832298136646,22416.0,22472.0,12.312,12.303,0.1308695914379996,105,0.18160783941701197,6
615591,12,ring,334.75,1498,1047,451,0,3.1277072442120986,1.3472740851381628,0.0,24304.0,,12.318,,0.0414795163483177,1047,,0
615591,12,far,4253.0,26777,14568,12202,42,3.4253468140136376,2.869033623324712,0.009875382083235363,24560.0,19680.0,12.342,12.393,0.0209513159440462,1500,0.08183075022122921,42
615591,13,floor,51.5,355,208,147,4,4.038834951456311,2.854368932038835,0.07766990291262135,19320.0,17424.0,15.258000000000001,15.993000000000002,0.15686148638690156,208,0.27562607748967594,4
615591,13,ring,363.5,3014,1757,1257,5,4.833562585969739,3.4580467675378266,0.013755158184319119,24240.0,11584.0,15.354000000000001,16.134,0.035474033749466116,1500,0.14356757273475296,5
615591,13,far,4350.75,40795,18803,21992,172,4.3217836005286445,5.054760673447107,0.039533413779233466,18896.0,13912.0,15.618,15.648,0.0334849610488277,1497,0.10959324824031569,172
615591,14,floor,23.25,117,62,55,6,2.6666666666666665,2.3655913978494625,0.25806451612903225,11016.0,15376.0,15.402000000000001,15.411000000000001,0.12456663234414123,62,0.20828103329952796,6
615591,14,ring,296.5,2596,956,1640,5,3.224283305227656,5.5311973018549745,0.016863406408094434,16208.0,13888.0,15.396,15.582,0.07386316436424067,956,0.16712484042017195,5
615591,14,far,4127.75,38676,11150,27522,192,2.70122948337472,6.6675549633577615,0.04651444491551087,17168.0,9120.0,15.408,15.153,0.038602719411358066,1493,0.12560852876077888,192
615591,15,floor,23.0,91,63,28,0,2.739130434782609,1.2173913043478262,0.0,17360.0,,10.506,,0.15594407497843576,63,,0
615591,15,ring,298.0,1028,805,223,1,2.7013422818791946,0.7483221476510067,0.003355704697986577,20368.0,21872.0,10.47,10.368,0.04510262939203358,805,0.20100176582042195,1
615591,15,far,4132.0,18113,9342,8771,191,2.260890609874153,2.12270087124879,0.04622458857696031,15408.0,13888.0,10.506,10.326,0.04483529624317839,1500,0.12005461138141982,191
615591,16,floor,36.75,205,114,91,4,3.1020408163265305,2.4761904761904763,0.10884353741496598,17136.0,14648.0,15.114,15.627,0.09883821402530657,114,0.1624998180077739,4
615591,16,ring,324.0,1806,1187,619,2,3.6635802469135803,1.9104938271604939,0.006172839506172839,16016.0,4888.0,15.324,16.182000000000002,0.057228351505557384,1187,0.2466332871020427,2
615591,16,far,4216.5,31677,12168,19508,159,2.8858057630736393,4.626586031068421,0.03770900035574529,14440.0,8384.0,15.66,16.308,0.03960018949356936,1496,0.12269654573873368,159
615591,17,floor,79.75,483,361,122,4,4.5266457680250785,1.5297805642633229,0.050156739811912224,16288.0,24304.0,16.056,15.93,0.0921685456963246,361,0.10384718703610929,4
615591,17,ring,394.25,2660,1817,843,18,4.608750792644261,2.138237159162968,0.045656309448319596,21104.0,14080.0,16.05,16.029,0.039200616393117116,1500,0.17713474016156283,18
615591,17,far,4450.5,22745,14594,8151,90,3.279182114369172,1.831479609032693,0.020222446916076844,19392.0,11368.0,16.158,15.825000000000001,0.026672426325177412,1500,0.10577380711737305,90
615591,18,floor,34.0,430,65,365,2,1.911764705882353,10.735294117647058,0.058823529411764705,20352.0,14320.0,13.848,13.836,0.13994639615265214,65,0.23968465784298587,2
615591,18,ring,313.5,4122,678,3444,0,2.1626794258373208,10.985645933014354,0.0,18888.0,,13.884,,0.04147268484857136,678,,0
615591,18,far,4183.75,25451,11040,14411,42,2.638780997908575,3.444517478338811,0.010038840752913057,21440.0,12744.0,14.538,14.625,0.030517751910451807,1500,0.18542724494756158,42
615591,19,floor,28.75,354,73,281,0,2.5391304347826087,9.773913043478261,0.0,19456.0,,13.974,,0.07849994624501733,73,,0
615591,19,ring,304.5,4444,801,3643,0,2.6305418719211824,11.963875205254515,0.0,21344.0,,13.944,,0.030706845343900113,801,,0
615591,19,far,4150.75,37088,13862,23226,5,3.3396374149250136,5.595615250255978,0.0012046015780280673,20176.0,20576.0,14.382,13.944,0.01944591376653193,1500,0.09778209853521957,5
615591,20,floor,45.75,461,85,376,4,1.8579234972677596,8.218579234972678,0.08743169398907104,11680.0,11776.0,14.466000000000001,16.176000000000002,0.1088341489972322,85,0.2394763126207522,4
615591,20,ring,334.5,3064,1121,1943,11,3.3512705530642752,5.808669656203288,0.03288490284005979,19024.0,17248.0,14.688,14.484,0.03497892968493943,1121,0.13892965048427186,11
615591,20,far,4251.75,44222,15635,28587,85,3.677309343211619,6.723584406420885,0.01999176809549009,20592.0,16560.0,15.222,14.886000000000001,0.023218011784763348,1500,0.07711376555511151,85
615591,21,floor,14.75,141,26,115,0,1.7627118644067796,7.796610169491525,0.0,25080.0,,13.941,,0.09161914351412292,26,,0
615591,21,ring,272.5,2598,530,2068,0,1.944954128440367,7.588990825688073,0.0,25312.0,,13.938,,0.02577834838135118,530,,0
615591,21,far,4048.0,34035,12578,21457,0,3.1072134387351777,5.300642292490118,0.0,20288.0,,14.49,,0.020985092710134268,1500,,0
615591,22,floor,26.75,97,51,46,0,1.9065420560747663,1.719626168224299,0.0,32736.0,,11.4,,0.03076018361161914,51,,0
615591,22,ring,302.25,501,352,149,0,1.164598842018197,0.49296939619520264,0.0,15880.0,,11.502,,0.038958049562751285,352,,0
615591,22,far,4145.75,5357,4191,1166,37,1.0109147922571309,0.28125188445998917,0.008924802508593137,18256.0,12592.0,11.874,12.006,0.018509361206923813,1500,0.06399531565614325,37
615591,23,floor,29.0,231,191,40,0,6.586206896551724,1.3793103448275863,0.0,15376.0,,17.79,,0.09160481930149444,191,,0
615591,23,ring,305.25,2462,1742,720,0,5.7067977067977065,2.3587223587223587,0.0,22112.0,,14.790000000000001,,0.025711317815421353,1500,,0
615591,23,far,4151.5,44437,18791,25646,12,4.526315789473684,6.177526195351078,0.0028905214982536433,20256.0,18904.0,15.108,14.241,0.02523064742160841,1500,0.2292166395291133,12
615591,24,floor,30.0,89,83,6,3,2.7666666666666666,0.2,0.1,18816.0,18816.0,11.406,11.526,0.08401637028089226,83,0.15161897129036106,3
615591,24,ring,305.75,954,807,147,0,2.639411283728536,0.4807849550286182,0.0,24368.0,,11.442,,0.03435641941416634,807,,0
615591,24,far,4158.75,8999,7078,1921,0,1.7019537120529005,0.4619176435226931,0.0,20536.0,,11.886000000000001,,0.0270079763353408,1500,,0
615591,25,floor,207.25,1361,770,591,5,3.715319662243667,2.8516284680337756,0.024125452352231604,23408.0,31088.0,13.344,12.174,0.08978864429812461,770,0.13700315816146258,5
615591,25,ring,2409.5,19033,8908,10125,21,3.697032579373314,4.202116621705748,0.008715501141315626,21104.0,14384.0,13.668000000000001,13.44,0.03225657637921131,1500,0.17283341216648296,21
615591,25,far,28067.0,209778,107943,101823,255,3.8459044429401077,3.627854776071543,0.009085402786190187,21808.0,18240.0,13.686,13.662,0.020982022249938836,1500,0.07350942192505272,255
615591,26,floor,29.75,69,61,8,0,2.0504201680672267,0.2689075630252101,0.0,23680.0,,11.952,,0.11502586721695707,61,,0
615591,26,ring,314.0,920,639,281,0,2.035031847133758,0.8949044585987261,0.0,18544.0,,11.97,,0.04560689621916936,639,,0
615591,26,far,4183.0,32212,8333,23877,52,1.9921109251733207,5.708104231412862,0.012431269423858474,16800.0,15104.0,11.934000000000001,11.796,0.033970744519194795,1500,0.10970716131262748,52
613591,0,floor,36.5,95,70,25,8,1.917808219178082,0.684931506849315,0.2191780821917808,11208.0,19960.0,3.4770000000000003,3.5040000000000004,0.05772899981494106,70,0.16998341177739462,8
