pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,x,y,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,anomaly_rank
433.7459,434.3985,434.7779,0.6526,1.0320,5.5000,5.8310,11.0000,0.0593,0.2733,20.6744,-0.1621,-0.4711,7.7184,305,619953.5385,4597390.3106,dem_9t_1m,,0.9374,0.3088,1.9593,0.4057,572
487.3722,488.1742,488.8703,0.8020,1.4981,5.5000,5.8310,11.0000,0.0729,0.4953,25.4046,-0.1312,-0.5411,7.2688,422,619561.7454,4595872.2758,dem_9t_1m,,0.9374,0.2539,1.9574,0.4060,573
509.5362,510.1943,511.7186,0.6582,2.1825,7.0000,5.8310,14.0000,0.0470,1.0660,33.7726,-0.1030,-0.3160,4.4140,638,700051.3878,4646830.0736,dem_mk5_1m,,1.3987,0.7695,1.9550,0.4154,574
475.0400,475.3727,475.8147,0.3327,0.7747,5.5000,5.5210,11.0000,0.0302,0.2111,10.5393,-0.0405,-0.2010,1.0516,377,622963.7288,4596586.0863,dem_9t_1m,,1.6157,0.7765,1.9459,0.4443,575
422.3303,422.5520,422.9225,0.2217,0.5923,4.0000,5.3852,8.0000,0.0277,0.2098,3.7153,-0.0728,-0.1270,4.9623,31,621206.1830,4595066.4245,dem_9t_1m,,1.3895,1.0269,1.9339,0.4534,576
492.9172,493.3514,493.7663,0.4342,0.8491,5.5000,5.6569,11.0000,0.0395,0.2654,13.7536,-0.1654,-0.3186,6.8978,282,620971.3491,4597362.1382,dem_9t_1m,,0.9328,0.4864,1.9296,0.4129,577
465.9359,466.2919,466.8553,0.3561,0.9194,4.0000,5.3852,8.0000,0.0445,0.2895,5.9662,-0.1451,-0.2638,6.9645,378,622986.0047,4596469.4656,dem_9t_1m,,1.1450,0.7378,1.9236,0.4257,578
488.4671,488.9428,489.5509,0.4757,1.0839,6.5000,5.8310,13.0000,0.0366,0.3016,21.0473,-0.1178,-0.3319,5.7302,92,620476.5300,4594565.6980,dem_9t_1m,,0.9374,0.6080,1.9233,0.4108,579
488.4456,489.0180,489.5564,0.5724,1.1107,5.0000,5.2421,10.0000,0.0572,0.3023,14.9843,-0.1133,-0.4289,6.7196,439,620848.1767,4593748.8616,dem_9t_1m,,0.7849,0.4522,1.9221,0.4004,580
447.1707,447.7458,448.3324,0.5751,1.1617,6.0000,5.9155,12.0000,0.0479,0.3831,21.6798,-0.0326,-0.3225,1.4423,20,621213.3061,4595453.6337,dem_9t_1m,,1.5360,0.6170,1.9129,0.4440,581
482.9868,483.7471,484.2104,0.7603,1.2236,5.5000,5.7439,11.0000,0.0691,0.2866,24.0850,-0.0873,-0.4733,4.0494,93,620724.1853,4594556.8532,dem_9t_1m,,1.0043,0.3652,1.9110,0.4082,582
479.4800,479.8898,480.3234,0.4098,0.8434,5.5000,5.6569,11.0000,0.0373,0.2792,12.9802,-0.0940,-0.3197,5.8270,184,621138.5819,4594030.7496,dem_9t_1m,,0.9413,0.5707,1.9036,0.4076,583
444.5251,445.2835,445.7078,0.7584,1.1826,6.5000,5.8310,13.0000,0.0583,0.3643,33.5557,-0.1617,-0.5166,8.7321,109,620692.7370,4595191.7154,dem_9t_1m,,0.9374,0.3846,1.9018,0.4044,584
480.4770,481.1004,481.7485,0.6234,1.2715,7.0000,5.6569,14.0000,0.0445,0.4533,31.9906,-0.1155,-0.3991,5.8130,403,620693.5559,4597113.8278,dem_9t_1m,,1.0048,0.4904,1.8983,0.4060,585
499.2636,500.1080,500.8440,0.8444,1.5804,6.0000,5.8310,12.0000,0.0704,0.3411,31.8328,-0.1834,-0.5811,9.2063,276,622776.3494,4597390.3106,dem_9t_1m,,0.9374,0.3363,1.8982,0.4072,586
482.0382,482.6609,483.1556,0.6227,1.1174,5.5000,5.6569,11.0000,0.0566,0.3446,19.7261,-0.2115,-0.4873,9.9948,417,619645.9350,4596119.2759,dem_9t_1m,,0.5312,0.2727,1.8959,0.4054,587
454.0797,454.6180,454.9197,0.5383,0.8400,5.5000,5.8310,11.0000,0.0489,0.1775,17.0511,-0.0751,-0.3505,2.5672,111,620574.1507,4595348.9568,dem_9t_1m,,1.3066,0.6176,1.8836,0.4247,588
431.8413,432.6993,433.1387,0.8580,1.2973,6.5000,5.8310,13.0000,0.0660,0.3816,37.9615,-0.2091,-0.5627,9.7994,23,621101.9015,4595320.2902,dem_9t_1m,,0.9374,0.4475,1.8798,0.4089,589
478.1564,479.2178,479.5255,1.0614,1.3691,6.0000,5.8310,12.0000,0.0884,0.2134,40.0127,-0.2097,-0.7387,9.6065,125,620538.7714,4595714.5430,dem_9t_1m,,1.0234,0.5922,1.8743,0.4300,590
431.0923,431.6404,431.9734,0.5481,0.8811,4.0000,5.0990,8.0000,0.0685,0.2762,9.1834,-0.1815,-0.3661,7.9574,337,623915.3669,4596021.6552,dem_9t_1m,,1.2033,0.6496,1.8737,0.4171,591
474.6330,475.4125,475.5759,0.7795,0.9430,5.0000,5.3852,10.0000,0.0780,0.1277,20.4083,-0.1628,-0.5636,8.9125,411,619537.1764,4596891.7243,dem_9t_1m,,1.0436,0.4113,1.8616,0.4133,592
459.9061,460.7538,461.1862,0.8477,1.2801,5.0000,5.3852,10.0000,0.0848,0.3664,22.1924,-0.1697,-0.5931,8.2498,299,619666.2454,4596652.5863,dem_9t_1m,,0.6638,0.3534,1.8564,0.3992,593
482.7593,483.5681,484.2123,0.8088,1.4530,6.0000,5.8310,12.0000,0.0674,0.4187,30.4902,-0.0621,-0.4713,3.7580,94,620829.9956,4594492.3187,dem_9t_1m,,1.0637,0.4122,1.8563,0.4157,594
481.3535,481.9650,482.5572,0.6115,1.2037,4.0000,5.0990,8.0000,0.0764,0.2834,10.2455,-0.2697,-0.4861,11.8969,309,619910.6247,4596400.6725,dem_9t_1m,,1.2033,0.6869,1.8524,0.4182,595
475.8211,476.3829,477.1412,0.5619,1.3201,4.0000,5.0990,8.0000,0.0702,0.4684,9.4140,-0.1970,-0.3572,9.4521,62,621952.6031,4594874.1345,dem_9t_1m,,1.2033,0.5482,1.8499,0.4187,596
462.1651,463.1063,463.8017,0.9412,1.6366,6.5000,5.8310,13.0000,0.0724,0.6004,41.6436,-0.1757,-0.6306,8.7393,348,623922.2462,4594868.5515,dem_9t_1m,,0.9374,0.4742,1.8473,0.4152,597
481.9661,482.7117,483.0137,0.7457,1.0477,6.0000,5.8310,12.0000,0.0621,0.1237,28.1110,-0.1269,-0.5136,7.7387,517,620330.7541,4595056.4222,dem_9t_1m,,1.0541,0.3943,1.8460,0.4103,598
451.5916,452.2590,452.9391,0.6674,1.3474,7.0000,5.8310,14.0000,0.0477,0.5123,34.2439,-0.0903,-0.3230,4.7159,153,619555.6850,4594522.4566,dem_9t_1m,,1.0048,0.5659,1.8401,0.4092,599
459.5220,460.1357,460.4771,0.6136,0.9551,5.0000,5.0990,10.0000,0.0614,0.2615,16.0653,-0.1986,-0.4963,9.1541,507,620763.1680,4595846.5603,dem_9t_1m,,1.2033,0.4361,1.8390,0.4082,600
486.0914,486.7902,486.9624,0.6988,0.8709,4.5000,5.3852,9.0000,0.0776,0.1839,14.8178,-0.2928,-0.5602,11.4915,444,620134.6938,4593514.6374,dem_9t_1m,,0.9203,0.6034,1.8379,0.4299,601
474.5616,475.2572,475.5941,0.6956,1.0326,6.0000,5.6569,12.0000,0.0580,0.2244,26.2242,-0.0839,-0.4811,5.3491,11,621712.0623,4595871.8995,dem_9t_1m,,0.7920,0.3846,1.8362,0.4049,602
475.3308,475.8088,476.0229,0.4781,0.6921,5.5000,5.3852,11.0000,0.0435,0.2084,15.1438,-0.1028,-0.3487,5.5951,536,621285.6681,4593663.0340,dem_9t_1m,,1.1677,0.5446,1.8299,0.4086,603
489.3745,490.0224,490.1926,0.6479,0.8180,4.0000,5.0990,8.0000,0.0810,0.1017,10.8550,-0.2944,-0.5291,10.5722,486,620649.0042,4596570.8536,dem_9t_1m,,1.2033,0.7890,1.8265,0.4460,604
457.6249,458.2243,458.5943,0.5993,0.9694,6.5000,5.8310,13.0000,0.0461,0.2469,26.5170,-0.1334,-0.3656,6.6645,175,619606.1333,4593504.9736,dem_9t_1m,,0.9374,0.5169,1.8238,0.4057,605
569.0315,569.4752,570.4976,0.4437,1.4661,7.0000,5.6569,14.0000,0.0317,0.8017,22.7656,-0.0777,-0.2181,4.0596,632,700242.8555,4647110.8929,dem_mk5_1m,,1.0048,0.6939,1.8201,0.4174,606
391.7269,392.2929,392.6730,0.5660,0.9461,4.5000,5.0990,9.0000,0.0629,0.2207,12.0033,-0.1565,-0.3932,8.7805,235,623366.9875,4595249.5343,dem_9t_1m,,1.2033,0.5405,1.8189,0.4017,607
441.8243,442.2397,442.5947,0.4155,0.7704,4.0000,5.0990,8.0000,0.0519,0.2621,6.9612,-0.1187,-0.2538,7.3626,202,619557.1592,4593198.5167,dem_9t_1m,,1.2033,0.8133,1.8155,0.4280,608
457.5341,458.1062,458.6664,0.5721,1.1323,5.5000,5.3852,11.0000,0.0520,0.3133,18.1213,-0.0950,-0.3663,4.4627,143,619660.8402,4595007.9395,dem_9t_1m,,0.9200,0.4165,1.8086,0.3944,609
450.5730,451.3276,452.0924,0.7547,1.5194,4.5000,5.2421,9.0000,0.0839,0.5449,16.0033,-0.2891,-0.5726,10.4651,267,623269.0392,4597209.1554,dem_9t_1m,,0.8916,0.4932,1.8080,0.4230,610
443.3158,444.1161,444.7396,0.8003,1.4239,6.5000,5.8310,13.0000,0.0616,0.4312,35.4082,-0.0590,-0.4745,3.2344,27,621481.1329,4595053.6031,dem_9t_1m,,1.1705,0.5087,1.7998,0.4161,611
501.8007,502.4363,503.4289,0.6356,1.6282,6.0000,5.5210,12.0000,0.0530,0.7607,23.9600,-0.1643,-0.4752,7.1167,670,699992.2760,4648943.1323,dem_mk5_1m,,0.6040,0.2389,1.7931,0.4044,612
481.5908,482.1273,482.5734,0.5365,0.9826,6.0000,5.8310,12.0000,0.0447,0.3136,20.2244,-0.1181,-0.3744,6.2107,423,619699.0040,4595841.1551,dem_9t_1m,,0.9374,0.4969,1.7899,0.4042,613
485.1110,485.7881,486.2575,0.6771,1.1465,5.0000,5.6569,10.0000,0.0677,0.2126,17.7271,-0.1494,-0.4830,9.2880,334,620832.7801,4597478.4313,dem_9t_1m,,0.8227,0.3310,1.7893,0.4076,614
383.6490,384.4425,384.8718,0.7935,1.2228,5.0000,5.3852,10.0000,0.0793,0.3023,20.7727,-0.2931,-0.6149,14.0097,234,623290.9875,4594881.6549,dem_9t_1m,,1.0272,0.5217,1.7823,0.4174,615
562.5861,563.5192,564.6794,0.9330,2.0933,7.0000,5.9155,14.0000,0.0666,0.7616,47.8770,-0.1140,-0.4959,7.0186,633,700222.7970,4647203.8915,dem_mk5_1m,,1.2714,0.7076,1.7820,0.4267,616
473.4731,474.0100,474.9742,0.5370,1.5012,7.0000,5.9155,14.0000,0.0384,0.5629,27.5543,-0.0650,-0.2653,2.3755,488,621497.4526,4596519.4225,dem_9t_1m,,1.3457,0.6844,1.7817,0.4243,617
468.0203,468.4797,468.9790,0.4594,0.9587,6.5000,5.8310,13.0000,0.0353,0.3332,20.3249,-0.0541,-0.2790,3.6703,310,619698.0213,4596392.4828,dem_9t_1m,,1.0816,0.7290,1.7808,0.4190,618
473.7946,474.3983,475.0654,0.6036,1.2708,7.0000,5.8310,14.0000,0.0431,0.3854,30.9743,-0.0909,-0.3488,5.1671,311,619673.4523,4596278.1552,dem_9t_1m,,1.0048,0.6018,1.7801,0.4066,619
465.6107,466.0904,466.4327,0.4798,0.8221,6.0000,5.8310,12.0000,0.0400,0.2270,18.0868,-0.0779,-0.3211,3.9070,389,622562.4356,4596714.8277,dem_9t_1m,,1.0333,0.6665,1.7758,0.4168,620
458.5739,459.5569,460.5659,0.9829,1.9919,6.0000,5.8310,12.0000,0.0819,0.6891,37.0560,-0.1555,-0.6182,7.9485,272,623127.8495,4597479.4141,dem_9t_1m,,0.9374,0.5156,1.7729,0.4257,621
455.2844,455.8847,456.0451,0.6004,0.7607,4.5000,5.0990,9.0000,0.0667,0.1521,12.7313,-0.2650,-0.4821,11.7890,380,623069.2116,4596444.8966,dem_9t_1m,,1.2033,0.6691,1.7720,0.4241,622
375.6331,376.1833,376.5555,0.5502,0.9224,5.0000,5.3852,10.0000,0.0550,0.2731,14.4034,-0.0838,-0.3802,4.3528,214,622549.3322,4594475.2842,dem_9t_1m,,0.9424,0.5418,1.7580,0.4019,623
429.9723,430.7088,431.1577,0.7365,1.1855,4.5000,5.3852,9.0000,0.0818,0.1982,15.6183,-0.2021,-0.5501,11.0186,345,623953.6945,4595495.5516,dem_9t_1m,,0.8602,0.4953,1.7566,0.4097,624
479.4818,480.1007,480.4122,0.6189,0.9304,5.5000,5.8310,11.0000,0.0563,0.1576,19.6052,-0.1064,-0.3991,6.2223,492,620896.6594,4596312.0604,dem_9t_1m,,0.9659,0.4497,1.7528,0.4062,625
481.3321,481.9566,482.6027,0.6245,1.2706,6.5000,5.3852,13.0000,0.0480,0.4628,27.6310,-0.2033,-0.4645,8.5643,128,620209.2196,4595654.9223,dem_9t_1m,,0.6475,0.3007,1.7527,0.4016,626
427.5097,428.4520,429.0973,0.9423,1.5876,5.5000,5.3852,11.0000,0.0857,0.4165,29.8496,-0.2060,-0.6740,9.2060,219,623559.6082,4594755.3704,dem_9t_1m,,0.7752,0.3307,1.7508,0.4098,627
461.7591,462.2242,462.4642,0.4651,0.7052,5.5000,5.5210,11.0000,0.0423,0.2473,14.7329,-0.0728,-0.3035,4.9125,413,619819.8833,4596577.5691,dem_9t_1m,,1.1482,0.5601,1.7472,0.4090,628
482.4709,482.9878,483.7017,0.5169,1.2307,5.5000,5.5210,11.0000,0.0470,0.3075,16.3735,-0.1121,-0.3720,5.7099,285,622037.6424,4596947.0864,dem_9t_1m,,0.6656,0.3747,1.7430,0.3980,629
571.3436,571.8196,572.6633,0.4761,1.3198,4.5000,5.3852,9.0000,0.0529,0.5844,10.0955,-0.1664,-0.3432,7.3235,668,699727.8682,4647955.4022,dem_mk5_1m,,0.9069,0.4515,1.7415,0.4104,630
485.7270,486.3218,486.6990,0.5948,0.9720,4.0000,5.0990,8.0000,0.0744,0.2769,9.9663,-0.2110,-0.4383,10.7996,427,619930.9351,4595281.9654,dem_9t_1m,,1.2033,0.6504,1.7342,0.4158,631
482.7045,483.4017,484.0886,0.6972,1.3841,5.0000,5.2421,10.0000,0.0697,0.3430,18.2520,-0.1939,-0.5305,9.6705,398,621353.9699,4597196.3795,dem_9t_1m,,0.7849,0.3160,1.7333,0.3977,632
481.4374,481.8726,482.1901,0.4352,0.7527,4.0000,5.0990,8.0000,0.0544,0.2775,7.2910,-0.1921,-0.3459,8.6541,466,622822.8667,4595695.8706,dem_9t_1m,,1.2033,0.7184,1.7324,0.4207,633
408.0342,408.4660,409.0646,0.4318,1.0304,4.0000,5.0990,8.0000,0.0540,0.4406,7.2348,-0.2361,-0.3047,10.8600,371,623687.0393,4596779.0346,dem_9t_1m,,1.2033,0.7175,1.7201,0.4256,634
482.1504,482.8270,483.5612,0.6765,1.4108,6.0000,5.8310,12.0000,0.0564,0.3651,25.5051,-0.0979,-0.4076,4.6511,485,620192.3489,4595773.5086,dem_9t_1m,,0.9374,0.3618,1.7031,0.3978,635
413.2990,414.1521,414.6707,0.8531,1.3717,5.5000,5.3852,11.0000,0.0776,0.4169,27.0258,-0.2169,-0.5956,8.9883,8,622340.0307,4595835.4294,dem_9t_1m,,0.5037,0.2466,1.6960,0.3998,636
428.7118,429.0670,429.5648,0.3552,0.8529,5.0000,5.3852,10.0000,0.0355,0.2271,9.2998,-0.0790,-0.2577,4.0535,205,620515.5128,4593254.8615,dem_9t_1m,,1.0059,0.7425,1.6877,0.4209,637
521.9162,522.3797,522.7264,0.4635,0.8102,5.0000,5.3852,10.0000,0.0464,0.3266,12.1344,-0.0869,-0.3203,5.3681,589,699052.1089,4649105.8038,dem_mk5_1m,,0.9909,0.6013,1.6788,0.4061,638
420.2993,420.8145,421.6548,0.5152,1.3555,7.0000,5.7439,14.0000,0.0368,0.6310,26.4346,-0.1136,-0.3065,5.6112,55,621371.4650,4594710.3414,dem_9t_1m,,1.0048,0.5637,1.6785,0.4114,639
478.5124,479.4176,479.8590,0.9052,1.3467,5.0000,5.3852,10.0000,0.0905,0.2335,23.6984,-0.2480,-0.6830,10.8567,82,621846.7927,4595481.1519,dem_9t_1m,,0.8429,0.4976,1.6764,0.4051,640
503.0327,503.4186,503.6621,0.3860,0.6295,4.5000,5.3852,9.0000,0.0429,0.2184,8.1845,-0.1147,-0.2942,6.5370,290,621131.8664,4597237.6554,dem_9t_1m,,1.2615,0.7341,1.6733,0.4230,641
428.4594,429.0719,429.4442,0.6125,0.9848,4.5000,5.5210,9.0000,0.0681,0.3414,12.9896,-0.1279,-0.3867,7.8851,534,620505.3576,4593125.7925,dem_9t_1m,,0.7818,0.4333,1.6658,0.4088,642
480.9600,481.7560,482.5763,0.7961,1.6163,5.0000,5.3852,10.0000,0.0796,0.5747,20.8414,-0.2664,-0.5967,10.9783,277,622653.5046,4597089.2588,dem_9t_1m,,0.7155,0.3850,1.6639,0.4074,643
403.1543,403.6572,403.9302,0.5029,0.7759,5.5000,5.3852,11.0000,0.0457,0.1674,15.9317,-0.1329,-0.3564,5.6457,207,620667.5128,4593062.5684,dem_9t_1m,,1.0424,0.5012,1.6630,0.4054,644
457.2294,458.1236,458.5739,0.8942,1.3445,5.0000,5.3852,10.0000,0.0894,0.2305,23.4100,-0.2623,-0.6940,11.9550,86,621959.8100,4595101.1518,dem_9t_1m,,0.8442,0.5281,1.6559,0.4062,645
505.0677,505.7223,507.0547,0.6546,1.9870,7.0000,5.7439,14.0000,0.0468,0.9076,33.5894,-0.1008,-0.3141,4.2414,542,699212.5770,4648017.7811,dem_mk5_1m,,1.0048,0.6882,1.6554,0.4089,646
495.5682,496.1576,496.7823,0.5894,1.2141,5.5000,5.6569,11.0000,0.0536,0.2876,18.6714,-0.1186,-0.4325,6.2915,435,620324.3662,4594479.0514,dem_9t_1m,,0.6275,0.3338,1.6532,0.3949,647
401.7446,402.4790,403.0809,0.7344,1.3363,4.5000,5.3852,9.0000,0.0816,0.4740,15.5730,-0.2383,-0.5458,12.6464,339,623647.0738,4595991.8448,dem_9t_1m,,0.7818,0.4630,1.6510,0.4132,648
483.8571,484.5167,484.9056,0.6596,1.0485,5.5000,5.3852,11.0000,0.0600,0.2979,20.8939,-0.1283,-0.4609,5.6659,384,622706.9012,4596327.2932,dem_9t_1m,,0.6746,0.3028,1.6490,0.3932,649
481.4142,481.8769,482.3519,0.4626,0.9376,6.0000,5.3852,12.0000,0.0386,0.3111,17.4414,-0.1315,-0.3211,5.9479,496,620726.4784,4597316.7675,dem_9t_1m,,0.8003,0.5151,1.6487,0.4032,650
362.4711,363.0002,363.4389,0.5291,0.9678,4.0000,5.2421,8.0000,0.0661,0.3493,8.8654,-0.1647,-0.3664,7.8242,354,622331.8149,4594068.5858,dem_9t_1m,,1.1392,0.5866,1.6450,0.4190,651
572.7925,573.3170,574.3918,0.5245,1.5993,6.0000,5.3852,12.0000,0.0437,0.7606,19.7722,-0.1351,-0.3782,6.1639,629,699978.4478,4647070.7759,dem_mk5_1m,,0.6145,0.3956,1.6366,0.4084,652
485.4002,486.0403,486.8267,0.6400,1.4265,4.5000,5.0990,9.0000,0.0711,0.4939,13.5726,-0.2314,-0.4995,9.4372,595,698193.2396,4649450.4457,dem_mk5_1m,,1.2033,0.4334,1.6311,0.4142,653
452.3793,453.1168,453.8561,0.7375,1.4767,7.0000,5.8310,14.0000,0.0527,0.5273,37.8409,-0.1413,-0.4555,6.4183,321,622083.8321,4596217.2242,dem_9t_1m,,1.0048,0.4433,1.6232,0.4031,654
473.4601,473.9984,474.2621,0.5383,0.8020,4.0000,5.0990,8.0000,0.0673,0.1671,9.0188,-0.2619,-0.4444,11.5700,171,619977.6161,4593789.6461,dem_9t_1m,,1.2033,0.7476,1.6228,0.4308,655
481.0330,481.7989,482.2255,0.7660,1.1925,4.5000,5.3852,9.0000,0.0851,0.2511,16.2428,-0.2362,-0.5986,11.9586,176,619856.0816,4593407.0253,dem_9t_1m,,0.7818,0.5524,1.6218,0.4074,656
484.2147,484.9324,485.1504,0.7177,0.9357,5.0000,5.6569,10.0000,0.0718,0.1479,18.7889,-0.1769,-0.5326,6.9778,495,620819.8404,4597242.4054,dem_9t_1m,,0.9911,0.4076,1.6100,0.4159,657
482.4939,482.9235,483.2759,0.4296,0.7820,4.0000,5.0990,8.0000,0.0537,0.2938,7.1979,-0.2192,-0.3269,10.5688,80,621586.6892,4595485.4105,dem_9t_1m,,1.2033,0.7632,1.6061,0.4237,658
495.7697,496.3271,496.6110,0.5575,0.8413,4.5000,5.0990,9.0000,0.0619,0.1616,11.8215,-0.2282,-0.4339,10.7924,393,622975.8495,4596855.0346,dem_9t_1m,,1.2033,0.6174,1.5914,0.4147,659
446.9835,447.6876,447.9074,0.7041,0.9239,4.5000,5.3852,9.0000,0.0782,0.2349,14.9310,-0.2194,-0.4936,9.8050,204,620371.7024,4593257.4822,dem_9t_1m,,0.8209,0.4797,1.5825,0.4093,660
478.9534,479.6877,480.3226,0.7343,1.3692,6.0000,5.8310,12.0000,0.0612,0.3709,27.6807,-0.0820,-0.4738,4.5305,448,622714.1081,4593397.3615,dem_9t_1m,,0.9374,0.3683,1.5713,0.3995,661
494.6764,495.2246,495.7101,0.5482,1.0336,6.5000,5.6569,13.0000,0.0422,0.3115,24.2540,-0.1082,-0.3701,5.8812,158,620210.2024,4594545.3876,dem_9t_1m,,0.6624,0.5065,1.5673,0.4039,662
429.7920,430.4997,431.0857,0.7077,1.2936,6.0000,5.8310,12.0000,0.0590,0.3983,26.6786,-0.0843,-0.4125,3.9327,326,622050.0907,4596572.0001,dem_9t_1m,,1.0281,0.3799,1.5653,0.4022,663
359.7161,360.5851,361.2240,0.8690,1.5079,6.5000,5.8310,13.0000,0.0668,0.4476,38.4476,-0.1116,-0.5548,6.5354,195,622108.7286,4594198.9652,dem_9t_1m,,0.9374,0.4682,1.5440,0.4052,664
482.0544,482.8534,483.2898,0.7990,1.2353,6.5000,5.8310,13.0000,0.0615,0.3421,35.3502,-0.1146,-0.4780,6.4816,132,619867.2196,4595743.0430,dem_9t_1m,,0.9374,0.4567,1.5434,0.4028,665
412.9724,413.5048,413.9706,0.5323,0.9981,4.5000,5.0990,9.0000,0.0591,0.3446,11.2882,-0.2043,-0.4213,8.2285,65,622342.7583,4595038.5828,dem_9t_1m,,1.2033,0.5371,1.5108,0.4061,666
481.5125,482.1387,482.7735,0.6261,1.2609,4.5000,5.3852,9.0000,0.0696,0.4958,13.2775,-0.2174,-0.4708,9.2353,127,620194.8058,4595560.5775,dem_9t_1m,,0.7818,0.3575,1.5088,0.4027,667
477.4265,478.3490,478.8587,0.9226,1.4323,6.5000,5.8310,13.0000,0.0710,0.3726,40.8186,-0.1657,-0.6204,7.2195,541,698909.8757,4648041.4866,dem_mk5_1m,,0.9374,0.4942,1.5085,0.4135,668
491.8900,492.4170,492.6814,0.5270,0.7914,5.5000,5.6569,11.0000,0.0479,0.1807,16.6935,-0.1036,-0.3426,4.8270,436,619931.5903,4594345.0686,dem_9t_1m,,1.0191,0.5254,1.4989,0.4082,669
487.9380,488.4746,488.8369,0.5367,0.8989,5.5000,5.3852,11.0000,0.0488,0.2409,16.9999,-0.1807,-0.4030,7.5722,504,620294.7196,4596151.8707,dem_9t_1m,,0.8582,0.3686,1.4902,0.4023,670
445.6899,446.4631,447.5745,0.7732,1.8846,7.0000,5.7439,14.0000,0.0552,0.7825,39.6746,-0.1582,-0.4704,6.5416,186,621510.0647,4594401.2497,dem_9t_1m,,1.0048,0.5375,1.4512,0.4075,671
465.6115,466.3938,467.0921,0.7823,1.4807,5.5000,5.5210,11.0000,0.0711,0.4293,24.7821,-0.1453,-0.5577,7.1948,474,622704.2805,4596077.1810,dem_9t_1m,,0.3727,0.1745,1.4462,0.3990,672
431.4107,431.9540,432.2495,0.5433,0.8388,4.5000,5.3852,9.0000,0.0604,0.3010,11.5218,-0.1514,-0.3708,7.3988,89,622205.3359,4595170.1087,dem_9t_1m,,0.9482,0.5119,1.4342,0.4018,673
443.7827,444.3788,444.7364,0.5961,0.9536,5.0000,5.3852,10.0000,0.0596,0.1706,15.6059,-0.1999,-0.4523,8.1019,409,620089.8144,4597282.8623,dem_9t_1m,,0.9321,0.3936,1.4048,0.4014,674
437.6178,438.2988,438.7570,0.6810,1.1393,5.0000,5.3852,10.0000,0.0681,0.2198,17.8285,-0.1806,-0.5037,8.0951,532,622314.2890,4596723.3450,dem_9t_1m,,0.8040,0.3278,1.3655,0.3979,675
441.7122,442.3488,442.7736,0.6366,1.0614,5.0000,5.3852,10.0000,0.0637,0.3333,16.6669,-0.2209,-0.4761,11.0289,252,623783.0221,4596378.3966,dem_9t_1m,,0.6150,0.3583,1.2933,0.3990,676
422.5661,423.2554,423.6941,0.6893,1.1280,5.0000,5.3852,10.0000,0.0689,0.2631,18.0466,-0.2398,-0.5457,10.6558,353,622194.5562,4594391.2583,dem_9t_1m,,0.6912,0.3882,1.2841,0.4002,677
431.1015,431.7844,432.2607,0.6829,1.1592,6.0000,5.6569,12.0000,0.0569,0.2933,25.7444,-0.1189,-0.4778,6.2198,220,623682.7807,4594899.5084,dem_9t_1m,,0.6126,0.3138,1.2773,0.3962,678
463.0603,463.6630,464.1347,0.6028,1.0745,5.0000,5.3852,10.0000,0.0603,0.2261,15.7800,-0.1796,-0.4634,8.9612,269,623164.8668,4597335.2761,dem_9t_1m,,0.7876,0.3327,1.2762,0.3974,679
477.0268,477.6400,478.2144,0.6133,1.1876,5.5000,5.5210,11.0000,0.0558,0.4022,19.4264,-0.1527,-0.4660,7.8234,316,620730.2456,4596073.0862,dem_9t_1m,,0.4261,0.2048,1.2720,0.3959,680
482.2502,482.8229,483.4996,0.5727,1.2494,4.5000,5.3852,9.0000,0.0636,0.4349,12.1444,-0.1616,-0.3825,7.5708,275,622653.5046,4597356.5692,dem_9t_1m,,0.7888,0.3912,1.2664,0.3983,681
492.0835,492.6411,493.2189,0.5576,1.1354,5.5000,5.5210,11.0000,0.0507,0.4374,17.6631,-0.1102,-0.3836,5.2402,274,622906.7288,4597224.5520,dem_9t_1m,,0.7614,0.3355,1.2589,0.3997,682
453.5426,453.9993,454.3950,0.4566,0.8523,4.5000,5.3852,9.0000,0.0507,0.2318,9.6833,-0.1688,-0.3492,7.4669,295,619878.5213,4596825.8795,dem_9t_1m,,0.9307,0.5793,1.2476,0.4070,683
485.6237,486.0913,486.5904,0.4676,0.9667,4.5000,5.3852,9.0000,0.0520,0.3366,9.9156,-0.1200,-0.3124,5.8693,514,620209.5472,4594794.0256,dem_9t_1m,,0.9173,0.6071,1.2442,0.4025,684
452.5600,453.1373,453.4839,0.5773,0.9240,5.0000,5.3852,10.0000,0.0577,0.2767,15.1137,-0.1521,-0.4214,8.4431,17,621213.0211,4595618.0338,dem_9t_1m,,0.8207,0.3852,1.1950,0.3930,685
487.1032,487.6024,488.0084,0.4992,0.9052,5.0000,5.3852,10.0000,0.0499,0.2311,13.0700,-0.1444,-0.3683,6.6193,281,621236.3664,4597346.7416,dem_9t_1m,,0.8488,0.5076,1.1695,0.3948,686
