pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,anomaly_rank,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore
457.7216,457.9060,457.9395,0.1844,0.2179,4.5000,5.0495,9.0000,0.0205,0.0249,3.9101,-0.0498,-0.1243,1.7838,616,dem_mk5_1m,,1.8775,1.2511,3.0444,0.5098,243,-4.0391,0.0113,-0.6455,-1.4968,-1.8775,-0.7818,-1.3482,-0.7818,-1.3369,-1.3113,-1.2635,0.9698,1.1275,-1.4664,depth_from_rim_max_m,-1.8775
484.6516,485.2351,485.3981,0.5835,0.7466,3.5000,5.0990,7.0000,0.0834,0.1627,7.4856,-0.2079,-0.3763,10.6663,179,dem_9t_1m,,1.4965,0.8294,3.0425,0.4515,244,-1.9162,-2.4316,-0.0946,-0.3499,-1.0862,-1.4965,-1.2034,-1.4965,0.6212,-0.9526,-1.0574,-0.2600,0.2553,0.3453,rim_radius_m,-1.4965
479.4467,480.5654,481.1330,1.1187,1.6864,6.5000,5.6569,13.0000,0.0861,0.4275,49.4978,-0.3776,-0.8614,16.4379,312,dem_9t_1m,,1.5803,0.9173,3.0416,0.4637,245,2.9130,-1.1125,-0.4663,1.1881,0.3204,0.6475,0.4283,0.6475,0.7052,-0.2633,1.3648,-1.5801,-1.4236,1.5224,lrm5_depth_m,-1.5801
442.7046,443.0504,443.4807,0.3459,0.7762,6.5000,6.0000,13.0000,0.0266,0.3989,15.3034,-0.1052,-0.1844,4.5033,443,dem_9t_1m,,1.4319,0.8421,3.0390,0.4506,246,-1.5367,2.0119,-1.0428,-1.0327,-1.0419,0.6475,1.4317,0.6475,-1.1470,-0.3377,-0.6066,0.5389,0.9195,-0.9117,effective_radius_m,1.4317
493.3657,494.4898,496.2150,1.1241,2.8494,7.0000,5.3852,14.0000,0.0803,1.3493,57.6814,-0.2562,-0.6530,13.1061,583,dem_mk5_1m,,2.1364,1.1199,3.0363,0.4923,247,3.6123,0.6294,1.9297,1.2036,2.0611,1.0048,-0.3664,1.0048,0.5247,2.1363,1.8366,-0.6357,-0.7024,0.8429,rim_symmetry_std_m,2.1363
528.5816,529.5269,530.8447,0.9453,2.2631,7.0000,5.5210,14.0000,0.0675,1.1310,48.5065,-0.1169,-0.3953,9.2667,549,dem_mk5_1m,,1.5679,0.6922,3.0338,0.4375,248,1.9638,1.5691,1.1425,0.6898,1.1836,1.0048,0.0308,1.0048,0.1262,1.5681,1.3077,0.4479,0.1895,0.0598,rim_symmetry_std_m,1.5681
459.6673,459.8459,461.0279,0.1785,1.3606,6.5000,5.0990,13.0000,0.0137,0.8965,7.8988,-0.0812,-0.1335,4.0774,296,dem_9t_1m,,1.5476,0.9580,3.0331,0.4888,249,-2.0137,1.8244,1.4391,-1.5138,-0.1672,0.6475,-1.2034,0.6475,-1.5486,0.9576,-1.0336,0.7256,1.0956,-0.9986,aspect_ratio,-1.5486
427.8992,428.2468,428.8489,0.3477,0.9497,4.5000,5.8310,9.0000,0.0386,0.3375,7.3723,-0.1052,-0.2568,4.6069,450,dem_9t_1m,,1.0639,0.7948,3.0316,0.4389,250,-2.2775,0.4573,-0.7367,-1.0276,-0.7822,-0.7818,0.9375,-0.7818,-0.7735,-0.4975,-1.0639,0.5389,0.6689,-0.8906,volume_approx_m3,-1.0639
451.0652,451.3639,451.8504,0.2987,0.7852,3.5000,5.0000,7.0000,0.0427,0.2152,3.8315,-0.1505,-0.1096,6.9145,346,dem_9t_1m,,1.4965,1.0180,3.0173,0.4640,251,-3.3227,-1.2995,0.4043,-1.1684,-1.0284,-1.4965,-1.4929,-1.4965,-0.6458,-0.8159,-1.2681,0.1865,1.1783,-0.4199,rim_radius_m,-1.4965
459.9868,460.6041,460.9310,0.6173,0.9442,3.5000,5.0990,7.0000,0.0882,0.1802,7.9190,-0.2480,-0.4294,12.1736,302,dem_9t_1m,,1.4965,0.8405,3.0127,0.4472,252,-1.5039,-2.7158,0.0866,-0.2528,-0.7904,-1.4965,-1.2034,-1.4965,0.7706,-0.9070,-1.0324,-0.5719,0.0715,0.6527,rim_radius_m,-1.4965
429.7509,430.8745,431.4780,1.1236,1.7272,5.0000,5.0990,10.0000,0.1124,0.5270,29.4157,-0.4391,-0.9007,16.0173,243,dem_9t_1m,,2.0584,0.9477,3.0111,0.4674,253,2.1101,-3.0583,0.4791,1.2022,0.3815,-0.4245,-1.2034,-0.4245,1.5240,-0.0042,0.2070,-2.0585,-1.5596,1.4366,lrm5_depth_m,-2.0585
442.9162,443.4692,444.0158,0.5529,1.0996,3.5000,5.0990,7.0000,0.0790,0.3022,7.0933,-0.3286,-0.3580,13.2513,394,dem_9t_1m,,1.4965,0.8851,3.0071,0.4615,254,-1.4417,-2.7426,0.6118,-0.4379,-0.5578,-1.4965,-1.2034,-1.4965,0.4842,-0.5894,-1.0800,-1.1989,0.3186,0.8725,rim_radius_m,-1.4965
461.3122,461.9121,463.4526,0.5999,2.1404,6.5000,5.7439,13.0000,0.0461,0.9865,26.5413,-0.0851,-0.4218,4.4038,412,dem_9t_1m,,1.1919,0.6161,3.0046,0.4395,255,0.4087,2.0400,0.5812,-0.3028,0.9999,0.6475,0.6827,0.6475,-0.5400,1.1919,0.0413,0.6952,0.0978,-0.9320,rim_symmetry_std_m,1.1919
472.6575,473.3353,473.5746,0.6778,0.9171,7.0000,6.0828,14.0000,0.0484,0.0734,34.7779,-0.0633,-0.3108,4.3810,222,dem_9t_1m,,1.6739,0.8224,2.9986,0.4527,256,-0.2573,1.9861,-2.1316,-0.0789,-0.8310,1.0048,1.6739,1.0048,-0.4684,-1.1850,0.5162,0.8648,0.4820,-0.9367,effective_radius_m,1.6739
473.0707,474.4824,475.3606,1.4117,2.2899,6.0000,5.6569,12.0000,0.1176,0.5438,53.2215,-0.2039,-0.9237,10.7284,347,dem_9t_1m,,2.0302,0.8905,2.9976,0.4914,257,3.4138,-0.7400,-0.6903,2.0301,1.2237,0.2901,0.4283,0.2901,1.6859,0.0395,1.5795,-0.2289,-1.6393,0.3579,depth_from_rim_mean_m,2.0301
395.7785,396.6486,397.4638,0.8701,1.6853,4.0000,5.0000,8.0000,0.1088,0.6338,14.5790,-0.4353,-0.6505,16.8585,458,dem_9t_1m,,2.0287,1.0207,2.9973,0.4975,258,0.7407,-3.4515,1.3186,0.4737,0.3188,-1.1392,-1.4929,-1.1392,1.4119,0.2738,-0.6484,-2.0289,-0.6937,1.6082,lrm5_depth_m,-2.0289
506.4281,506.9130,508.2764,0.4848,1.8483,7.0000,5.8310,14.0000,0.0346,1.0959,24.8781,-0.1130,-0.1497,5.0965,651,dem_mk5_1m,,1.4766,0.8072,2.9945,0.4269,259,-0.0214,2.6836,0.8391,-0.6336,0.5627,1.0048,0.9375,1.0048,-0.8980,1.4767,-0.0546,0.4782,1.0396,-0.7907,rim_symmetry_std_m,1.4767
430.7462,431.9033,432.2183,1.1572,1.4722,4.5000,5.3852,9.0000,0.1286,0.3627,24.5386,-0.4340,-0.9552,16.8237,257,dem_9t_1m,,2.0275,1.0119,2.9928,0.4917,260,2.0083,-3.5096,-0.3099,1.2988,-0.0002,-0.7818,-0.3664,-0.7818,2.0283,-0.4319,-0.0742,-2.0188,-1.7483,1.6011,aspect_ratio,2.0283
496.0428,496.5406,496.8550,0.4978,0.8122,6.5000,5.3852,13.0000,0.0383,0.2167,22.0262,-0.2304,-0.4312,11.8045,166,dem_9t_1m,,0.9880,0.5579,2.9890,0.4413,261,-0.6447,0.0049,-0.3529,-0.5962,-0.9880,0.6475,-0.3664,0.6475,-0.7828,-0.8120,-0.2190,-0.4350,0.0653,0.5774,depth_from_rim_max_m,-0.9880
481.5387,482.2868,484.2680,0.7481,2.7293,7.0000,5.6569,14.0000,0.0534,1.1986,38.3874,-0.1797,-0.4633,7.5739,678,dem_mk5_1m,,1.8814,0.6904,2.9794,0.4409,262,1.8573,1.8867,1.4002,0.1231,1.8813,1.0048,0.4283,1.0048,-0.3127,1.7440,0.7243,-0.0406,-0.0458,-0.2855,depth_from_rim_max_m,1.8813
449.4784,449.7181,449.9672,0.2397,0.4888,3.0000,5.0990,6.0000,0.0399,0.1747,2.2587,-0.1399,-0.0867,6.1673,464,dem_9t_1m,,1.8538,1.1665,2.9759,0.4862,263,-3.8590,-1.4164,0.0898,-1.3379,-1.4720,-1.8538,-1.2034,-1.8538,-0.7330,-0.9213,-1.3587,0.2690,1.2576,-0.5723,rim_radius_m,-1.8538
421.1968,422.0121,422.7430,0.8153,1.5462,6.5000,5.8310,13.0000,0.0627,0.1709,36.0712,-0.1902,-0.5533,9.1824,32,dem_9t_1m,,0.9374,0.4296,2.9740,0.4122,264,0.8821,0.5017,-1.1989,0.3162,0.1106,0.6475,0.9375,0.6475,-0.0232,-0.9312,0.5907,-0.1223,-0.3573,0.0426,effective_radius_m,0.9375
476.4897,477.2299,477.4902,0.7401,1.0005,6.5000,5.8310,13.0000,0.0569,0.2086,32.7470,-0.1378,-0.4508,12.7001,148,dem_9t_1m,,0.9374,0.5020,2.9715,0.4235,265,0.2677,0.4712,-1.0379,0.1001,-0.7062,0.6475,0.9375,0.6475,-0.2038,-0.8331,0.3991,0.2853,-0.0025,0.7601,effective_radius_m,0.9375
460.5462,461.7340,462.8414,1.1877,2.2951,5.5000,5.3852,11.0000,0.1080,0.6185,37.6250,-0.2441,-0.8631,10.8842,87,dem_9t_1m,,1.4296,0.7073,2.9677,0.4515,266,2.4184,-1.2440,0.1206,1.3864,1.2315,-0.0672,-0.3664,-0.0672,1.3870,0.2339,0.6803,-0.5416,-1.4295,0.3897,lrm11_depth_m,-1.4295
451.8136,452.8462,453.6072,1.0326,1.7936,4.5000,5.0990,9.0000,0.1147,0.6745,21.8976,-0.4508,-0.8379,16.0966,405,dem_9t_1m,,2.1496,1.0306,2.9635,0.4813,267,1.7192,-3.2519,0.9373,0.9407,0.4809,-0.7818,-1.2034,-0.7818,1.5956,0.3797,-0.2265,-2.1495,-1.3423,1.4528,lrm5_depth_m,-2.1495
519.5078,520.4830,521.7609,0.9752,2.2531,7.0000,5.8310,14.0000,0.0697,0.9198,50.0380,-0.0514,-0.5349,5.6847,684,dem_mk5_1m,,1.3960,0.8564,2.9561,0.4401,268,2.0170,2.0585,-0.0299,0.7757,1.1686,1.0048,0.9375,1.0048,0.1947,1.0183,1.3960,0.9574,-0.2936,-0.6708,volume_approx_m3,1.3960
449.0960,450.0065,451.4745,0.9105,2.3785,7.0000,5.8310,14.0000,0.0650,0.7438,46.7213,-0.1329,-0.5549,6.2579,122,dem_9t_1m,,1.3564,0.7226,2.9533,0.4171,269,1.9969,1.7209,-0.1395,0.5898,1.3563,1.0048,0.9375,1.0048,0.0484,0.5601,1.2047,0.3234,-0.3628,-0.5539,depth_from_rim_max_m,1.3563
467.3346,467.4348,467.6654,0.1002,0.3308,6.0000,5.9155,12.0000,0.0083,0.0553,3.7770,-0.0134,-0.0672,1.3349,483,dem_9t_1m,,1.7388,1.2334,2.9466,0.5361,270,-3.3637,2.1454,-1.6287,-1.7388,-1.7085,0.2901,1.1846,0.2901,-1.7167,-1.2321,-1.2712,1.2530,1.3251,-1.5579,depth_from_rim_mean_m,-1.7388
455.3915,456.4093,457.0154,1.0179,1.6240,5.0000,5.0990,10.0000,0.1018,0.6902,26.6473,-0.3495,-0.8095,15.3062,26,dem_9t_1m,,1.3619,0.7942,2.9339,0.4466,271,1.5287,-2.4404,0.8092,0.8984,0.2270,-0.4245,-1.2034,-0.4245,1.1940,0.4206,0.0474,-1.3615,-1.2440,1.2916,lrm5_depth_m,-1.3615
446.2530,446.5984,447.3867,0.3454,1.1338,7.0000,5.3852,14.0000,0.0247,0.3862,17.7233,-0.0825,-0.2600,4.6077,430,dem_9t_1m,,1.2071,0.7478,2.9320,0.4251,272,-1.3571,1.7514,-0.1906,-1.0342,-0.5067,1.0048,-0.3664,1.0048,-1.2062,-0.3708,-0.4671,0.7155,0.6578,-0.8904,aspect_ratio,-1.2062
438.4186,439.0649,440.4259,0.6462,2.0073,7.0000,6.0414,14.0000,0.0462,1.0360,33.1603,0.0106,-0.1275,5.2242,479,dem_9t_1m,,1.5529,0.9214,2.9299,0.4613,273,0.3749,3.1402,0.3982,-0.1697,0.8007,1.0048,1.5528,1.0048,-0.5369,1.3208,0.4229,1.4397,1.1164,-0.7647,effective_radius_m,1.5528
484.1506,484.4277,484.8381,0.2772,0.6875,7.0000,5.6569,14.0000,0.0198,0.1761,14.2219,-0.1450,-0.2238,5.6510,484,dem_9t_1m,,1.3588,0.8616,2.9252,0.4579,274,-1.6821,1.6290,-0.9488,-1.2302,-1.1746,1.0048,0.4283,1.0048,-1.3587,-0.9177,-0.6690,0.2293,0.7831,-0.6776,aspect_ratio,-1.3587
422.9191,424.3033,425.1980,1.3842,2.2789,5.5000,5.6569,11.0000,0.1258,0.5924,43.8488,-0.3371,-1.0308,13.6534,481,dem_9t_1m,,2.0099,1.0089,2.9236,0.5075,275,3.5673,-1.8311,-0.3912,1.9511,1.2072,-0.0672,0.4283,-0.0672,1.9411,0.1660,1.0391,-1.2650,-2.0099,0.9545,lrm11_depth_m,-2.0099
548.7460,549.4297,550.8182,0.6837,2.0722,7.0000,5.8310,14.0000,0.0488,1.1483,35.0833,-0.0665,-0.2018,4.9904,554,dem_mk5_1m,,1.6132,0.8200,2.9217,0.4314,276,0.7168,2.7038,0.7838,-0.0620,0.8979,1.0048,0.9375,1.0048,-0.4559,1.6131,0.5338,0.8399,0.8592,-0.8124,rim_symmetry_std_m,1.6131
492.4278,492.6064,493.1820,0.1786,0.7542,7.0000,5.9155,14.0000,0.0128,0.3881,9.1623,0.0013,-0.0590,2.6164,434,dem_9t_1m,,1.5780,1.1549,2.9216,0.4993,277,-2.3123,2.9274,-0.8923,-1.5135,-1.0748,1.0048,1.1846,1.0048,-1.5766,-0.3658,-0.9607,1.3673,1.3535,-1.2966,aspect_ratio,-1.5766
487.9197,489.0217,489.5301,1.1019,1.6104,7.0000,6.0828,14.0000,0.0787,0.2633,56.5429,-0.1314,-0.6554,6.7505,157,dem_9t_1m,,1.7710,0.8605,2.9139,0.4675,278,2.1810,1.2355,-1.9573,1.1398,0.2067,1.0048,1.6739,1.0048,0.4749,-0.6907,1.7710,0.3351,-0.7107,-0.4534,volume_approx_m3,1.7710
447.2534,448.3798,449.0399,1.1264,1.7865,5.5000,5.6569,11.0000,0.1024,0.2617,35.6809,-0.2989,-0.8481,15.6130,41,dem_9t_1m,,1.3774,0.7653,2.9098,0.4509,279,2.1606,-1.7254,-0.6723,1.2102,0.4702,-0.0672,0.4283,-0.0672,1.2127,-0.6949,0.5682,-0.9679,-1.3776,1.3542,lrm11_depth_m,-1.3776
429.0937,429.7150,430.7067,0.6212,1.6129,7.0000,5.3852,14.0000,0.0444,0.6127,31.8778,-0.0617,-0.3418,2.5335,525,dem_9t_1m,,1.3135,0.5959,2.9041,0.4226,280,-0.1325,1.9179,-0.0545,-0.2416,0.2104,1.0048,-0.3664,1.0048,-0.5929,0.2189,0.3489,0.8773,0.3747,-1.3135,slope_inner_deg,-1.3135
494.7794,495.3407,496.1881,0.5612,1.4086,7.0000,6.0000,14.0000,0.0401,0.7167,28.7992,-0.0963,-0.1925,4.4591,666,dem_mk5_1m,,1.4319,0.7054,2.9035,0.4250,281,-0.1405,2.5165,-0.4310,-0.4140,-0.0954,1.0048,1.4317,1.0048,-0.7268,0.4896,0.1715,0.6081,0.8914,-0.9207,effective_radius_m,1.4317
486.3406,487.7065,488.3740,1.3659,2.0334,6.5000,5.8310,13.0000,0.1051,0.3424,60.4319,-0.2889,-0.9642,14.4394,129,dem_9t_1m,,1.9952,1.1392,2.9002,0.5000,282,3.7715,-0.8231,-1.1364,1.8985,0.8398,0.6475,0.9375,0.6475,1.2967,-0.4848,1.9952,-0.8901,-1.7794,1.1148,volume_approx_m3,1.9952
460.7893,462.1729,462.6396,1.3836,1.8503,6.0000,5.8310,12.0000,0.1153,0.4111,52.1607,-0.2048,-0.8779,13.0804,21,dem_9t_1m,,1.9494,0.9114,2.8961,0.4762,283,3.1307,-0.8429,-1.1436,1.9494,0.5657,0.2901,0.9375,0.2901,1.6143,-0.3059,1.5184,-0.2359,-1.4807,0.8376,depth_from_rim_mean_m,1.9494
479.2421,479.5382,480.1982,0.2961,0.9561,7.0000,6.0000,14.0000,0.0212,0.4136,15.1943,-0.0732,-0.0970,3.6189,416,dem_9t_1m,,1.4319,0.9746,2.8849,0.4596,284,-1.5584,2.6512,-0.9061,-1.1758,-0.7726,1.0048,1.4317,1.0048,-1.3151,-0.2994,-0.6129,0.7878,1.2220,-1.0921,effective_radius_m,1.4317
532.6748,533.1785,534.6450,0.5037,1.9702,7.0000,6.0828,14.0000,0.0360,0.7873,25.8474,-0.0294,-0.1806,3.0300,552,dem_mk5_1m,,1.6739,0.8919,2.8823,0.4453,285,-0.1262,3.1226,-0.1372,-0.5792,0.7452,1.0048,1.6739,1.0048,-0.8544,0.6734,0.0013,1.1285,0.9326,-1.2122,effective_radius_m,1.6739
424.6238,425.7236,426.7891,1.0998,2.1653,6.0000,5.3852,12.0000,0.0916,0.6520,41.4612,-0.3875,-0.8847,17.4890,459,dem_9t_1m,,1.7368,0.9196,2.8776,0.4764,286,2.9042,-1.6606,0.6577,1.1338,1.0372,0.2901,-0.3664,0.2901,0.8765,0.3212,0.9015,-1.6571,-1.5043,1.7368,slope_inner_deg,1.7368
493.2282,493.8883,494.8413,0.6600,1.6130,6.0000,5.8310,12.0000,0.0550,0.3274,24.8827,-0.1371,-0.4276,7.1145,185,dem_9t_1m,,0.9374,0.3133,2.8767,0.3996,287,-0.0436,0.8227,-0.7504,-0.1301,0.2106,0.2901,0.9375,0.2901,-0.2629,-0.5238,-0.0544,0.2907,0.0777,-0.3791,effective_radius_m,0.9375
467.1020,467.5733,467.9393,0.4713,0.8372,6.0000,5.0990,12.0000,0.0393,0.2556,17.7669,-0.2034,-0.3482,8.4851,174,dem_9t_1m,,1.2033,0.5465,2.8743,0.4285,288,-1.3280,-0.1756,-0.0293,-0.6724,-0.9506,0.2901,-1.2034,0.2901,-0.7517,-0.7107,-0.4646,-0.2250,0.3526,-0.0996,effective_radius_m,-1.2034
419.4332,420.2492,420.6053,0.8160,1.1721,4.0000,5.0990,8.0000,0.1020,0.2521,13.6724,-0.2474,-0.6134,13.1697,336,dem_9t_1m,,1.2033,0.8053,2.8717,0.4368,289,-0.3789,-2.7592,0.0374,0.3182,-0.4493,-1.1392,-1.2034,-1.1392,1.2002,-0.7198,-0.7007,-0.5673,-0.5653,0.8559,effective_radius_m,-1.2034
468.1521,468.6309,469.2800,0.4787,1.1279,3.5000,5.3852,7.0000,0.0684,0.5125,6.1412,-0.1973,-0.2124,9.7874,223,dem_9t_1m,,1.4965,0.6384,2.8684,0.4607,290,-1.9547,-1.3991,0.5461,-0.6511,-0.5155,-1.4965,-0.3664,-1.4965,0.1542,-0.0420,-1.1349,-0.1776,0.8226,0.1660,rim_radius_m,-1.4965
475.3868,476.2292,476.7647,0.8424,1.3779,4.5000,5.0990,9.0000,0.0936,0.1314,17.8639,-0.3080,-0.6803,15.2435,426,dem_9t_1m,,1.2788,0.8044,2.8614,0.4429,291,0.1791,-2.8002,0.0300,0.3941,-0.1413,-0.7818,-1.2034,-0.7818,0.9387,-1.0340,-0.4590,-1.0387,-0.7968,1.2788,slope_inner_deg,1.2788
534.7097,535.5409,536.5129,0.8312,1.8032,5.0000,5.5210,10.0000,0.0831,0.7867,21.7618,-0.1998,-0.5787,5.6376,649,dem_mk5_1m,,0.6804,0.4162,2.8610,0.4460,292,0.4422,-0.3140,0.1854,0.3619,0.4952,-0.4245,0.0308,-0.4245,0.6119,0.6718,-0.2343,-0.1970,-0.4452,-0.6804,slope_inner_deg,-0.6804
468.2135,468.6835,469.5380,0.4700,1.3244,7.0000,5.6569,14.0000,0.0336,0.3322,24.1170,-0.0665,-0.3172,4.1338,152,dem_9t_1m,,1.0048,0.6511,2.8576,0.4151,293,-0.7400,1.9681,-0.7286,-0.6761,-0.2214,1.0048,0.4283,1.0048,-0.9291,-0.5113,-0.0985,0.8399,0.4598,-0.9871,rim_radius_m,1.0048
475.2240,476.5475,477.2165,1.3235,1.9925,5.5000,5.3852,11.0000,0.1203,0.4074,41.9241,-0.2972,-0.9975,14.9859,425,dem_9t_1m,,1.8947,0.9223,2.8550,0.4736,294,2.9412,-2.1734,-0.3455,1.7767,0.7786,-0.0672,-0.3664,-0.0672,1.7699,-0.3156,0.9282,-0.9547,-1.8947,1.2263,lrm11_depth_m,-1.8947
483.6283,484.8622,485.5864,1.2339,1.9581,6.5000,5.8310,13.0000,0.0949,0.2816,54.5922,-0.1867,-0.7973,9.6346,106,dem_9t_1m,,1.6585,0.8356,2.8549,0.4605,295,2.7318,0.0418,-1.3837,1.5192,0.7271,0.6475,0.9375,0.6475,0.9792,-0.6431,1.6585,-0.0951,-1.2018,0.1348,volume_approx_m3,1.6585
567.8525,568.7021,569.4047,0.8496,1.5522,7.0000,5.8310,14.0000,0.0607,0.7556,43.5957,-0.1064,-0.4595,7.2218,624,dem_mk5_1m,,1.0245,0.5547,2.8543,0.4102,296,1.2217,1.6994,-0.3909,0.4148,0.1196,1.0048,0.9375,1.0048,-0.0855,0.5908,1.0245,0.5295,-0.0327,-0.3573,volume_approx_m3,1.0245
451.3734,452.1747,453.0503,0.8014,1.6769,7.0000,5.3852,14.0000,0.0572,0.5695,41.1200,-0.1506,-0.5473,7.8232,142,dem_9t_1m,,1.0048,0.4451,2.8447,0.4109,297,1.0499,0.9291,-0.0391,0.2763,0.3062,1.0048,-0.3664,1.0048,-0.1944,0.1064,0.8818,0.1857,-0.3365,-0.2346,rim_radius_m,1.0048
445.6600,446.6881,447.5076,1.0281,1.8476,6.5000,6.0828,13.0000,0.0791,0.3843,45.4863,-0.0921,-0.5354,5.2174,52,dem_9t_1m,,1.6739,0.7415,2.8424,0.4595,298,1.5646,1.3659,-1.5066,0.9277,0.5617,0.6475,1.6739,0.6475,0.4873,-0.3757,1.1335,0.6408,-0.2953,-0.7661,effective_radius_m,1.6739
466.8636,468.1456,468.6555,1.2820,1.7920,5.5000,5.3852,11.0000,0.1165,0.4020,40.6122,-0.2992,-0.9020,12.5199,120,dem_9t_1m,,1.6575,0.7936,2.8421,0.4523,299,2.5084,-1.9127,-0.5331,1.6574,0.4785,-0.0672,-0.3664,-0.0672,1.6516,-0.3296,0.8525,-0.9702,-1.5641,0.7233,depth_from_rim_mean_m,1.6574
482.4285,483.2982,483.7712,0.8697,1.3427,5.5000,5.8310,11.0000,0.0791,0.1131,27.5498,-0.2087,-0.6690,11.7348,146,dem_9t_1m,,1.0816,0.4539,2.8389,0.4257,300,0.6626,-0.7337,-1.2870,0.4725,-0.1940,-0.0672,0.9375,-0.0672,0.4873,-1.0817,0.0994,-0.2662,-0.7577,0.5632,rim_symmetry_std_m,-1.0817
476.7000,478.0164,478.1874,1.3164,1.4874,5.5000,5.6569,11.0000,0.1197,0.2457,41.7008,-0.3034,-0.9739,13.8338,50,dem_9t_1m,,1.8129,0.8683,2.8375,0.4725,301,2.6321,-2.0075,-1.3079,1.7563,0.0226,-0.0672,0.4283,-0.0672,1.7512,-0.7365,0.9153,-1.0029,-1.8130,0.9913,lrm11_depth_m,-1.8130
482.5393,483.7021,484.1294,1.1627,1.5901,5.5000,5.8310,11.0000,0.1057,0.1254,36.8323,-0.2538,-0.8249,10.7261,227,dem_9t_1m,,1.3155,0.7122,2.8370,0.4575,302,1.8837,-1.2053,-1.6248,1.3146,0.1763,-0.0672,0.9375,-0.0672,1.3154,-1.0497,0.6346,-0.6171,-1.2973,0.3575,aspect_ratio,1.3154
483.8935,484.6866,485.2360,0.7931,1.3425,6.0000,5.8310,12.0000,0.0661,0.1837,29.8988,-0.2433,-0.6069,12.6879,424,dem_9t_1m,,0.9374,0.4559,2.8357,0.4202,303,0.7422,-0.3413,-0.9988,0.2524,-0.1943,0.2901,0.9375,0.2901,0.0826,-0.8979,0.2348,-0.5354,-0.5428,0.7576,effective_radius_m,0.9375
455.7517,456.4988,456.6910,0.7471,0.9393,5.5000,6.0000,11.0000,0.0679,0.1387,23.6665,-0.0401,-0.4281,1.1099,72,dem_9t_1m,,1.6038,0.5898,2.8349,0.4696,304,-0.8091,1.0021,-2.1888,0.1202,-0.7978,-0.0672,1.4317,-0.0672,0.1387,-1.0150,-0.1245,1.0453,0.0760,-1.6038,slope_inner_deg,-1.6038
540.2440,540.9437,542.4916,0.6996,2.2476,7.0000,5.8310,14.0000,0.0500,0.9841,35.9007,-0.2300,-0.4214,7.2493,570,dem_mk5_1m,,1.1856,0.6538,2.8318,0.4192,305,1.4483,1.7774,0.6146,-0.0163,1.1604,1.0048,0.9375,1.0048,-0.4186,1.1857,0.5809,-0.4319,0.0992,-0.3517,rim_symmetry_std_m,1.1857
492.3350,492.5582,492.6657,0.2232,0.3307,3.5000,5.0000,7.0000,0.0319,0.1144,2.8637,-0.1171,-0.1718,4.8447,445,dem_9t_1m,,1.7086,1.2014,2.8283,0.4870,306,-3.9027,-1.1261,-0.1505,-1.3853,-1.7087,-1.4965,-1.4929,-1.4965,-0.9820,-1.0783,-1.3239,0.4463,0.9631,-0.8421,depth_from_rim_max_m,-1.7087
448.2813,448.5810,449.1575,0.2997,0.8762,7.0000,5.3852,14.0000,0.0214,0.3336,15.3791,-0.0732,-0.1968,3.0404,84,dem_9t_1m,,1.3086,0.8842,2.8267,0.4432,307,-1.8194,1.8986,-0.4464,-1.1655,-0.8922,1.0048,-0.3664,1.0048,-1.3089,-0.5077,-0.6023,0.7878,0.8765,-1.2101,aspect_ratio,-1.3089
464.5109,464.9307,465.3815,0.4198,0.8705,5.5000,5.7439,11.0000,0.0382,0.5091,13.2973,-0.0575,-0.2832,3.0458,168,dem_9t_1m,,1.2090,0.6177,2.8216,0.4308,308,-1.7892,1.2727,-0.6779,-0.8204,-0.9007,-0.0672,0.6827,-0.0672,-0.7859,-0.0508,-0.7223,0.9099,0.5775,-1.2090,slope_inner_deg,-1.2090
492.3900,493.0799,494.1484,0.6899,1.7584,5.5000,5.3852,11.0000,0.0627,0.4406,21.8548,-0.1495,-0.4975,8.1458,159,dem_9t_1m,,0.4282,0.1801,2.8205,0.3976,309,-0.1170,-0.1021,0.1109,-0.0442,0.4282,-0.0672,-0.3664,-0.0672,-0.0232,-0.2292,-0.2289,0.1943,-0.1642,-0.1688,depth_from_rim_max_m,0.4282
490.4294,491.2811,491.8774,0.8517,1.4480,5.5000,6.0828,11.0000,0.0774,0.4388,26.9794,-0.1034,-0.5473,5.6838,181,dem_9t_1m,,1.6739,0.4147,2.8180,0.4360,310,0.3903,0.6437,-1.3477,0.4208,-0.0364,-0.0672,1.6739,-0.0672,0.4344,-0.2338,0.0665,0.5529,-0.3365,-0.6710,effective_radius_m,1.6739
