wp_id,bbox_score,geometry
20077,0.948984146118164,"POLYGON ((-104.2032736637178 40.71448428101217, -104.2032598129632 40.7144847988752, -104.2013784873252 40.7144847988752, -104.2013646365717 40.71448428101208, -104.2013639561343 40.71447374190883, -104.2013639561343 40.71277910466682, -104.201364636572 40.71276856543201, -104.2013784871531 40.71276804778267, -104.2032598131351 40.71276804778268, -104.2032736637176 40.71276856543197, -104.2032743441595 40.71277910466755, -104.2032743441595 40.71447374190809, -104.2032736637178 40.71448428101217))"
20078,0.7364143133163452,"POLYGON ((-104.2042049373132 40.74380049983777, -104.2041910804145 40.74380101762682, -104.2035768024247 40.74380101762682, -104.2035629455266 40.74380049983777, -104.2035622647826 40.74378996074276, -104.2035622647826 40.74358812879507, -104.2035629455304 40.74357758965636, -104.2035768024436 40.74357707193818, -104.2041910803953 40.74357707193818, -104.2042049373095 40.7435775896564, -104.2042056180578 40.74358812879576, -104.2042056180578 40.74378996074202, -104.2042049373132 40.74380049983777))"
20079,0.971206545829773,"POLYGON ((-104.2022494211895 40.87975387348074, -104.2022355359891 40.87975439127012, -104.2014010496956 40.8797543912701, -104.2013871644965 40.87975387348075, -104.2013864823628 40.87974333464309, -104.2013864823628 40.87940946263775, -104.2013871645009 40.87939892374125, -104.2014010497091 40.8793984060479, -104.2022355359758 40.8793984060479, -104.202249421185 40.87939892374129, -104.2022501033241 40.87940946263875, -104.2022501033241 40.87974333464216, -104.2022494211895 40.87975387348074))"
20080,0.970220386981964,"POLYGON ((-104.2019771294375 40.89178190035584, -104.2019632417292 40.89178241815127, -104.2010026952632 40.89178241815128, -104.2009888075563 40.89178190035588, -104.2009881252997 40.89177136154486, -104.2009881252997 40.89142376538641, -104.2009888075617 40.89141322650799, -104.2010026952867 40.89141270882289, -104.2019632417056 40.89141270882288, -104.2019771294321 40.891413226508, -104.201977811695 40.89142376538745, -104.201977811695 40.89177136154383, -104.2019771294375 40.89178190035584))"
20081,0.8178804516792297,"POLYGON ((-104.2010391022288 40.90698866044441, -104.2010252113556 40.90698917825522, -104.1997683986706 40.90698917825522, -104.1997545077994 40.90698866044447, -104.199753825388 40.90697812167289, -104.199753825388 40.90666966149155, -104.199754507808 40.90665912263258, -104.1997683987344 40.90665860496576, -104.2010252112916 40.90665860496576, -104.2010391022202 40.90665912263265, -104.2010397846411 40.90666966149303, -104.2010397846411 40.9069781216714, -104.2010391022288 40.90698866044441))"
20082,0.7962873578071594,"POLYGON ((-104.200956053124 40.93618393707296, -104.2009421561354 40.93618445488001, -104.1997063533156 40.93618445488001, -104.199692456329 40.936183937073, -104.1996917736172 40.93617339835379, -104.1996917736172 40.93579309926481, -104.1996924563367 40.93578256045951, -104.1997063533616 40.93578204279411, -104.2009421560895 40.93578204279412, -104.2009560531163 40.93578256045956, -104.2009567358368 40.93579309926626, -104.2009567358368 40.93617339835237, -104.200956053124 40.93618393707296))"
20083,0.8618726134300232,"POLYGON ((-104.2006808010984 40.96023121052245, -104.2006668990284 40.96023172828146, -104.2002397518783 40.96023172828148, -104.2002258498083 40.96023121052241, -104.2002251668452 40.96022067181865, -104.2002251668452 40.95960208503649, -104.200225849806 40.95959154630071, -104.2002397517857 40.95959102859155, -104.200666899121 40.95959102859154, -104.2006808011007 40.95959154630066, -104.200681484063 40.95960208503625, -104.2006814840631 40.96022067181875, -104.2006808010984 40.96023121052245))"
20084,0.6937928795814514,"POLYGON ((-104.1973980393434 41.24926376502566, -104.1973840761679 41.24926428274112, -104.1972674406767 41.24926428274112, -104.1972534775016 41.24926376502567, -104.1972527915352 41.24925322684138, -104.1972527915352 41.24916337599583, -104.1972534775018 41.24915283780144, -104.1972674406675 41.24915232010078, -104.1973840761774 41.24915232010076, -104.1973980393432 41.24915283780142, -104.19739872531 41.24916337599587, -104.19739872531 41.2492532268413, -104.1973980393434 41.24926376502566))"
20087,0.840818464756012,"POLYGON ((-104.1953426593862 41.41832814279617, -104.1953286601217 41.41832866056524, -104.1940083708827 41.41832866056524, -104.193994371619 41.41832814279613, -104.1939936838839 41.41831760496461, -104.1939936838839 41.41719226843365, -104.1939943716197 41.41718173050806, -104.1940083707697 41.41718121289155, -104.1953286602346 41.41718121289158, -104.1953426593855 41.41718173050804, -104.1953433471242 41.41719226843428, -104.1953433471242 41.418317604964, -104.1953426593862 41.41832814279617))"
20089,0.5507773160934448,"POLYGON ((-104.1902796941666 41.82261314789654, -104.1902656071416 41.82261366557088, -104.1899653119156 41.82261366557088, -104.1899512248908 41.82261314789653, -104.1899505328407 41.822602610773, -104.1899505328407 41.82244426252881, -104.1899512248921 41.82243372538234, -104.1899653119099 41.82243320774417, -104.1902656071472 41.82243320774416, -104.1902796941653 41.82243372538234, -104.1902803862172 41.82244426252914, -104.1902803862172 41.82260261077274, -104.1902796941666 41.82261314789654))"
20091,0.7830396890640259,"POLYGON ((-104.1807498900762 42.5229914313453, -104.1807356467875 42.52299194897348, -104.1801437791271 42.52299194897347, -104.1801295358392 42.52299143134529, -104.1801288361133 42.52298089552389, -104.1801288361133 42.52258062409418, -104.1801295358406 42.52257008822878, -104.1801437790962 42.52256957067135, -104.1807356468185 42.52256957067135, -104.1807498900748 42.52257008822878, -104.1807505898031 42.52258062409449, -104.1807505898031 42.52298089552355, -104.1807498900762 42.5229914313453))"
20092,0.7281174659729004,"POLYGON ((-104.1770438937836 42.81970184074211, -104.1770295825639 42.81970235832028, -104.1768340143529 42.81970235832032, -104.1768197031335 42.81970184074213, -104.1768190000691 42.81969130545397, -104.1768190000691 42.81955419237139, -104.176819703134 42.81954365706717, -104.1768340143401 42.81954313951353, -104.1770295825768 42.81954313951353, -104.1770438937831 42.81954365706716, -104.1770445968483 42.81955419237145, -104.1770445968483 42.81969130545386, -104.1770438937836 42.81970184074211))"
20094,0.5031743049621582,"POLYGON ((-104.2208954135134 39.01245485272524, -104.2208819007567 39.01245537064953, -104.2206031178759 39.01245537064954, -104.2205896051194 39.01245485272524, -104.2205889412811 39.01244431046736, -104.2205889412811 39.01230326443068, -104.2205896051206 39.01229272215257, -104.2206031178738 39.01229220426001, -104.2208819007587 39.01229220426003, -104.2208954135123 39.01229272215258, -104.2208960773521 39.01230326443093, -104.2208960773521 39.01244431046708, -104.2208954135134 39.01245485272524))"
20095,0.7227542400360107,"POLYGON ((-104.2163035909096 39.49427520193758, -104.2162899853828 39.49427571985365, -104.2153842213203 39.49427571985364, -104.2153706157943 39.49427520193757, -104.2153699474006 39.49426466057443, -104.2153699474006 39.49349853877604, -104.215370615795 39.49348799735012, -104.2153842212536 39.49348747953514, -104.2162899854498 39.49348747953513, -104.2163035909089 39.49348799735009, -104.2163042593052 39.49349853877641, -104.2163042593052 39.49426466057396, -104.2163035909096 39.49427520193758))"
20096,0.594020664691925,"POLYGON ((-104.2153499880725 39.50887819442739, -104.2153363796655 39.50887871230192, -104.2151607024322 39.50887871230194, -104.2151470940255 39.5088781944274, -104.2151464254879 39.50886765306733, -104.2151464254879 39.50873764136404, -104.2151470940258 39.50872709999026, -104.2151607024215 39.50872658213648, -104.2153363796761 39.50872658213647, -104.2153499880722 39.50872709999026, -104.2153506566104 39.50873764136409, -104.2153506566104 39.50886765306719, -104.2153499880725 39.50887819442739))"
20098,0.980697751045227,"POLYGON ((-104.2061856697897 40.42214461126695, -104.2061718791291 40.42214512910224, -104.2052420304361 40.42214512910223, -104.2052282397759 40.42214461126688, -104.2052275622877 40.42213407159613, -104.2052275622877 40.42107007486833, -104.2052282397738 40.4210595351316, -104.2052420303035 40.42105901740202, -104.2061718792619 40.42105901740202, -104.2061856697918 40.42105953513155, -104.2061863472806 40.42107007486844, -104.2061863472806 40.42213407159612, -104.2061856697897 40.42214461126695))"
20099,0.949139416217804,"POLYGON ((-104.2053445836963 40.48083067739154, -104.205330781028 40.48083119521453, -104.2045273012154 40.48083119521453, -104.2045134985478 40.48083067739154, -104.2045128204689 40.4808201378243, -104.2045128204689 40.48021281770291, -104.2045134985491 40.48020227807885, -104.2045273011672 40.48020176034755, -104.2053307810763 40.48020176034754, -104.205344583695 40.48020227807883, -104.2053452617768 40.48021281770334, -104.2053452617768 40.48082013782386, -104.2053445836963 40.48083067739154))"
20101,0.6916812658309937,"POLYGON ((-104.1998341742066 40.82897412161586, -104.1998202995939 40.8289746393905, -104.1993218122982 40.82897463939051, -104.1993079376857 40.82897412161584, -104.1993072560715 40.8289635826777, -104.1993072560715 40.82854771463456, -104.1993079376862 40.82853717566004, -104.1993218122583 40.82853665794323, -104.1998202996337 40.82853665794322, -104.1998341742061 40.82853717566002, -104.1998348558219 40.82854771463477, -104.1998348558219 40.82896358267745, -104.1998341742066 40.82897412161586))"
20102,0.9698846340179444,"POLYGON ((-104.2004672711896 40.87969250521849, -104.2004533860116 40.87969302301465, -104.1994971247424 40.87969302301464, -104.1994832395657 40.87969250521852, -104.1994825574334 40.87968196638764, -104.1994825574334 40.87936174738395, -104.1994832395714 40.87935120848601, -104.1994971247718 40.87935069079968, -104.2004533859821 40.87935069079968, -104.2004672711839 40.87935120848603, -104.2004679533228 40.87936174738504, -104.2004679533228 40.87968196638658, -104.2004672711896 40.87969250521849))"
20103,0.8596308827400208,"POLYGON ((-104.1992091679397 40.8915118804583, -104.19919528028 40.89151239823786, -104.19851141958 40.89151239823785, -104.198497531921 40.89151188045827, -104.1984968496665 40.89150134164093, -104.1984968496664 40.89089095901601, -104.1984975319211 40.89088042014944, -104.198511419517 40.89087990244877, -104.1991952803434 40.89087990244878, -104.1992091679395 40.89088042014943, -104.1992098501957 40.8908909590163, -104.1992098501957 40.89150134164065, -104.1992091679397 40.8915118804583))"
20104,0.9228886961936952,"POLYGON ((-104.200504011416 40.89195633964704, -104.2004901236632 40.89195685742941, -104.1997577995198 40.89195685742941, -104.199743911768 40.89195633964705, -104.1997432295087 40.89194580083056, -104.1997432295086 40.891651713512, -104.1997439117719 40.89164117464356, -104.1997577995314 40.89164065694563, -104.2004901236518 40.89164065694563, -104.2005040114122 40.89164117464358, -104.2005046936762 40.89165171351273, -104.2005046936762 40.89194580082974, -104.200504011416 40.89195633964704))"
20105,0.920579433441162,"POLYGON ((-104.199082052901 40.89811795394758, -104.1990681638622 40.8981184717294, -104.1983344449393 40.89811847172938, -104.1983205559015 40.89811795394758, -104.1983198735791 40.89810741514442, -104.1983198735791 40.89775206305985, -104.1983205559048 40.89774152420451, -104.1983344449373 40.89774100650732, -104.1990681638644 40.89774100650735, -104.1990820528977 40.89774152420454, -104.1990827352244 40.8977520630606, -104.1990827352244 40.89810741514366, -104.199082052901 40.89811795394758))"
20106,0.9148513674736024,"POLYGON ((-104.1994027237307 40.89888853168739, -104.1993888345243 40.89888904946213, -104.1987787193925 40.89888904946214, -104.1987648301866 40.89888853168739, -104.1987641478557 40.89887799288069, -104.1987641478557 40.89842000883117, -104.1987648301876 40.89840946998052, -104.1987787193551 40.89840895227633, -104.1993888345618 40.89840895227632, -104.1994027237297 40.8984094699805, -104.1994034060628 40.89842000883158, -104.1994034060628 40.89887799288036, -104.1994027237307 40.89888853168739))"
20107,0.9741809368133544,"POLYGON ((-104.1988262320399 40.89962112219821, -104.198812342705 40.89962164000042, -104.1977158597632 40.8996216400004, -104.1977019704294 40.89962112219821, -104.1977012880938 40.89961058341054, -104.1977012880938 40.89879749086089, -104.1977019704313 40.8987869519958, -104.1977158596994 40.89878643431928, -104.198812342769 40.89878643431928, -104.198826232038 40.8987869519958, -104.1988269143776 40.89879749086156, -104.1988269143776 40.89961058340999, -104.1988262320399 40.89962112219821))"
20108,0.8403716087341309,"POLYGON ((-104.1992342818002 40.90550373077328, -104.1992203912298 40.9055042485703, -104.198206027238 40.9055042485703, -104.1981921366685 40.90550373077323, -104.198191454272 40.9054931919928, -104.198191454272 40.90466575154879, -104.1981921366695 40.90465521269631, -104.1982060271624 40.90465469501564, -104.1992203913054 40.90465469501564, -104.1992342817991 40.9046552126963, -104.1992349641987 40.9046657515492, -104.1992349641988 40.90549319199236, -104.1992342818002 40.90550373077328))"
20109,0.8726251721382141,"POLYGON ((-104.1990895342426 40.93405250428439, -104.199075637682 40.93405302206537, -104.1983007440131 40.93405302206538, -104.1982868474535 40.93405250428442, -104.1982861647616 40.93404196554788, -104.1982861647616 40.93370912454246, -104.1982868474573 40.93369858575101, -104.1983007440203 40.93369806805941, -104.1990756376748 40.93369806805939, -104.1990895342387 40.93369858575102, -104.1990902169354 40.93370912454316, -104.1990902169354 40.93404196554707, -104.1990895342426 40.93405250428439))"
20110,0.9135838150978088,"POLYGON ((-104.1986058969976 40.94186760102338, -104.1985919987845 40.94186811878564, -104.1981343198254 40.94186811878564, -104.1981204216129 40.94186760102338, -104.1981197388388 40.94185706229069, -104.1981197388389 40.94165403286986, -104.1981204216151 40.94164349410394, -104.1981343198275 40.94164297639505, -104.1985919987823 40.94164297639504, -104.1986058969953 40.94164349410392, -104.1986065797721 40.94165403287038, -104.1986065797721 40.94185706229016, -104.1986058969976 40.94186760102338))"
20111,0.9247100353240968,"POLYGON ((-104.1986098830526 40.94957310767662, -104.1985959832413 40.94957362545821, -104.197784675266 40.94957362545821, -104.1977707754552 40.94957310767658, -104.197770092604 40.94956256897009, -104.197770092604 40.94890303675602, -104.197770775456 40.94889249799151, -104.1977846752052 40.94889198030335, -104.1985959833019 40.94889198030333, -104.1986098830518 40.94889249799148, -104.1986105659055 40.94890303675643, -104.1986105659055 40.94956256896963, -104.1986098830526 40.94957310767662))"
20112,0.7933785319328308,"POLYGON ((-104.1986702466415 40.96022076522274, -104.1986563445816 40.96022128298681, -104.1981382648804 40.96022128298681, -104.1981243628214 40.96022076522276, -104.1981236798586 40.96021022652545, -104.1981236798586 40.96003261576578, -104.1981243628245 40.96002207703109, -104.1981382648947 40.9600215593273, -104.1986563445675 40.96002155932732, -104.1986702466384 40.96002207703113, -104.1986709296049 40.96003261576635, -104.1986709296049 40.96021022652493, -104.1986702466415 40.96022076522274))"
20114,0.6220709681510925,"POLYGON ((-104.1915311105407 41.5710638614779, -104.1915170783187 41.57106437919072, -104.1909378670218 41.57106437919074, -104.1909238347995 41.57106386147785, -104.1909231454432 41.57105332390368, -104.1909231454432 41.57011722202898, -104.1909238347951 41.57010668441149, -104.1909378668704 41.57010616676655, -104.1915170784701 41.57010616676656, -104.1915311105451 41.57010668441142, -104.1915317998994 41.57011722202874, -104.1915317998993 41.57105332390402, -104.1915311105407 41.5710638614779))"
20118,0.665654182434082,"POLYGON ((-104.1796429194815 42.52299853121923, -104.1796286761864 42.5229990488393, -104.1791741366609 42.52299904883928, -104.1791598933663 42.52299853121921, -104.1791591936397 42.52298799539453, -104.1791591936396 42.52268539108183, -104.1791598933674 42.52267485522285, -104.1791741366379 42.52267433765746, -104.1796286762093 42.52267433765746, -104.1796429194803 42.52267485522285, -104.1796436192089 42.52268539108212, -104.1796436192089 42.52298799539422, -104.1796429194815 42.52299853121923))"
20119,0.5563696026802063,"POLYGON ((-104.1741477829123 42.93351185373889, -104.174133445406 42.93351237134527, -104.1732828978481 42.93351237134527, -104.1732685603424 42.93351185373889, -104.1732678559889 42.93350131868658, -104.1732678559889 42.9329179482046, -104.1732685603444 42.9329074130894, -104.1732828978009 42.93290689558481, -104.1741334454529 42.9329068955848, -104.1741477829104 42.9329074130894, -104.1741484872674 42.93291794820512, -104.1741484872674 42.93350131868605, -104.1741477829123 42.93351185373889))"
20120,0.6912772059440613,"POLYGON ((-104.1730882729448 42.9345657828954, -104.1730739351802 42.93456630048386, -104.1725246649869 42.93456630048387, -104.1725103272227 42.93456578289539, -104.1725096228558 42.93455524783558, -104.1725096228557 42.9339546370056, -104.1725103272214 42.93394410190398, -104.1725246649013 42.93394358438179, -104.1730739352661 42.93394358438179, -104.173088272946 42.93394410190395, -104.1730889773133 42.93395463700565, -104.1730889773133 42.93455524783543, -104.1730882729448 42.9345657828954))"
20123,0.499490886926651,"POLYGON ((-104.221559099417 38.89412769047291, -104.2215456091745 38.89412820848258, -104.2198880868721 38.89412820848256, -104.2198745966315 38.89412769047291, -104.2198739339032 38.89411714804788, -104.2198739339032 38.89314816631727, -104.2198745966369 38.89313762378136, -104.2198880868418 38.89313710595323, -104.2215456092047 38.89313710595321, -104.2215590994115 38.89313762378136, -104.2215597621477 38.89314816631872, -104.2215597621477 38.89411714804649, -104.221559099417 38.89412769047291))"
20124,0.6976140141487122,"POLYGON ((-104.2212142992431 38.91956715189377, -104.2212008041731 38.91956766988658, -104.2198123631122 38.91956766988656, -104.219798868044 38.91956715189377, -104.2197982050777 38.91955660950597, -104.2197982050777 38.91884019496525, -104.2197988680494 38.91882965248436, -104.2198123631057 38.91882913464394, -104.2212008041796 38.91882913464396, -104.2212142992376 38.9188296524844, -104.2212149622112 38.91884019496656, -104.2212149622112 38.91955660950472, -104.2212142992431 38.91956715189377))"
20125,0.610564112663269,"POLYGON ((-104.2199970406402 38.95259150303595, -104.2199835392536 38.9525920209566, -104.2198671971937 38.9525920209566, -104.2198536958071 38.95259150303593, -104.2198530325269 38.9525809606665, -104.2198530325269 38.95249671228805, -104.2198536958074 38.95248616990904, -104.2198671971867 38.95248565200241, -104.2199835392605 38.95248565200242, -104.21999704064 38.95248616990904, -104.2199977039206 38.95249671228818, -104.2199977039206 38.95258096066636, -104.2199970406402 38.95259150303595))"
20126,0.9501459002494812,"POLYGON ((-104.2140464287657 39.49266035381255, -104.2140328235721 39.49266087174508, -104.2128270120677 39.49266087174508, -104.2128134068751 39.49266035381253, -104.2128127384986 39.49264981246007, -104.2128127384986 39.4918026342417, -104.2128134068777 39.49179209280683, -104.2128270120146 39.49179157500838, -104.214032823625 39.49179157500838, -104.214046428763 39.49179209280682, -104.2140470971443 39.49180263424257, -104.2140470971443 39.49264981245929, -104.2140464287657 39.49266035381255))"
20128,0.9250819683074952,"POLYGON ((-104.2094397328305 39.89867605861484, -104.2094260476677 39.89867657648409, -104.2087167376954 39.89867657648411, -104.2087030525336 39.89867605861487, -104.2087023802267 39.89866551798506, -104.2087023802267 39.89839003714898, -104.2087030525374 39.89837949646994, -104.2087167377089 39.89837897868087, -104.2094260476542 39.89837897868087, -104.2094397328267 39.89837949646996, -104.2094404051381 39.89839003714977, -104.2094404051381 39.89866551798433, -104.2094397328305 39.89867605861484))"
20132,0.5834939479827881,"POLYGON ((-104.2017416672686 40.56389495132097, -104.2017278475295 40.56389546910425, -104.2014955479373 40.56389546910425, -104.2014817281984 40.56389495132096, -104.201481049279 40.56388441189002, -104.201481049279 40.56371852770045, -104.2014817281989 40.56370798825158, -104.2014955479239 40.5637074704959, -104.2017278475428 40.5637074704959, -104.2017416672681 40.56370798825159, -104.2017423461884 40.56371852770062, -104.2017423461884 40.56388441188974, -104.2017416672686 40.56389495132097))"
20133,0.9316028952598572,"POLYGON ((-104.2011813808296 40.6546812254221, -104.2011675424435 40.65468174327595, -104.1995379144285 40.65468174327594, -104.1995240760417 40.65468122542188, -104.1995233962125 40.65467068620369, -104.1995233962125 40.65194729753366, -104.1995240760292 40.65193675819921, -104.1995379140076 40.65193624053018, -104.2011675428644 40.6519362405302, -104.2011813808421 40.65193675819901, -104.2011820606655 40.65194729753276, -104.2011820606655 40.6546706862047, -104.2011813808296 40.6546812254221))"
20134,0.9025918245315552,"POLYGON ((-104.2006242119565 40.68356783891659, -104.2006103676141 40.68356835678667, -104.1986478980943 40.68356835678667, -104.1986340537521 40.68356783891645, -104.1986333736308 40.68355729976322, -104.1986333736309 40.68102431290328, -104.1986340537446 40.68101377361175, -104.1986478977493 40.68101325596425, -104.200610367959 40.68101325596423, -104.200624211964 40.6810137736116, -104.2006248920841 40.68102431290308, -104.200624892084 40.68355729976355, -104.2006242119565 40.68356783891659))"
20135,0.9841504096984864,"POLYGON ((-104.1988945535204 40.82991689304624, -104.1988806787335 40.82991741084477, -104.1979573070792 40.82991741084477, -104.1979434322933 40.82991689304623, -104.1979427506717 40.829906354126, -104.1979427506717 40.829270835164, -104.1979434322954 40.82926029617838, -104.1979573070361 40.82925977848576, -104.1988806787766 40.82925977848573, -104.1988945535182 40.82926029617835, -104.1988952351435 40.82927083516465, -104.1988952351436 40.82990635412532, -104.1988945535204 40.82991689304624))"
20136,0.9555694460868835,"POLYGON ((-104.1989416203199 40.85823119034946, -104.1989277396274 40.8582317081467, -104.1979827419071 40.85823170814671, -104.1979688612153 40.85823119034946, -104.1979681793038 40.85822065148121, -104.1979681793038 40.85747346669272, -104.1979688612165 40.85746292775742, -104.1979827418418 40.85746241006858, -104.1989277396928 40.85746241006857, -104.1989416203187 40.8574629277574, -104.1989423022333 40.85747346669319, -104.1989423022333 40.8582206514807, -104.1989416203199 40.85823119034946))"
20137,0.8295158743858337,"POLYGON ((-104.1988465794782 40.86807773809697, -104.1988326967304 40.86807825589428, -104.1978714936723 40.86807825589428, -104.1978576109255 40.86807773809696, -104.197856928913 40.86806719924731, -104.197856928913 40.86738078952117, -104.1978576109275 40.86737025060349, -104.197871493622 40.86736973291647, -104.1988326967806 40.86736973291646, -104.1988465794763 40.86737025060349, -104.1988472614925 40.86738078952177, -104.1988472614925 40.86806719924667, -104.1988465794782 40.86807773809697))"
20138,0.9637849926948548,"POLYGON ((-104.1988909571356 40.88378753868299, -104.1988770710802 40.8837880564501, -104.1984249342315 40.88378805645011, -104.1984110481767 40.88378753868301, -104.1984103659999 40.88377699984413, -104.1984103659999 40.88359415226206, -104.1984110481791 40.88358361339043, -104.1984249342376 40.883583095676, -104.1988770710741 40.883583095676, -104.1988909571332 40.88358361339044, -104.1988916393129 40.88359415226255, -104.1988916393129 40.88377699984371, -104.1988909571356 40.88378753868299))"
20139,0.6623562574386597,"POLYGON ((-104.1937923954754 41.21105114877889, -104.1937784404396 41.21105166650201, -104.1935826718545 41.21105166650198, -104.1935687168191 41.21105114877888, -104.1935680312529 41.21104061053315, -104.1935680312529 41.21088867160138, -104.1935687168194 41.21087813334005, -104.1935826718401 41.21087761564072, -104.1937784404543 41.21087761564075, -104.1937923954751 41.21087813334005, -104.193793081042 41.21088867160147, -104.193793081042 41.21104061053302, -104.1937923954754 41.21105114877889))"
20144,0.598850667476654,"POLYGON ((-104.1769846640694 42.58173148184461, -104.1769704074144 42.58173199945624, -104.1765673582531 42.58173199945625, -104.1765531015983 42.58173148184461, -104.1765524012152 42.58172094612912, -104.1765524012152 42.5814268555136, -104.1765531015991 42.58141631976743, -104.1765673582262 42.58141580220453, -104.1769704074413 42.58141580220454, -104.1769846640687 42.58141631976744, -104.1769853644533 42.58142685551388, -104.1769853644533 42.5817209461289, -104.1769846640694 42.58173148184461))"
20145,0.7423848509788513,"POLYGON ((-104.175417641765 42.63790995735237, -104.1754033722967 42.63791047496173, -104.1749514727037 42.63791047496171, -104.1749372032357 42.63790995735235, -104.1749365022233 42.63789942174354, -104.1749365022233 42.63756162641837, -104.1749372032365 42.63755109077538, -104.1749514726717 42.63755057322052, -104.1754033723288 42.63755057322048, -104.1754176417642 42.63755109077535, -104.1754183427783 42.63756162641868, -104.1754183427783 42.63789942174336, -104.175417641765 42.63790995735237))"
20146,0.8240159749984741,"POLYGON ((-104.1752179854567 42.65809987531321, -104.1752037113648 42.65810039291176, -104.1749056986839 42.65810039291175, -104.1748914245923 42.65809987531321, -104.1748907233523 42.65808933973603, -104.1748907233523 42.65785197424628, -104.1748914245927 42.65784143864572, -104.1749056986587 42.65784092108366, -104.1752037113901 42.65784092108366, -104.1752179854563 42.65784143864571, -104.1752186866974 42.65785197424641, -104.1752186866974 42.65808933973589, -104.1752179854567 42.65809987531321))"
20147,0.5009163022041321,"POLYGON ((-104.1724143706601 42.89336914419832, -104.1724000424293 42.89336966177326, -104.1721426025679 42.89336966177325, -104.1721282743372 42.89336914419832, -104.1721275704374 42.89335860905366, -104.1721275704374 42.89314041835978, -104.1721282743374 42.89312988319456, -104.172142602542 42.89312936565152, -104.1724000424552 42.89312936565153, -104.1724143706599 42.89312988319456, -104.1724150745605 42.89314041835993, -104.1724150745605 42.89335860905358, -104.1724143706601 42.89336914419832))"
20148,0.6267978549003601,"POLYGON ((-104.1727206665364 42.933588968427, -104.1727063290109 42.93358948602877, -104.1719323414396 42.93358948602878, -104.1719180039149 42.93358896842701, -104.17191729956 42.93357843337412, -104.17191729956 42.93314585076936, -104.1719180039178 42.93313531565927, -104.1719323414204 42.93313479815028, -104.17270632903 42.93313479815029, -104.1727206665335 42.93313531565929, -104.1727213708925 42.93314585076989, -104.1727213708924 42.9335784333736, -104.1727206665364 42.933588968427))"
20152,0.7978960275650024,"POLYGON ((-104.2090241426474 39.84380667478372, -104.2090104683669 39.84380719263515, -104.208708922678 39.84380719263517, -104.2086952483978 39.84380667478374, -104.2086945766245 39.84379613404141, -104.2086945766245 39.84357980825452, -104.2086952483985 39.84356926749007, -104.2087089226622 39.84356874967349, -104.2090104683825 39.84356874967349, -104.2090241426467 39.8435692674901, -104.2090248144213 39.84357980825477, -104.2090248144213 39.84379613404129, -104.2090241426474 39.84380667478372))"
20153,0.5413995981216431,"POLYGON ((-104.2025925104247 40.41764973920039, -104.2025787206835 40.41765025702969, -104.2017581637227 40.41765025702969, -104.2017443739824 40.41764973920039, -104.2017436965384 40.41763919952347, -104.2017436965383 40.41721767878937, -104.2017443739858 40.4172071390549, -104.2017581637163 40.4172066213191, -104.2025787206898 40.41720662131912, -104.2025925104214 40.41720713905491, -104.2025931878699 40.4172176787901, -104.2025931878699 40.41763919952268, -104.2025925104247 40.41764973920039))"
20157,0.774075984954834,"POLYGON ((-104.1905271403961 41.385515949522, -104.1905131481259 41.38551646722953, -104.1903137541007 41.38551646722954, -104.1902997618307 41.385515949522, -104.1902990744353 41.38550541159855, -104.1902990744353 41.38534365981882, -104.190299761831 41.38533312187944, -104.1903137540841 41.3853326041962, -104.1905131481425 41.38533260419621, -104.1905271403959 41.38533312187944, -104.1905278277919 41.38534365981895, -104.1905278277919 41.38550541159838, -104.1905271403961 41.385515949522))"
20159,0.5338824391365051,"POLYGON ((-104.178688180151 42.29724880672183, -104.1786739878405 42.29724932435455, -104.178346627191 42.29724932435455, -104.1783324348807 42.29724880672183, -104.1783317376584 42.29723827048173, -104.1783317376584 42.29701304858344, -104.1783324348815 42.29700251231818, -104.1783466271727 42.29700199472509, -104.1786739878589 42.29700199472509, -104.1786881801502 42.29700251231816, -104.1786888773739 42.29701304858371, -104.1786888773739 42.29723827048149, -104.178688180151 42.29724880672183))"
20160,0.7302947640419006,"POLYGON ((-104.1753525873645 42.5061132263927, -104.1753383478986 42.50611374399897, -104.1751405302982 42.50611374399897, -104.1751262908326 42.50611322639269, -104.1751255912932 42.50610269053411, -104.1751255912932 42.50598407131145, -104.1751262908333 42.50597353543681, -104.1751405302904 42.5059730178552, -104.1753383479065 42.50597301785522, -104.1753525873638 42.50597353543682, -104.1753532869042 42.50598407131163, -104.1753532869042 42.50610269053393, -104.1753525873645 42.5061132263927))"
20161,0.5355563759803772,"POLYGON ((-104.1742919768175 42.65076352078648, -104.1742777043977 42.65076403837716, -104.1741238742531 42.65076403837716, -104.1741096018336 42.65076352078651, -104.1741089006752 42.65075298519201, -104.1741089006752 42.6506123322201, -104.1741096018336 42.65060179661258, -104.1741238742349 42.65060127904147, -104.1742777044161 42.65060127904147, -104.1742919768175 42.65060179661258, -104.1742926779762 42.6506123322201, -104.1742926779762 42.65075298519201, -104.1742919768175 42.65076352078648))"
