bbox_score,wp_id,geometry
0.9971020817756652,801,"POLYGON ((-105.0863286338234 40.01641210246655, -105.0863286338234 40.01644900884383, -105.0863717880825 40.01644900884383, -105.0863717880825 40.01641210246655, -105.0863286338234 40.01641210246655))"
0.9989305138587952,803,"POLYGON ((-105.0862770954246 40.06940680466479, -105.0862770954246 40.06944922416058, -105.0863278216793 40.06944922416058, -105.0863278216793 40.06940680466479, -105.0862770954246 40.06940680466479))"
0.9971731901168824,803,"POLYGON ((-105.0863518610627 40.06938486163759, -105.0863518610627 40.0694194955388, -105.0863935347694 40.0694194955388, -105.0863935347694 40.06938486163759, -105.0863518610627 40.06938486163759))"
0.999304175376892,805,"POLYGON ((-105.0863649276358 40.08619624357274, -105.0863649276358 40.08624076709727, -105.0864166604974 40.08624076709727, -105.0864166604974 40.08619624357274, -105.0863649276358 40.08619624357274))"
0.9996875524520874,814,"POLYGON ((-105.0851182148471 40.04961199070098, -105.0851182148471 40.04965816931344, -105.0851754475077 40.04965816931344, -105.0851754475077 40.04961199070098, -105.0851182148471 40.04961199070098))"
0.9954073429107666,815,"POLYGON ((-105.0841531888898 40.06043435356414, -105.0841531888898 40.06046847863523, -105.0841935253861 40.06046847863523, -105.0841935253861 40.06043435356414, -105.0841531888898 40.06043435356414))"
0.995081663131714,815,"POLYGON ((-105.0842194820116 40.06037241561285, -105.0842194820116 40.06040709927174, -105.0842595461235 40.06040709927174, -105.0842595461235 40.06037241561285, -105.0842194820116 40.06037241561285))"
0.997831642627716,817,"POLYGON ((-105.0857734392426 40.1010417123022, -105.0857734392426 40.1010756279406, -105.0858132640116 40.1010756279406, -105.0858132640116 40.1010417123022, -105.0857734392426 40.1010417123022))"
0.9964626431465148,817,"POLYGON ((-105.0857678174613 40.10108479550608, -105.0857678174613 40.10111735995599, -105.0858056875041 40.10111735995599, -105.0858056875041 40.10108479550608, -105.0857678174613 40.10108479550608))"
0.9989240765571594,824,"POLYGON ((-105.0827211665329 39.96858757677515, -105.0827211665329 39.96862764133226, -105.0827679989536 39.96862764133226, -105.0827679989536 39.96858757677515, -105.0827211665329 39.96858757677515))"
0.9986342787742616,834,"POLYGON ((-105.081304576018 40.00619345502643, -105.081304576018 40.00622601199285, -105.08134244023 40.00622601199285, -105.08134244023 40.00619345502643, -105.081304576018 40.00619345502643))"
0.991435706615448,834,"POLYGON ((-105.0813050492895 40.00623692911174, -105.0813050492895 40.00627081458888, -105.0813457256416 40.00627081458888, -105.0813457256416 40.00623692911174, -105.0813050492895 40.00623692911174))"
0.9969358444213868,836,"POLYGON ((-105.0813302053023 40.01348161886871, -105.0813302053023 40.01351510005539, -105.0813704862666 40.01351510005539, -105.0813704862666 40.01348161886871, -105.0813302053023 40.01348161886871))"
0.9944300055503844,836,"POLYGON ((-105.0813256076698 40.0134431159772, -105.0813256076698 40.01347489446483, -105.0813627630158 40.01347489446483, -105.0813627630158 40.0134431159772, -105.0813256076698 40.0134431159772))"
0.9984235763549804,839,"POLYGON ((-105.0809282330598 40.04950772778246, -105.0809282330598 40.04954161814011, -105.0809663069051 40.04954161814011, -105.0809663069051 40.04950772778246, -105.0809282330598 40.04950772778246))"
0.9996966123580932,848,"POLYGON ((-105.0790641232563 40.10094909688401, -105.0790641232563 40.10099231270372, -105.0791154931267 40.10099231270372, -105.0791154931267 40.10094909688401, -105.0790641232563 40.10094909688401))"
0.9995644688606262,848,"POLYGON ((-105.0789959409361 40.1009481896829, -105.0789959409361 40.1009910608023, -105.0790474624089 40.1009910608023, -105.0790474624089 40.1009481896829, -105.0789959409361 40.1009481896829))"
0.9994474053382874,848,"POLYGON ((-105.0789292908824 40.10094801563367, -105.0789292908824 40.10099181784745, -105.0789814587475 40.10099181784745, -105.0789814587475 40.10094801563367, -105.0789292908824 40.10094801563367))"
0.997240662574768,848,"POLYGON ((-105.0791355253215 40.10094686164158, -105.0791355253215 40.10098446434692, -105.0791801286186 40.10098446434692, -105.0791801286186 40.10094686164158, -105.0791355253215 40.10094686164158))"
0.9654616713523864,858,"POLYGON ((-105.0769968565025 39.9542317531894, -105.0769968565025 39.95426403907175, -105.0770364372084 39.95426403907175, -105.0770364372084 39.9542317531894, -105.0769968565025 39.9542317531894))"
