id,length_m,incision_depth_m,berm_sep_m,incision_fwhm_m,tread_width_m,cut_depth_m,fill_height_m,bench_amp_m,relief_amp_m,shoulder_grad,hillslope_deg,slope_centre,slope_flank,chm_centre,chm_flank,inten_centre,inten_flank,lrm5_amp,slope_ratio,chm_deficit_m,inten_ratio,n_transects,sinuosity,log_length,bin,prominence_z,tiger_match,is_tiger,mean_proad
,125.99292553735573,0.6650077,13.5,5.5,0.75,0.12760737352073193,0.6456872224807739,0.9056562781333923,0.7728139758110046,0.4021538943052292,2.061314821243286,8.003834962844849,6.473158836364746,10.834167003631592,15.336467266082764,25906.0,22660.0,0.1143646240234375,1.2421085238456726,8.050320148468018,1.202689290046692,12,1.024340143585174,4.844131380476772,0,0.5150568393720933,0.0,0,0.87065613
,146.50109225349607,0.56218135,15.25,5.5,5.25,0.2165045440196991,0.5189401358366013,0.7636415958404541,0.6841567158699036,0.32666440308094025,4.7878358364105225,4.257518887519836,7.218983173370361,9.332677364349365,0.15655667334794998,30132.0,22352.0,0.1039886474609375,0.6746299266815186,0.0883285291492939,1.2509207725524902,14,1.0403185650650701,4.993835580860905,0,-0.323888101000793,0.0,0,0.74685633
,147.4198229407708,0.38964877,12.75,7.5,6.25,0.21018710732460022,0.31432342529296875,0.5378164350986481,0.5204622149467468,0.2638913244009018,1.3573596477508545,6.010445594787598,5.400371074676514,13.853784084320068,18.280353546142578,27852.0,20362.0,0.1165008544921875,1.1753628253936768,4.454880714416504,1.4695065021514893,14,1.1318167770033833,5.000044899580562,0,-0.4982702931331943,0.0,0,0.8285748
,70.98388395337511,0.4249982,15.5,5.0,4.5,0.3005979061126709,0.16399924457073212,0.5542587637901306,0.5542587637901306,0.3222137689590454,4.623015403747559,5.062313556671143,5.767991065979004,14.534393310546875,20.19924545288086,26512.0,24544.0,0.122283935546875,0.8175430297851562,4.782187461853027,1.0689839124679565,7,1.0025136184420897,4.27644225998059,0,-0.9077689336447423,0.0,0,0.8750888
,385.5772835723667,0.85038555,14.0,6.5,3.5,0.7673816680908203,0.17247291654348373,0.9057455360889435,0.8454075753688812,0.41079282760620117,6.155026197433472,3.7521599531173706,7.0944294929504395,0.24286803603172302,12.451368808746338,25336.0,24980.0,0.1220550537109375,0.5487918555736542,0.0748851802200079,1.0152512192726135,38,1.0439018728477907,5.957331805535062,1,0.6467398153393763,0.018720858660365484,0,0.83753586
,224.01799594118796,0.7874985,11.5,7.0,5.0,0.06678864918649197,0.8054616749286652,1.2877351641654968,1.0408530831336975,0.4350200444459915,4.886359453201294,4.256668567657471,7.3212058544158936,14.839983940124512,19.2421817779541,20088.0,20744.0,0.1304779052734375,0.6036287546157837,5.716519355773926,0.952229380607605,22,1.009421298858188,5.416180380966869,1,0.5488448530240735,1.0,1,0.8942634
,211.1227684008682,0.6753925,13.5,6.0,4.0,0.2809085249900818,0.7070255279541016,0.9225362539291382,0.7342475056648254,0.3496176600456238,3.2342653274536133,4.4885945320129395,4.612390995025635,12.816070556640625,15.02923583984375,19904.0,24448.0,0.106781005859375,0.977267324924469,0.611083984375,0.8205904364585876,21,1.028512852704096,5.357165203291006,0,0.34156641132529003,1.0,1,0.83178425
,117.65960356903963,0.84665245,14.5,6.5,2.5,0.4266059696674347,0.3860760033130646,0.7872380018234253,0.7872380018234253,0.4022390842437744,4.3440399169921875,7.487490653991699,4.906988620758057,0.22807003557682037,0.0578155517578125,27392.0,21216.0,0.1182861328125,1.9545994997024536,-0.17025448381900787,1.2192013263702393,11,1.0496479852166007,4.776258919926885,1,0.8262802105566606,0.0,0,0.7343101
,100.84125389143122,0.37095675,13.25,4.0,1.5,0.11982252448797226,0.36442112922668457,0.40727128088474274,0.36412882804870605,0.28571459650993347,3.0898905992507935,7.785217523574829,4.953487396240234,0.1794341802597046,0.10546109080314636,24546.0,23152.0,0.0926513671875,1.3870227336883545,-0.05655974894762039,1.066820740699768,10,1.03690738888362,4.6234152665401185,0,-0.9510917921401127,0.0,0,0.7154813
,331.63433493097136,0.46790394,14.5,4.5,1.5,0.4438706636428833,0.06775853782892227,0.5261406898498535,0.47194474935531616,0.3347906172275543,4.9784674644470215,5.737007141113281,5.843507289886475,0.12294311076402664,0.07652588188648224,15728.0,16512.0,0.110107421875,1.1670091152191162,-0.034698486328125,0.9562722146511078,33,1.0461926525876295,5.807043793333882,0,-0.7536536422202196,0.0,0,0.7705244
