length_m,class,faint_score,margin_sigma,n_transects,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
67.06348915359294,faint,-0.463,-1.272,6,0.9574344754219055,train,-0.46293443,-0.4879359,0.3294263,-0.40421012,3.372665,-2.4817872,0.68092227
228.91535661449782,bold,-3.322,1.586,22,0.9353117942810059,train,-3.3218,-1.1602445,-0.9943713,0.2810831,0.9985323,-0.41536695,0.6062212
381.2796829300894,faint,-1.616,-0.119,38,0.8924700021743774,unused,-1.6163547,-1.3517587,-0.4666615,-0.46073908,-0.15608798,-2.4620557,0.6700132
334.20275301599276,bold,-2.513,0.777,33,0.8415549993515015,unused,-2.5127294,-2.0830126,-1.5734661,-0.30243027,-0.33165658,-0.20265439,0.5382861
85.52325884796663,bold,-4.224,2.488,8,0.808718204498291,unused,-4.2237024,-2.7290096,-3.0070257,0.23897266,1.0911595,-0.2075735,0.44738185
228.83447593348845,bold,-10.947,9.211,22,0.8760976195335388,train,-10.946768,-4.872087,-4.5113335,4.172144,1.6618278,-6.3733587,0.7297114
306.72340439955906,bold,-5.577,3.842,30,0.8672081232070923,train,-5.577222,-2.7400484,-2.7853284,1.9112196,0.962964,-2.2929468,0.5270695
70.71621672886437,bold,-4.114,2.379,7,0.878984272480011,train,-4.1141768,-3.9367914,-4.9056883,0.49783182,1.3313239,0.8459403,0.8214729
169.9043898131156,bold,-4.618,2.883,16,0.8546358942985535,train,-4.6182632,-2.2198827,-2.2931547,0.75434375,-0.09832408,-1.5818212,0.56816447
117.9537397974853,faint,-1.501,-0.234,11,0.8878923058509827,unused,-1.5012616,-1.2121218,-1.2057126,0.85618967,0.682689,-0.40680063,0.48915148
61.68902143010128,bold,-2.971,1.236,6,0.7976682782173157,unused,-2.971267,-3.793879,-4.796467,2.6503808,5.0991445,-1.5624785,0.7081976
310.51721658741224,bold,-3.655,1.92,31,0.8336008787155151,unused,-3.6552825,-2.4614742,-2.9035463,0.9219606,0.67550206,-1.0892009,0.43535623
263.10110823180776,bold,-5.665,3.93,26,0.8101844191551208,val,-5.665045,-3.4527812,-3.3455,1.4390864,0.84929216,-0.8077537,0.6782714
63.0646198292978,bold,-5.391,3.656,6,0.8263581395149231,val,-5.391491,-4.194356,-6.1334286,0.5202907,2.4741426,0.12155937,0.7906182
163.1060597710429,bold,-6.913,5.178,16,0.8036766052246094,val,-6.9134846,-4.3784695,-3.0936913,1.3322297,1.0321285,-2.018391,0.5588373
103.6842421022453,bold,-2.888,1.153,10,0.613004744052887,unused,-2.8882627,-1.979214,-1.1613202,1.4221222,0.8533655,-2.003413,0.38803685
363.7212762664391,bold,-5.374,3.639,36,0.8186532855033875,train,-5.3744736,-3.022924,-2.1052184,1.3650107,0.838469,-1.7595845,0.5069107
68.7749742473609,bold,-2.975,1.239,6,0.8423982262611389,unused,-2.9747186,-1.7826378,-1.4817107,0.96478695,0.44812864,-1.4378942,0.38200295
97.10666548193083,bold,-5.933,4.197,9,0.8658255338668823,unused,-5.932628,-5.4575453,-5.4927077,3.0976229,4.2726574,-0.69574213,0.6668847
99.76331449033306,bold,-10.397,8.662,9,0.9184724688529968,unused,-10.396984,-5.0650215,-4.875706,2.4156544,3.370141,-1.6085545,0.7048621
57.418060504043794,bold,-3.553,1.818,5,0.13650751113891602,unused,-3.5532074,-0.42840114,-0.46866333,0.9016308,2.9324386,-1.095035,0.38480645
238.0313594968166,bold,-7.168,5.433,23,0.8964694142341614,val,-7.1683874,-4.015856,-4.6360984,1.4007381,0.7642125,-1.4157913,0.6494505
251.2199256334577,bold,-4.545,2.81,25,0.9263880252838135,train,-4.5450244,-4.4299088,-2.947529,0.26634145,0.74583113,-0.7573099,0.8481279
231.5264555345242,bold,-4.801,3.065,23,0.9105594158172607,train,-4.8007298,-2.9815507,-3.146048,-0.17776789,0.23726422,-0.25429532,0.6766085
63.98224564740019,bold,-4.045,2.31,6,0.8232720494270325,train,-4.045039,-1.6840936,-1.902233,-0.23598166,0.8846829,-1.1675216,0.61069876
73.18803531407069,bold,-1.911,0.175,7,0.8614920973777771,train,-1.9106584,-1.322879,-2.1624155,0.11329445,0.23665613,-0.2771897,0.44892323
188.979599064544,faint,-1.72,-0.015,18,0.7627081274986267,val,-1.7204375,-2.2193928,-1.1957852,-0.17463258,-0.007857207,-0.03186367,0.68551284
451.8259275638082,bold,-2.901,1.166,45,0.8746622800827026,train,-2.9009402,-2.1863675,-1.9698849,-0.14247328,0.9157971,-1.3281478,0.7041952
229.6149423111782,faint,-1.189,-0.547,22,0.8911439776420593,train,-1.18855,-1.2627056,-1.8970325,-0.21060714,1.0815032,0.64489925,0.6391412
77.90223908973842,faint,-0.843,-0.893,7,0.7859306931495667,val,-0.8426864,-0.5774385,-2.0976646,-0.6932662,1.4045485,0.42549074,0.84646
76.51998269692434,bold,-3.707,1.971,7,0.9297986030578613,train,-3.706698,-1.7870657,-2.0088878,0.40944803,0.24535267,0.48129666,0.7205927
303.4977502871007,bold,-3.363,1.627,30,0.8904522657394409,train,-3.3625927,-3.0172124,-3.2119126,0.8182659,1.5124454,-0.019746168,0.46563336
155.01619939645713,bold,-2.145,0.409,15,0.9187332391738892,train,-2.1445959,-2.0072381,-1.969179,0.84848,1.6304591,-1.1565715,0.32698515
65.20605695528893,bold,-2.652,0.917,6,0.8936253786087036,train,-2.6521342,-3.362074,-3.2362552,-0.1262025,2.1013606,0.37887672,0.73719496
60.53310055642625,faint,-0.428,-1.307,6,0.8222230672836304,train,-0.4283917,-0.9105528,-1.6408901,-0.32576817,1.1210009,0.59708047,0.43297285
87.11124247315101,bold,-5.223,3.488,8,0.8937058448791504,train,-5.222933,-4.9395275,-5.7108126,0.40588444,3.0699644,-0.035337985,0.9262558
133.092267666223,bold,-3.443,1.708,13,0.8951043486595154,train,-3.4430313,-1.9261742,-2.6669848,0.19159146,1.4523028,-1.3111445,0.40637732
239.46839785887843,bold,-2.485,0.75,23,0.8774592876434326,train,-2.4851346,-1.8382044,-2.2665858,0.32101768,0.04986612,-0.86901206,0.42226434
117.31023114018109,bold,-2.817,1.081,11,0.906378448009491,train,-2.8165953,-2.1310685,-2.281971,0.90452844,2.607601,-0.9287148,0.55352783
195.0680427056574,bold,-2.73,0.994,19,0.8812077045440674,train,-2.7297547,-1.9563918,-2.7561712,0.21829827,2.3660905,-0.37613514,0.5589892
83.92606386897161,faint,-1.716,-0.02,8,0.7201811671257019,train,-1.7158428,-1.7651277,-1.3970492,0.008490935,1.1642554,0.12160567,0.42141974
151.1826107781692,bold,-2.352,0.617,15,0.8072913289070129,train,-2.3519428,-1.4346504,-2.6682522,-0.08156153,2.8692288,0.20154767,0.4803741
43.3628645020688,faint,-1.414,-0.321,4,0.8401070237159729,train,-1.4140897,-1.4259512,-4.5617266,-0.48934567,0.6369515,1.1490195,0.7983792
137.59063799855224,bold,-2.31,0.575,13,0.8734415769577026,val,-2.3101215,-2.0824137,-2.3678317,0.33472255,-0.08823787,0.24017932,0.46924835
118.86195240334487,bold,-2.701,0.965,11,0.9146497845649719,train,-2.7007227,-1.0790294,-0.672582,-0.033346005,-0.6188165,-0.9338821,0.34247553
84.7566083164624,bold,-1.737,0.001,8,0.9102749228477478,unused,-1.7365792,-1.6361562,-1.2666467,-0.58347714,-0.34184474,-0.33412266,0.36158824
473.98813572234087,bold,-3.63,1.894,47,0.8639366030693054,unused,-3.6297135,-1.5985261,-1.6622999,0.8707815,0.13829605,-0.84464175,0.35865325
68.30561099322229,faint,-1.39,-0.345,6,0.8723356127738953,val,-1.3900971,-1.4462876,-1.7558866,-0.04522123,-0.35378584,0.4749635,0.5093244
197.17446796516083,faint,-0.649,-1.086,19,0.854671061038971,val,-0.6489646,-0.6789906,0.05150151,-0.14505282,0.35989642,0.06749723,0.3478726
101.58828795339028,bold,-4.475,2.739,10,0.8327288627624512,val,-4.4747796,-2.1293557,-2.7660155,0.8724823,1.8173504,-0.38420576,0.55643344
256.52530103859976,bold,-4.065,2.329,25,0.871924877166748,val,-4.0647507,-1.920142,-1.9031979,1.0654259,0.78296095,-2.1383967,0.5277368
117.62415820057502,bold,-4.874,3.139,11,0.8537196516990662,val,-4.874244,-3.3040016,-4.0535736,1.784123,1.4368647,-1.4390969,0.6341897
89.54122106681913,bold,-2.455,0.72,8,0.8622299432754517,val,-2.4552674,-1.3607851,-1.5573825,0.35625187,0.52071995,-0.96757364,0.49694884
77.73694681556618,bold,-4.286,2.551,7,0.8764450550079346,val,-4.286405,-3.830174,-3.4973595,0.8021489,0.9399558,-0.43475568,0.52049613
179.43340500639206,bold,-6.137,4.402,17,0.9126233458518982,train,-6.137303,-2.5562727,-2.656166,-0.08540158,1.5412182,-1.3295922,0.5715151
151.43212767929845,bold,-2.767,1.032,15,0.8797378540039062,val,-2.766947,-0.946911,-1.0621063,-0.73692983,2.6036131,-1.4416187,0.53129995
121.73635637531814,faint,-1.026,-0.709,12,0.7602917551994324,val,-1.0262856,-0.39092675,-0.3874107,0.25670916,0.690403,-0.9121846,0.30708438
385.9550289074678,bold,-2.559,0.823,38,0.9361389875411987,train,-2.5586762,-2.2035353,-2.6802871,-0.5437698,1.4118028,-0.109748214,0.66791606
216.65331369528522,bold,-3.117,1.382,21,0.9340403079986572,train,-3.117408,-2.9114661,-2.6176205,-0.13616191,0.2748505,0.00064705376,0.5940561
131.99243692570218,bold,-5.135,3.399,13,0.924359142780304,train,-5.1348324,-4.6655045,-5.5239854,0.1367791,1.8769219,-0.37176722,0.8704288
325.46042116996887,bold,-4.111,2.375,32,0.8984954357147217,train,-4.1108227,-2.5612905,-2.2894154,-0.34990785,0.5076344,-0.39957082,0.752736
304.1902084286503,bold,-3.62,1.884,30,0.9392896890640259,train,-3.6195698,-3.697616,-3.2404327,-0.1057037,0.5272546,0.0047543896,0.95841
252.3626339507154,bold,-2.41,0.674,25,0.9366418719291687,train,-2.409808,-1.1276548,-1.0062109,-0.011666309,0.4358527,-0.4603357,0.51974845
147.37532016669581,bold,-3.723,1.988,14,0.9185854196548462,train,-3.7230916,-1.690228,-1.3395438,-1.6620362,-0.028097007,-0.8989124,0.8792968
164.1290919542678,bold,-7.617,5.881,16,0.9242330193519592,train,-7.616849,-4.6287403,-4.4994807,0.5854977,1.0262372,-0.37140784,0.83281296
169.90301504670907,bold,-3.648,1.913,16,0.9422379732131958,train,-3.647921,-1.4095613,-1.0782855,1.0333649,1.387589,-1.227647,0.5290103
77.31590679548398,bold,-1.998,0.262,7,0.9151768684387207,train,-1.9976615,-2.0829988,-2.312503,-0.16599783,0.32698667,1.0069374,0.57573456
41.035048307885226,bold,-3.388,1.652,4,0.952194094657898,train,-3.3877578,-4.02039,-4.957511,0.93720067,1.4890783,-0.47065607,0.62056136
127.36630423939046,bold,-3.3,1.565,12,0.9152341485023499,train,-3.3001728,-2.1446767,-1.382588,0.51259077,-0.013720418,-0.20113647,0.5234191
276.2190284461878,bold,-2.596,0.861,27,0.9060554504394531,train,-2.5962424,-3.055763,-2.7844756,-0.28252015,0.2345504,-0.19906019,0.49413046
106.19702696399318,bold,-3.961,2.226,10,0.9039274454116821,train,-3.961452,-2.7604077,-3.3944225,0.33039716,1.0055536,-0.56532407,0.615729
83.1491133986255,faint,-1.051,-0.684,8,0.8879889249801636,train,-1.0511467,-0.8409021,-1.1166869,-0.37641844,0.18930238,-0.27607948,0.48820433
43.25971365513441,bold,-3.767,2.031,4,0.8361524343490601,train,-3.766542,-2.5320659,-4.0746202,0.032914978,0.53881407,0.4118799,0.43862975
89.79010581585136,faint,-0.557,-1.178,8,0.8757601380348206,val,-0.5572202,-0.65130067,-0.8115376,-0.19580951,0.13753185,0.54392684,0.35057867
95.69773761159365,faint,-1.193,-0.542,9,0.8580342531204224,val,-1.1932287,-0.27556393,-1.2970508,-0.57321936,-0.10290308,-0.5028043,0.23116201
130.25982408282167,bold,-2.046,0.311,13,0.8750307559967041,train,-2.046469,-1.8831707,-1.7215794,0.5073294,1.3399292,-1.499193,0.34875247
141.09471868820202,bold,-4.779,3.044,14,0.8727208971977234,train,-4.7789106,-5.3082166,-6.0753994,-0.19328266,2.1849902,0.004499473,1.0356388
66.19002545838072,bold,-1.966,0.231,6,0.8175085186958313,unused,-1.9660487,-1.6945062,-1.5578547,-0.78402483,3.368002,0.2828341,0.47023582
347.7501975684067,bold,-7.796,6.061,34,0.9159143567085266,train,-7.795948,-5.3932123,-6.22888,0.31606257,1.5622525,-0.26661128,0.9460087
51.8048205768837,bold,-5.417,3.681,5,0.834825873374939,train,-5.416528,-4.1623306,-3.7369423,0.3251375,4.1587524,-1.7414249,0.7976927
122.02044730795619,bold,-6.59,4.854,12,0.893044650554657,train,-6.589625,-5.3920155,-5.414153,0.5668808,2.2890146,-0.40336674,0.80760074
120.97245017117957,faint,-0.996,-0.739,12,0.84515380859375,train,-0.99632406,-1.0805764,-0.9874835,0.1372941,-0.05407221,-0.47841504,0.5127599
70.19203796608407,faint,-0.143,-1.592,7,0.8615466952323914,train,-0.14329374,-0.7032617,-0.78344357,-0.10309155,-0.45863342,-0.44891635,0.3625005
286.0935382830782,bold,-2.775,1.039,28,0.9075217843055725,train,-2.774538,-2.552106,-2.4262042,0.2571292,0.40925127,-0.72742176,0.47463003
565.8363844460007,bold,-3.108,1.373,56,0.825110912322998,train,-3.108347,-2.4580622,-2.2996573,0.059774276,0.23623206,-0.013862401,0.6211214
211.12957974663797,faint,-1.39,-0.345,21,0.8447616696357727,unused,-1.3900995,-2.1242309,-2.265563,-0.31296256,-0.2526619,-0.16115923,0.6168419
44.38691818623822,bold,-2.153,0.417,4,0.7803162336349487,unused,-2.15271,-1.7093562,-2.4611049,0.20397557,-0.30050793,-1.8263667,0.5381511
112.78917064336639,bold,-2.301,0.566,11,0.8397762179374695,train,-2.30112,-3.0824974,-2.4145653,0.05312897,0.7703275,0.010337745,0.5883013
129.89071651302808,bold,-2.566,0.83,12,0.832511305809021,train,-2.5655363,-2.4631348,-2.4937415,0.14739935,0.29035026,-0.35804597,0.5269796
129.15810113442737,bold,-1.777,0.041,12,0.8783355355262756,train,-1.776829,-1.5909367,-1.883745,0.12750854,0.96540505,-0.4045223,0.42473927
51.85681535110622,bold,-5.102,3.367,5,0.8144327998161316,val,-5.102056,-3.2167678,-4.9391947,-0.09643041,1.8386124,-0.063737035,0.7335534
509.00004520155403,bold,-3.789,2.054,50,0.8591417074203491,train,-3.7890973,-2.6986742,-3.0727882,0.7084949,1.9198895,-0.513407,0.59118974
42.81061496485012,bold,-7.449,5.713,4,0.8557003736495972,train,-7.448598,-2.6778872,-2.508963,3.6588998,2.9066367,-7.058462,0.67440975
29.364195643808394,bold,-6.169,4.434,2,0.7518179416656494,train,-6.169126,-4.8964314,-4.9137807,2.6897116,3.81996,-2.7866137,0.95529747
94.59416444265531,bold,-4.178,2.442,9,0.7975829243659973,train,-4.1775312,-2.9785953,-4.370932,0.7719773,4.454831,-0.25364688,0.7256972
248.27336768876305,bold,-8.7,6.964,24,0.9257931709289551,train,-8.699697,-4.5180435,-4.000048,1.6126163,1.7058645,-0.8180077,0.8802719
66.62263809400412,faint,-1.72,-0.015,6,0.8652654886245728,unused,-1.7203476,-0.68886656,-1.0869343,0.9825125,-0.14625195,-0.7266699,0.46790484
83.75147958847944,faint,-1.477,-0.258,8,0.8739691972732544,unused,-1.4773381,-1.917286,-1.916014,1.0263808,0.21705799,-0.8876455,0.5623654
357.1237448902903,bold,-3.771,2.036,35,0.902543842792511,test,-3.7712076,-2.7109318,-2.800533,0.58726037,0.96274215,0.32403246,0.7379614
172.65718076882035,faint,-0.857,-0.878,17,0.8866869807243347,test,-0.8571146,-0.30236712,-0.33900458,-1.4304764,-1.1692156,-0.50571454,0.74719906
100.40013024848352,bold,-3.866,2.131,10,0.8607617616653442,train,-3.866317,-1.7196016,-1.8223544,1.4898392,1.0617347,-1.443732,0.6353211
67.81062338109132,faint,-0.676,-1.059,6,0.8903777599334717,train,-0.6759598,-0.092925705,-0.039515387,-0.23631571,-0.49236283,0.060755268,0.28560144
251.04595211875545,bold,-2.439,0.704,25,0.9375324249267578,train,-2.4389925,-1.3799926,-1.9672955,-0.05709516,-0.46042508,-0.14202303,0.57373834
132.95221968107177,bold,-7.422,5.687,13,0.9062533974647522,train,-7.421941,-3.1910782,-5.6080866,1.2663137,3.638882,-2.6039891,1.0081124
105.30056752729976,bold,-3.848,2.112,10,0.8655179142951965,train,-3.8475385,-1.5815699,-1.5431067,1.0372295,4.59282,-1.5502093,0.8934525
58.6603224311287,faint,-0.882,-0.854,5,0.9212719798088074,train,-0.88171697,-0.3349845,0.9970549,0.22435582,3.1287787,-2.5118418,0.44856668
335.64994131903234,bold,-1.834,0.098,33,0.9356052279472351,train,-1.8335565,-0.23007199,-0.091871515,0.029126495,0.51411694,-2.4018254,0.614137
136.1346731304099,bold,-2.316,0.581,13,0.8630106449127197,train,-2.3159204,-1.4366084,-1.5085092,0.15079965,-0.47280917,-1.1598978,0.46790582
103.11996584180241,bold,-2.892,1.157,10,0.9191080927848816,train,-2.8919652,-1.0796483,-1.2652037,0.39307094,-2.4689121,-1.3452355,0.651163
128.85593451963769,bold,-2.666,0.931,12,0.8134408593177795,train,-2.6660204,-1.3681601,-0.7723862,-0.9632742,-2.7914274,-0.40558508,0.45265007
198.9184675574539,bold,-2.957,1.222,19,0.9382345676422119,train,-2.95741,-1.8536474,-1.360085,-0.09667796,0.07995157,-0.38937038,0.5413477
107.96617998199906,bold,-4.689,2.954,10,0.9000230431556702,train,-4.688961,-3.1318774,-2.5735931,0.39412495,0.81903434,-0.66820633,0.49908793
457.5540863921981,faint,-0.832,-0.903,45,0.930121898651123,train,-0.83243227,0.2697015,0.98671204,0.3078276,1.4949787,-1.5421085,0.12602097
59.97669781361094,bold,-3.084,1.348,5,0.8171623349189758,train,-3.0835342,-2.05049,-2.5178514,0.32384643,0.8593979,0.0027315314,0.4110626
143.34131218214068,bold,-3.638,1.902,14,0.8566468954086304,train,-3.6377795,-2.7482061,-2.5673666,1.0928388,1.6912036,-0.8328195,0.40181953
67.58913148454317,bold,-5.957,4.222,6,0.839221179485321,train,-5.9570847,-3.3148637,-3.7244487,0.9447483,1.6929947,-0.95460075,0.4642669
41.94687063913994,faint,-1.268,-0.467,4,0.8935946226119995,train,-1.268092,-2.0270438,-3.7184234,0.6744809,1.8472607,0.81527233,0.5351925
41.93603022022962,bold,-3.358,1.622,4,0.8639024496078491,train,-3.3578506,-3.1578417,-3.258849,0.20417207,2.9780765,0.24832548,0.42608017
109.4418195637366,bold,-4.437,2.701,10,0.8750324845314026,val,-4.436716,-5.4745665,-4.103799,1.186305,1.448425,-0.4233263,0.8120726
72.13313154225384,faint,-0.693,-1.043,7,0.9014728665351868,train,-0.6925644,0.4264022,-0.25907966,-0.25133052,2.900568,-0.90012205,0.35950926
44.08647602754079,bold,-2.116,0.381,4,0.819122314453125,train,-2.1164327,-1.0076346,-2.1622596,-1.3710854,0.7436407,0.3870564,0.76890707
334.68857346440507,bold,-2.252,0.517,33,0.9064940214157104,train,-2.2524009,-2.6333401,-2.6900733,-0.16911685,0.3091284,0.3440164,0.6450694
63.28258602704447,faint,-1.513,-0.223,6,0.8451442718505859,train,-1.5126488,-1.435185,-3.1756017,-1.0800079,1.4551653,-1.0048327,0.6663524
102.17352633360198,bold,-3.609,1.874,10,0.9008774757385254,train,-3.6093307,-2.450311,-4.2047734,-0.7365996,0.086072594,0.2473893,0.88497794
45.162726685871505,bold,-2.585,0.85,4,0.8658233880996704,train,-2.585083,-2.1131394,-2.5650346,-0.35110596,3.461752,0.29009414,0.40472692
63.37837635666977,faint,-1.197,-0.539,6,0.8214349150657654,train,-1.1965626,-1.4400451,-0.8322586,-0.57012683,-0.56456774,0.17885458,0.341773
101.60246362826013,bold,-3.657,1.921,10,0.9077155590057373,train,-3.656877,-1.0807276,-1.2885003,1.9169574,1.5459659,-1.8448024,0.4511534
107.79469253809768,faint,-1.534,-0.202,10,0.8862212300300598,train,-1.5336353,-2.1638217,-2.3338685,-0.077480204,0.40228152,0.48355758,0.7277726
59.95731930550936,faint,-0.499,-1.236,5,0.8175355195999146,train,-0.4992299,-1.2631844,-2.3181655,-0.21680918,-0.055554688,0.21336347,0.3569358
216.18318218710598,bold,-2.088,0.352,21,0.9197184443473816,train,-2.0877588,-2.3840353,-2.8704047,0.21367039,1.834392,0.50040185,0.62694174
233.72289812003714,bold,-3.567,1.832,23,0.8917637467384338,train,-3.5669372,-2.423906,-3.0068774,-0.10994606,1.361696,0.2047295,0.6110738
237.865921169729,bold,-2.364,0.628,23,0.888003408908844,train,-2.3635259,-1.9710635,-1.8048296,0.045991346,0.37187243,-0.44681355,0.4573877
355.59050416931143,bold,-3.62,1.884,35,0.9161295890808105,train,-3.6195123,-2.4205,-2.0776744,0.5777515,0.061288714,-0.57657444,0.7105067
110.01573690978822,bold,-8.614,6.879,11,0.8567231297492981,train,-8.613916,-3.4886143,-3.7303813,1.049074,2.5826614,-1.99334,0.8172573
107.80612053387745,bold,-5.385,3.649,10,0.9250224232673645,train,-5.384679,-2.8074172,-2.4109898,0.5868121,0.26438886,-0.5519282,0.918666
177.30273880733668,bold,-3.04,1.305,17,0.922895610332489,train,-3.039934,-1.9221386,-2.2337503,0.05023094,0.05283628,-2.4217982,0.74325675
156.99058866754444,bold,-2.48,0.745,15,0.934145987033844,train,-2.4800084,-2.2426298,-2.3502436,-1.3005317,-0.2547625,-0.4409028,0.8389947
248.10094223819686,bold,-3.172,1.437,24,0.9143879413604736,train,-3.1720967,-2.1710124,-1.0636945,0.31609386,0.7515871,-0.58211255,0.62885535
209.91733015519998,faint,-1.186,-0.55,20,0.9094794392585754,train,-1.1856484,-0.902927,-0.96912366,0.27083033,1.1227597,-0.3605463,0.45860088
59.309911493407775,bold,-3.169,1.433,5,0.8541258573532104,train,-3.168575,-2.0948498,-2.6813605,-0.061685324,1.7891928,0.82778984,0.6262792
139.97659231784317,bold,-1.996,0.261,13,0.877569854259491,train,-1.9959754,-2.430812,-3.0319471,0.0111913765,-0.22111164,-0.30596527,0.6087849
203.34461212477834,bold,-6.109,4.374,20,0.9233667850494385,train,-6.108963,-3.9195023,-3.974027,0.9945222,0.7737543,-0.26354834,0.88815284
60.87327781105719,bold,-2.026,0.291,6,0.8230627775192261,train,-2.0264158,-2.343542,-2.8479738,-0.038945936,0.70777243,0.14786172,0.592289
65.17360108133094,faint,-1.666,-0.069,6,0.8873881101608276,train,-1.6661831,-1.1160179,-3.3189042,-0.19050041,2.4416175,0.4546438,0.7569641
67.35515486815217,bold,-3.379,1.643,6,0.9170486927032471,train,-3.3788254,-4.07489,-5.8595533,0.34775332,1.8347324,0.177879,0.7854394
74.06245320888027,faint,-0.36,-1.375,7,0.74895840883255,train,-0.360404,0.028385038,0.09431376,-0.061213363,0.6802145,-0.069128424,0.27794945
213.7221339243905,faint,-0.496,-1.239,21,0.8527224659919739,train,-0.49607503,-0.2871745,-0.17436577,-0.20966417,-0.5831725,0.029674513,0.38271165
96.70642906654864,bold,-8.378,6.643,9,0.9227487444877625,train,-8.378029,-2.3301451,-1.9952995,3.6333287,4.1467233,-2.0980914,0.693442
190.39637711359865,bold,-2.32,0.584,19,0.9115244746208191,train,-2.3196664,-1.3177083,-1.0204414,0.33307427,1.3780929,-0.43144947,0.36178565
140.41737066200886,bold,-2.041,0.306,14,0.8528645634651184,train,-2.0413427,-3.439865,-3.713962,-0.31299478,1.2320962,-0.16872926,0.61376226
710.5094192744621,faint,-1.555,-0.181,71,0.862228274345398,test,-1.5545735,-1.2081698,-1.276691,-0.30083182,0.29351768,-0.30404723,0.51073945
77.18833625923189,bold,-3.481,1.746,7,0.8886289000511169,val,-3.4809134,-1.7739373,-2.0071704,0.49700788,-0.2709785,-1.171455,0.5839157
29.825774874195304,bold,-3.232,1.497,2,0.7364771366119385,val,-3.2322333,-1.7765372,-2.6577563,-1.3699752,1.6542399,-1.1515431,0.65595585
121.39921843673442,bold,-4.34,2.604,12,0.7103331685066223,val,-4.339814,-2.6555204,-2.7083473,0.47138184,1.8140686,-1.5307963,0.7910569
48.78785978346148,bold,-2.615,0.88,4,0.7402496337890625,test,-2.6151597,-1.9488478,-1.1509243,-0.37859577,0.009574594,-0.5798772,0.44030654
40.827678636160954,faint,-0.895,-0.84,4,0.6642398834228516,test,-0.89547694,-0.7437265,-0.9859549,-0.26950103,1.1589832,-0.18192054,0.579553
88.64032582432256,faint,-0.996,-0.739,8,0.900572657585144,train,-0.9959621,-1.0460811,-0.08935355,0.2573368,-0.35631698,-0.09908782,0.38112053
98.63957398422794,bold,-1.789,0.053,9,0.8821867108345032,test,-1.7887112,-1.2345757,-0.96859807,-0.1375633,-0.15196232,0.0482486,0.81938046
87.61865813194386,bold,-2.045,0.309,8,0.9100692868232727,train,-2.0446732,-1.8603113,-2.8584023,-0.4598773,0.8554882,-0.007880298,0.6049353
90.31927227351952,faint,-0.732,-1.004,9,0.9119623899459839,train,-0.73179555,-0.20823205,-0.41582987,-1.2830076,-0.21862444,-0.5737832,0.5933813
89.28722684735845,bold,-2.161,0.426,8,0.942513108253479,train,-2.1614814,-0.7343738,-0.8369638,-0.6266014,2.7330241,-2.379781,1.5809693
303.98077741256776,bold,-2.57,0.835,30,0.910980224609375,test,-2.5701222,-1.8687896,-2.3909163,0.33745047,0.030549001,-0.6799974,0.80081564
113.22291690460611,faint,-0.652,-1.084,11,0.9137451648712158,val,-0.6515621,-0.8515186,-0.3586588,-0.7761018,0.11971481,-0.73809344,0.48128533
46.49687756143503,faint,-0.893,-0.842,4,0.7158162593841553,train,-0.89290977,-1.874111,-2.4372432,-0.49645144,1.0729406,0.8934533,0.32342476
799.0578424612103,faint,-1.301,-0.434,79,0.951062023639679,unused,-1.3009717,-0.906944,-1.376918,-0.7727495,-0.1867338,0.5964116,0.64472294
324.90006238086113,faint,-1.173,-0.563,32,0.8823978900909424,unused,-1.1728345,-0.7436546,-1.1756129,-0.7371532,0.5077999,0.9342507,0.5491035
116.308938104256,bold,-4.855,3.119,11,0.9261115193367004,train,-4.854537,-2.6867151,-2.492984,1.6371208,1.1809243,-0.5383413,0.91116136
113.49231920400308,bold,-4.899,3.164,11,0.8794393539428711,train,-4.8992558,-2.5759993,-2.5934823,0.3383955,0.5586154,-0.0177439,0.94224954
746.675709689779,bold,-3.331,1.596,74,0.9091380834579468,train,-3.3313546,-3.6564493,-3.9239075,0.51445746,1.1710994,-0.21515764,0.7506571
39.10499679419198,faint,-0.665,-1.07,3,0.8778043389320374,train,-0.66500515,-1.1305017,-1.179443,0.050669897,0.057727303,0.35922036,0.7912293
114.21638104126221,faint,-1.16,-0.575,11,0.8833596110343933,train,-1.1601267,-1.5028992,-0.95672977,-0.087183185,0.18140186,-0.262224,0.41169563
96.32345932280111,bold,-4.921,3.186,9,0.8953975439071655,train,-4.921314,-3.2167492,-3.373935,-0.0905296,-0.34598857,0.06146177,0.6466846
86.47068749195458,bold,-8.185,6.449,8,0.9015610814094543,train,-8.184723,-5.117399,-3.27422,1.4434168,1.296063,-2.1959677,0.7606583
262.80017395978257,bold,-8.688,6.953,26,0.9395365118980408,train,-8.688268,-4.797438,-5.3293056,2.5285053,2.6142507,-2.7965426,0.71424776
55.39887786681394,bold,-2.501,0.766,5,0.8368989825248718,train,-2.5009189,-3.9441671,-6.299445,-0.17487389,0.7546319,0.4474905,0.86485493
34.19123477815289,faint,0.55,-2.285,3,0.7505916953086853,train,0.5500983,-0.49869263,-0.60382086,-1.1244977,-3.3289886,0.57203746,0.4621582
55.7208535484816,bold,-4.88,3.145,5,0.8957162499427795,train,-4.8803587,-3.2129714,-3.1395874,-2.1001182,-3.5113313,-0.69923174,0.42605132
