parent_road,length_m,class,faint_score,margin_sigma,n_transects,exlabel,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
238,54.63058554,bold,-2.477,0.892,10,unlabelled,0.891230345,train,-2.476987,-1.0457695,-2.1109984,-0.3370348,2.20225,-1.3497196,0.9728255
239,63.83063378,bold,-3.075,1.49,12,unlabelled,0.918484092,train,-3.0749626,-2.4409385,-1.945561,0.05443133,0.21487397,0.089394264,1.0037459
240,50.27186557,bold,-2.28,0.695,10,unlabelled,0.853801548,unused,-2.2801185,-0.1878252,-0.98040026,0.16747391,0.6991041,-1.3382881,1.3774261
240,50.40308303,faint,-1.347,-0.238,10,unlabelled,0.895567656,unused,-1.3472445,-0.6755296,-2.0766292,0.51352626,0.64247537,-1.8554525,1.4437006
240,50.35825676,faint,-0.033,-1.552,10,unlabelled,0.867341757,unused,-0.033160783,0.1675202,0.16785719,0.037204847,0.07205626,-0.88543785,0.79601705
240,50.3751779,faint,-1.384,-0.201,10,unlabelled,0.779581189,unused,-1.3840797,0.59586084,0.40270668,-0.29955417,0.022221472,-1.1735064,0.70588446
240,50.30505127,faint,-0.731,-0.854,10,unlabelled,0.901137114,unused,-0.73084116,-0.27829498,-0.5588639,0.51944447,0.8729365,-0.092469305,1.2258387
240,50.28302204,faint,-1.212,-0.373,10,unlabelled,0.595973909,test,-1.2119977,0.84476924,0.587239,0.9667903,2.0342517,-2.5374577,1.1873345
241,69.64689004,faint,-0.329,-1.256,13,unlabelled,0.633213043,unused,-0.32886764,-0.41829914,0.08640756,0.32249406,0.26276302,-1.0004613,1.068078
242,54.81736061,bold,-2.759,1.174,10,unlabelled,0.933023334,train,-2.7588217,-0.4841063,-2.4370544,-0.9336773,0.04552506,-1.6931897,1.4362478
242,54.86391389,faint,-1.289,-0.296,10,unlabelled,0.862628222,train,-1.2894082,1.3685828,0.93604255,-0.83410966,-0.011784786,-2.148361,0.73888636
242,54.96476813,bold,-1.881,0.296,10,unlabelled,0.922564924,train,-1.8809116,1.0952761,-0.32085162,-1.2381017,0.27267516,-2.0404963,0.778
243,54.71275856,bold,-2.29,0.705,10,unlabelled,0.884272695,train,-2.2899585,-0.65224403,-2.119565,-1.8546062,0.28389323,-1.3682214,0.8770575
243,54.84170891,faint,-0.991,-0.594,10,unlabelled,0.859445632,train,-0.9910569,1.7208288,0.8731687,-1.5540411,0.7578029,-1.5911841,0.8882848
243,54.24011343,faint,-0.495,-1.09,10,unlabelled,0.849735618,train,-0.49501607,0.08852958,0.12440415,-0.09755136,1.1027049,-0.5671627,0.5166786
243,54.61129873,faint,-0.931,-0.654,10,unlabelled,0.930539787,train,-0.9313154,-0.20629865,-0.4231329,-0.48507053,0.0668149,-1.0157709,0.5850101
243,54.69938018,faint,-0.945,-0.641,10,unlabelled,0.950210333,train,-0.9446008,0.018920027,0.7021441,-0.6936624,0.5539353,-2.0361533,0.5016316
244,57.45770558,faint,-1.376,-0.209,11,unlabelled,0.859057486,train,-1.376335,-0.74487895,-0.31813654,-0.528348,0.3213943,-1.1178906,0.4997895
245,54.53575372,bold,-3.976,2.391,10,unlabelled,0.799849749,test,-3.976019,-1.7157233,-1.6629884,-1.0480013,1.6688721,-1.2898524,1.7494906
245,54.57947541,faint,-0.895,-0.69,10,unlabelled,0.770067275,test,-0.8952173,-1.0762007,-1.1821935,-0.757698,-0.1597756,0.2793273,1.2295451
245,54.41525252,faint,-0.383,-1.202,10,unlabelled,0.774551094,unused,-0.38322213,-1.1281121,0.118289895,-1.0575573,0.21761094,-3.7786674,1.4627149
246,43.49202678,faint,-0.346,-1.239,8,unlabelled,0.924387991,test,-0.3460982,0.098228276,-0.32481915,-0.22409122,-0.13672666,-0.47132203,0.7814493
246,43.19884496,faint,0.157,-1.742,8,unlabelled,0.926964164,train,0.15716842,0.30846497,0.2753718,-0.23267817,-0.18115424,-1.1155418,0.80395806
247,47.8523617,faint,0.548,-2.133,9,unlabelled,0.966719031,train,0.5475843,-0.05380769,0.43293586,-0.44612673,-0.31584665,-0.04605329,0.73654807
247,47.87093021,faint,-0.024,-1.562,9,unlabelled,0.96141237,train,-0.023640566,0.052348934,0.09994105,-0.34193155,-0.8598784,-0.48570374,0.6496434
247,47.91574369,faint,-0.079,-1.506,9,unlabelled,0.972988665,train,-0.079488106,-0.16117221,-0.16089734,0.3150191,0.60978615,-1.8664607,0.8250853
248,47.68132833,faint,0.189,-1.774,9,unlabelled,0.986824751,train,0.18917882,0.4178722,1.0193456,0.06643942,2.091198,-2.2377176,0.7325554
248,47.72818589,faint,-0.244,-1.341,9,unlabelled,0.958593786,train,-0.24374793,-0.5087222,-0.43175712,-0.6277141,-0.2606284,0.5336727,0.82142186
249,46.11615227,faint,-1.357,-0.229,9,unlabelled,0.94634378,train,-1.356509,-0.32281968,-1.133896,-3.2607985,-2.567896,-1.1678615,1.0631859
249,46.13140275,faint,-0.386,-1.199,9,unlabelled,0.962087631,train,-0.3859148,-0.58700925,-0.42630404,-1.9615425,-1.095943,-0.01044851,0.85491574
249,46.1743813,faint,-0.764,-0.821,9,unlabelled,0.97583729,train,-0.7639444,-0.7128357,-0.9032869,-1.8056448,-0.57382876,0.1818389,1.0080785
249,46.01575417,faint,-0.502,-1.083,9,unlabelled,0.922996163,train,-0.5023706,-0.6136224,-1.0429876,-1.8574023,-0.25711128,-0.35161096,0.7502392
249,46.15402413,bold,-2.629,1.043,9,unlabelled,0.953647614,train,-2.6285372,-1.1825562,-1.7430514,-2.45257,0.001078692,-0.82314974,0.8008186
250,50.49732502,faint,-0.556,-1.029,10,unlabelled,0.980088949,train,-0.55644464,0.49941027,-0.06826322,-2.0286422,-0.53145826,-0.6654147,0.5303918
250,50.56812871,faint,-0.229,-1.357,10,unlabelled,0.932714105,train,-0.2286458,0.18840638,-0.36659807,-2.0146801,-1.0537865,-0.4229062,0.47697848
250,50.55716459,faint,0.709,-2.294,10,unlabelled,0.937345922,train,0.7092075,0.5519928,0.30997625,-1.1825185,-1.7462054,0.06557795,0.29316056
250,50.55693724,faint,-1.432,-0.153,10,unlabelled,0.980370879,train,-1.432218,0.80996525,0.72251,-1.7883081,-1.2196054,-2.4474478,0.469293
250,50.54364532,faint,0.407,-1.993,10,unlabelled,0.957782865,train,0.4074201,1.5514715,1.1368823,-0.082751304,-0.007737957,-1.6721039,0.26242486
251,54.92192226,bold,-2.386,0.801,10,unlabelled,0.915229917,train,-2.3862567,-2.0908303,-2.214936,-0.34229,0.8479266,0.036636658,1.2851887
251,55.08797027,faint,-0.265,-1.32,11,unlabelled,0.949026346,train,-0.2649491,-0.87442535,-0.92928493,-0.26960126,0.1650549,0.5190386,0.47016156
251,54.87968457,faint,-0.848,-0.737,10,unlabelled,0.912185431,train,-0.848111,-0.4908114,-1.1744024,-0.34476903,0.6513693,0.10622142,0.55063117
252,54.71328367,faint,-1.201,-0.384,10,unlabelled,0.913523793,train,-1.2009652,-1.1958045,-2.6449406,-0.92095447,-0.84433436,0.025026001,0.51669353
253,48.15414187,faint,0.225,-1.81,9,unlabelled,0.968274593,train,0.22472984,-0.12370312,0.1303384,-1.8948302,-1.8528149,-0.6929477,0.30011797
253,48.21958683,faint,-1.207,-0.378,9,unlabelled,0.976808786,train,-1.2074536,0.001813147,0.047672745,-2.086859,-3.0165398,-0.8848814,0.33038378
253,47.68106348,faint,-0.818,-0.767,9,unlabelled,0.898238003,train,-0.81769687,-0.7032708,0.27719903,0.14208837,1.8979547,-1.7436647,0.4870206
254,45.94113984,faint,-1.351,-0.234,9,unlabelled,0.914911866,train,-1.3507502,-0.47783402,-1.2208925,-0.38093445,1.6646932,-0.16175058,0.50280434
254,45.98302759,faint,-0.325,-1.26,9,unlabelled,0.935536742,train,-0.3250964,-0.13166744,-0.7271533,-1.2807556,-0.36243632,-0.027740354,0.37040496
254,45.86777562,faint,0.678,-2.263,9,unlabelled,0.974191666,train,0.678264,0.75463855,1.0066335,-1.0346993,-0.3201106,-0.35958764,0.23345792
255,41.64456022,faint,-1.21,-0.375,8,unlabelled,0.887943208,train,-1.2097201,-1.5113866,-0.6545064,-0.74003625,-0.69611865,-1.2073601,0.7189579
255,41.57059567,faint,-0.701,-0.884,8,unlabelled,0.942207217,train,-0.701364,-0.9310428,-0.7109477,-0.74774826,-0.5935606,-0.69665015,0.4244045
255,41.62315564,faint,0.1,-1.685,8,unlabelled,0.91731447,train,0.0998661,-0.582296,-0.7215553,-1.1632392,-0.4812852,0.7303567,0.825153
256,51.6391687,bold,-6.316,4.73,10,unlabelled,0.973927915,train,-6.3155403,-5.0398703,-6.2554812,-0.08160877,2.4762535,0.698416,1.708944
256,51.6443512,bold,-2.625,1.04,10,unlabelled,0.909369171,train,-2.6253104,-1.552917,-3.917865,-0.50408006,0.5476624,-0.017084777,1.0247612
257,52.55327356,bold,-8.29,6.704,10,unlabelled,0.984593987,train,-8.289627,-5.256073,-6.9277887,0.8472361,2.4002385,0.34752774,1.5883045
257,52.47372182,bold,-9.956,8.371,10,unlabelled,0.990995288,train,-9.956244,-8.559785,-6.976108,1.1601825,1.179548,0.62613845,1.4669191
257,52.45272082,bold,-5.88,4.295,10,unlabelled,0.952092469,train,-5.8797054,-7.595414,-6.8399653,0.43182796,1.1884342,-0.10689413,1.6398165
257,51.66889527,bold,-3.067,1.481,10,unlabelled,0.888972282,train,-3.0665839,-2.0307107,-2.3286967,-0.31247187,0.080561794,0.8683959,1.2230601
257,52.68883409,bold,-3.368,1.783,10,unlabelled,0.915351629,train,-3.3676887,-1.0221915,-2.1638293,-1.4038961,-0.24721532,-1.3096681,0.65937793
257,52.72214289,bold,-6.976,5.391,10,unlabelled,0.919527113,train,-6.976223,-1.4073154,-1.9285362,-1.4389718,2.2441516,-2.0655017,0.7792969
258,54.79738323,bold,-4.072,2.487,10,unlabelled,0.865211368,train,-4.072285,-3.818808,-2.8511796,-1.3880911,-1.452841,1.796062,1.0162433
258,54.74995509,bold,-3.281,1.696,10,unlabelled,0.882524431,train,-3.2810974,-3.1568637,-2.8570206,-1.0646306,-0.59900117,0.8935212,0.6979881
259,72.48829227,faint,-1.063,-0.523,14,unlabelled,0.880391538,train,-1.0625249,-1.8309221,-0.7320973,0.57658404,0.9713441,-1.9466782,0.46217418
260,52.85026593,bold,-2.143,0.557,10,unlabelled,0.93164736,train,-2.1425958,-1.0997154,-0.63230836,0.50991327,-0.2867985,-1.7764735,0.45008317
260,54.30081471,faint,-0.552,-1.033,10,unlabelled,0.880138755,train,-0.55194163,-1.1085191,-0.80803025,-0.41183817,-0.72454405,0.50492734,0.35635173
260,53.12861349,bold,-6.686,5.101,10,unlabelled,0.882706881,train,-6.6860075,-4.7009683,-2.7365808,1.7058222,0.7234291,0.11154992,0.6349965
260,54.48215338,bold,-3.928,2.343,10,unlabelled,0.961801827,train,-3.9282117,-2.5908995,-1.362473,-1.1586814,-1.7287974,-0.38282543,0.71355265
260,54.31118173,bold,-4.125,2.54,10,unlabelled,0.973794222,train,-4.1246824,-2.2252922,-1.1100003,-2.676187,-1.8397771,-1.9843953,0.5896342
261,61.32795961,bold,-2.483,0.898,12,unlabelled,0.895907402,train,-2.4829967,-2.5334563,-1.2761576,0.10737906,0.45889628,-1.0652273,1.1845894
262,43.45904447,bold,-2.692,1.107,8,unlabelled,0.787736237,train,-2.6919656,-2.3300643,-1.9486469,-0.90661776,-0.38243675,0.4581906,0.7829821
262,43.53203129,bold,-4.605,3.02,8,unlabelled,0.905791163,train,-4.605269,-3.6316938,-2.449627,-0.1782959,-0.1256864,0.09127331,0.70626533
262,43.48954575,bold,-6.137,4.552,8,unlabelled,0.890299141,train,-6.136771,-5.032902,-4.8896976,-0.42979532,-0.69786143,0.66228014,0.6850927
263,50.91259102,bold,-2.749,1.164,10,unlabelled,0.884643078,train,-2.749025,-1.987861,-3.3596373,0.27931193,0.8779234,0.027581673,0.5654675
263,50.966422,bold,-3.113,1.528,10,unlabelled,0.827708602,train,-3.1133857,-2.7338936,-2.965706,-0.0816769,0.8280352,0.53089267,0.4070053
264,46.85329395,bold,-3.811,2.226,9,unlabelled,0.936848044,train,-3.8107932,-3.468588,-2.480421,-0.38437262,-0.37950805,0.6242509,0.6939032
264,47.76082684,bold,-3.542,1.957,9,unlabelled,0.849419534,train,-3.542213,-2.410363,-1.7785708,-0.02885852,0.6406455,-0.32129478,0.75664026
264,48.07691516,bold,-3.289,1.704,9,unlabelled,0.936949074,train,-3.2890394,-1.8321357,-1.5451018,-0.07621486,-0.56379116,-1.0534713,0.6162505
264,44.59678662,faint,-1.144,-0.441,8,unlabelled,0.905578494,train,-1.1443136,-1.1426442,-1.059633,-0.13738191,-1.8884189,-0.15425034,0.3865025
265,54.78446456,bold,-2.211,0.625,10,unlabelled,0.900192142,train,-2.210629,-1.5798154,-1.598196,-0.34095502,-0.50221753,0.14617969,0.3987959
266,47.89553487,bold,-1.641,0.056,9,unlabelled,0.923853874,train,-1.6408496,-1.1489208,0.081711106,-0.2853501,0.3066983,-0.5175616,0.274145
266,47.98331958,bold,-2.953,1.368,9,unlabelled,0.957317472,train,-2.9532015,-2.202132,-1.7496003,-0.19222106,0.14491232,0.07556987,0.34024036
267,72.04344283,bold,-2.817,1.232,14,unlabelled,0.916180849,train,-2.8173842,-1.9116664,-1.3611956,-0.269626,-0.73185956,-1.4288856,0.35772038
268,72.81257868,bold,-2.953,1.368,14,unlabelled,0.915650547,train,-2.9531045,-1.931442,-1.7311089,-0.06217268,-0.37472296,-0.001961567,0.44376215
269,39.329128,bold,-5.599,4.014,7,unlabelled,0.852287173,train,-5.5991364,-0.42628554,-1.3474611,-1.9902076,-0.32069868,-0.9088744,0.84442294
269,39.51653358,bold,-4.581,2.996,7,unlabelled,0.88229239,train,-4.5812025,-0.9876338,-0.47093633,-1.6387293,-0.5382788,-0.6964858,0.88149166
270,44.04102513,faint,0.506,-2.091,8,unlabelled,0.771962047,test,0.50602156,0.48506168,1.2871542,-0.4990027,-1.2533342,-0.55599785,0.050875604
270,44.36997344,faint,0.26,-1.845,8,unlabelled,0.844477654,test,0.26033258,0.4452047,0.78326637,-0.9062036,-0.6503409,-0.98299545,0.13690525
271,52.85843993,faint,0.07,-1.655,10,unlabelled,0.919989109,test,0.07010659,-0.010000542,0.26791137,-1.1778426,-2.0819647,-0.23015343,0.21392345
271,52.99246492,bold,-1.997,0.412,10,unlabelled,0.922932684,test,-1.997438,-1.8900399,-1.7559627,-0.63788044,-0.153405,0.18750215,0.30422515
271,52.51241015,bold,-3.802,2.217,10,unlabelled,0.931892753,test,-3.8018875,-2.4524071,-2.5653105,0.34801418,0.79018307,-0.69104356,0.5116149
272,46.57379062,bold,-7.967,6.382,9,unlabelled,0.90363276,test,-7.9674764,-7.1827717,-6.619421,0.3197248,1.1411918,0.9294401,0.9452331
272,46.62319977,bold,-3.404,1.819,9,unlabelled,0.780569196,test,-3.403901,-1.4785764,-1.3770252,-0.44675797,-0.9235531,-0.5244673,0.5035946
272,46.58021756,bold,-1.759,0.174,9,unlabelled,0.637929976,test,-1.759346,-1.2784235,-0.49299842,-0.5835118,-0.29453117,-1.7802099,0.65563977
273,54.18271174,faint,-0.406,-1.18,10,unlabelled,0.815915465,test,-0.40555334,-0.012251247,-0.3724274,-0.34659302,1.9918516,-1.2685145,0.6778097
273,54.03266055,faint,-0.623,-0.962,10,unlabelled,0.811657727,test,-0.6231636,0.18800537,-0.8824499,-1.5810187,-1.4196538,-0.16778517,0.49968898
273,54.46893816,faint,-0.94,-0.645,10,unlabelled,0.929302335,test,-0.94011873,0.021072503,-0.3916988,-1.7367618,-1.6341627,-0.7621099,0.539366
273,54.34730592,faint,-0.251,-1.335,10,unlabelled,0.929074526,test,-0.25053477,0.45024765,0.07986004,-0.9327751,-0.34253812,-0.9645605,0.3660099
274,53.23966949,bold,-8.362,6.777,10,unlabelled,0.841839492,train,-8.361807,-4.174459,-3.5069427,0.4606458,0.75553024,-2.7411697,1.1518936
274,52.97743421,faint,-1.385,-0.201,10,unlabelled,0.921467304,train,-1.3845699,-1.3248403,-1.4926435,-0.2160564,-0.25200525,-0.28561443,0.48767605
275,48.12338404,bold,-5.579,3.993,9,unlabelled,0.922388315,train,-5.578649,-3.5221899,-2.7266395,0.63680226,2.610008,-0.26790315,0.70393574
275,48.17820935,bold,-3.388,1.803,9,unlabelled,0.891915381,train,-3.3877203,-2.7025542,-2.61036,1.0416012,2.071891,0.43838862,0.58329904
276,64.31319397,faint,-1.018,-0.567,12,unlabelled,0.833037794,train,-1.0179212,-0.58461523,-0.32577482,-0.14066753,-0.1131806,-0.91897106,0.5934827
277,33.28738536,bold,-3.177,1.592,6,unlabelled,0.852055788,train,-3.177061,-2.3182478,-2.35826,0.8701862,0.5772137,-0.52069443,0.8967363
278,53.52853745,bold,-2.152,0.567,10,unlabelled,0.884831131,train,-2.1524866,-0.0192362,0.123217925,0.06785729,0.17850778,-2.223875,0.5505286
279,43.55134334,faint,-1.402,-0.184,8,unlabelled,0.911969781,train,-1.4015307,-1.422812,-0.9778409,-0.62749445,0.040897444,-0.789871,0.42672664
279,43.58834039,faint,-1.564,-0.021,8,unlabelled,0.933814883,train,-1.5641465,-0.19615656,0.3210139,0.073249556,0.13628693,-2.2989688,0.37082052
279,43.4476485,bold,-3.6,2.015,8,unlabelled,0.930849195,train,-3.600155,-1.0887532,-0.66559184,-0.15725511,-0.11911523,-0.8112552,0.38953865
280,46.9270941,bold,-3.089,1.504,9,unlabelled,0.793929279,train,-3.0893304,-1.9540441,-1.899883,-0.43479303,-0.3061466,0.31550473,0.56452787
280,47.33545425,bold,-3.304,1.719,9,unlabelled,0.906198263,train,-3.303927,-1.0892024,-1.3198127,-0.19160315,-0.1927365,-0.45206073,0.39889812
280,47.19287945,bold,-2.71,1.125,9,unlabelled,0.884473622,train,-2.7100105,-1.1901015,-1.2479328,-0.13882396,-0.2683423,-0.38930067,0.52635443
281,61.73934839,faint,-1.325,-0.26,12,unlabelled,0.90801239,train,-1.3246689,-0.71912795,-0.5760897,-0.43906045,-0.5238984,-0.7717385,0.3260491
281,61.71490723,bold,-3.386,1.801,12,unlabelled,0.875730336,train,-3.3859243,-2.2455215,-2.853937,-0.05850739,-0.059495017,-0.3710023,0.44217926
282,49.62950508,bold,-2.291,0.705,9,unlabelled,0.866926432,train,-2.2905755,-1.7029611,-1.9480984,-0.3239903,-0.7829939,0.42835557,0.3917818
282,49.71170774,bold,-1.856,0.271,9,unlabelled,0.947978616,train,-1.8564956,-1.6183536,-1.4547812,-1.1569016,-1.573598,0.65257984,0.36172783
283,47.05921831,bold,-1.615,0.029,9,unlabelled,0.913119495,train,-1.6145618,-1.3312318,-1.3726889,-0.48837996,-1.3232857,-0.066769436,0.45595932
283,46.60944731,bold,-2.168,0.583,9,unlabelled,0.886680841,train,-2.1683867,-2.8659923,-2.6825726,-0.8740591,-0.37005103,1.1971767,0.60357744
283,47.06421107,bold,-4.998,3.413,9,unlabelled,0.888111413,train,-4.9977856,-4.1925416,-2.590945,0.742803,0.20956872,-0.035880934,0.85968626
283,45.62936745,bold,-11.483,9.898,9,unlabelled,0.880860209,train,-11.483311,-7.7700224,-5.710005,1.6673489,1.9245151,-1.361842,1.2629176
284,46.91362809,bold,-3.048,1.462,9,unlabelled,0.897039354,train,-3.0475051,-2.8385427,-1.9153464,-0.6733837,-1.0058639,0.065730736,0.5129328
284,46.93329546,faint,-0.912,-0.673,9,unlabelled,0.863998175,train,-0.9124821,-0.8547268,-0.5766193,-0.73257285,-2.056194,0.26492172,0.5299437
284,46.60286552,bold,-3.244,1.659,9,unlabelled,0.825137258,train,-3.2437053,-1.5712471,-2.1312711,-0.042377625,-0.026506415,0.34150478,0.5909423
285,59.64420652,bold,-1.973,0.388,11,unlabelled,0.929211378,train,-1.9734114,-2.453321,-2.1973586,-0.7211433,0.3672239,-0.761674,0.8835267
285,59.65209203,bold,-6.747,5.161,11,unlabelled,0.941875339,train,-6.746632,-4.5855575,-3.4739017,0.5345109,3.6710615,-0.84696037,0.75425154
286,39.88979889,bold,-3.114,1.529,7,unlabelled,0.949512839,train,-3.1138587,-3.9370406,-4.1040006,0.19300726,-0.7449885,0.25600255,0.98035204
286,39.7840756,bold,-6.142,4.556,7,unlabelled,0.961845338,train,-6.1415167,-3.2497482,-3.3283234,0.7072407,0.4418363,-1.3043259,0.8044739
287,52.6477861,bold,-4.987,3.402,10,unlabelled,0.919249952,train,-4.986848,-2.8576741,-1.1734142,-0.12610935,0.0923787,-0.96470106,0.61437577
287,52.85836671,bold,-7.989,6.404,10,unlabelled,0.891059995,val,-7.989329,-3.6442516,-0.9655157,0.695397,2.229668,-1.1674132,0.76261485
287,52.88564932,bold,-1.738,0.153,10,unlabelled,0.938535213,train,-1.7381473,-2.3794727,-0.90321445,0.9938658,1.1559558,-0.47192657,0.45895606
288,37.94594744,bold,-6.582,4.997,7,unlabelled,0.921218693,val,-6.581711,-5.608253,-2.284782,0.6991411,0.7646329,-0.75459963,0.8001356
288,37.90607939,bold,-3.915,2.33,7,unlabelled,0.861590207,val,-3.9153895,-3.568959,-3.0922494,0.37242204,1.1268384,0.1441834,0.935383
289,48.82194537,bold,-2.363,0.778,9,unlabelled,0.890878499,val,-2.3631773,-2.1574492,-1.2430393,-0.4799288,-0.5275132,-0.6347285,0.7371422
289,48.79324518,bold,-5.628,4.043,9,unlabelled,0.839528382,val,-5.6280317,-4.128965,-2.0366328,-1.4891216,-0.95070374,-1.8295902,0.94743204
289,47.94619393,bold,-6.318,4.733,9,unlabelled,0.853630424,val,-6.3180437,-4.3225026,-2.4127812,-0.7005264,-0.8124888,-1.4253975,0.81846714
289,48.82032613,bold,-4.931,3.346,9,unlabelled,0.892795026,val,-4.9309006,-3.8451853,-3.1297512,0.83554465,0.35659596,-1.0581363,0.5862792
290,55.81616146,bold,-4.473,2.888,11,unlabelled,0.90432483,val,-4.472829,-2.9932508,-2.1320348,-0.72257286,-0.049709275,-1.1854614,0.77684474
290,55.74734772,bold,-9.033,7.447,11,unlabelled,0.923967361,val,-9.032525,-3.3982873,-3.053037,-0.7786726,-0.12134186,-2.0422568,0.74046946
290,55.81217651,bold,-5.627,4.042,11,unlabelled,0.871911466,val,-5.626985,-4.780969,-3.5558836,-1.0686754,-0.19075203,-1.5156198,0.86468536
290,55.761811,bold,-2.177,0.592,11,unlabelled,0.838700891,val,-2.1772585,-2.2772775,-2.54968,-0.35206524,-0.64808226,-0.27299264,0.60590273
291,67.05444917,bold,-2.445,0.86,13,unlabelled,0.861012995,val,-2.4447005,-2.453937,-2.0514927,0.2887064,1.4477946,-0.21584533,0.5352274
292,41.88497948,bold,-3.342,1.757,8,unlabelled,0.82699877,val,-3.34245,-2.0884082,-2.2799087,-0.28445923,-0.043158345,-0.32279366,0.74025035
292,41.69380689,bold,-3.62,2.035,8,unlabelled,0.90217495,val,-3.6202493,-2.5486157,-2.0452154,-0.29941356,-0.17619641,-0.17817883,0.8044803
292,41.88239026,bold,-5.815,4.23,8,unlabelled,0.920742869,train,-5.81524,-3.7795267,-2.7963977,0.36396337,0.33774272,-2.1857953,0.8655951
293,34.47678578,bold,-3.406,1.821,6,unlabelled,0.827409744,val,-3.4060206,-2.2887688,-2.5567684,-0.92197394,0.03732524,0.4760142,0.7643204
294,48.02566657,bold,-3.764,2.179,9,unlabelled,0.893246651,train,-3.7643213,-3.499558,-4.5193734,-0.7632499,0.028476208,-1.0840225,0.86909294
294,48.03913251,bold,-5.125,3.54,9,unlabelled,0.910814643,train,-5.1250563,-4.0301304,-4.657274,-0.81316316,0.1982931,-0.81208664,0.9645598
294,48.06380055,bold,-3.867,2.282,9,unlabelled,0.909160137,train,-3.86731,-3.2715204,-3.8231733,-0.45904782,1.3128924,-1.1573071,1.0896273
294,48.06952118,bold,-6.946,5.361,9,unlabelled,0.894211411,train,-6.9459515,-4.2896223,-3.4690294,0.051295888,-0.14147939,-0.9494251,0.87393403
294,47.99947143,bold,-3.796,2.211,9,unlabelled,0.79236114,train,-3.7960258,-3.2424352,-4.777877,-0.77785736,-0.27870142,-0.7110881,1.0361224
295,59.23735235,faint,-1.506,-0.079,11,unlabelled,0.89582634,train,-1.5064956,-1.6833011,-0.88472575,-0.7810334,0.18836956,-0.40017074,0.36824125
295,59.22362271,bold,-4.337,2.751,11,unlabelled,0.93188107,train,-4.336648,-2.6634793,-2.5230203,0.83646935,0.7316095,-0.90708846,0.37166414
