sourceId,title,project,publicationDate,dateCreated,sizeInBytes,format,downloadURL,downloadLazURL,metaUrl,minX,minY,maxX,maxY,n_pads_in_tile,proj
5df35aede4b02caea0f97ffe,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650355,gda,2019-12-10,2019-12-13T02:33:33.839-07:00,114218350,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650355.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650355.laz,https://www.sciencebase.gov/catalog/item/5df35aede4b02caea0f97ffe,-102.19682108836768,31.92418254655736,-102.18138327166054,31.938049987320344,7,USGS_LPC_TX_West_Central_B4_2018
5df35aeee4b02caea0f98000,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650370,gda,2019-12-10,2019-12-13T02:33:34.086-07:00,111402526,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650370.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650370.laz,https://www.sciencebase.gov/catalog/item/5df35aeee4b02caea0f98000,-102.19641038063229,31.937698983290176,-102.18097052615902,31.951566574001234,6,USGS_LPC_TX_West_Central_B4_2018
5df35aeee4b02caea0f98002,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650385,gda,2019-12-10,2019-12-13T02:33:34.433-07:00,114581676,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650385.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650385.laz,https://www.sciencebase.gov/catalog/item/5df35aeee4b02caea0f98002,-102.1959993971814,31.951215386442257,-102.18055750355819,31.965083127143487,11,USGS_LPC_TX_West_Central_B4_2018
5df35aeee4b02caea0f98004,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650400,gda,2019-12-10,2019-12-13T02:33:34.622-07:00,115088205,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650400.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650400.laz,https://www.sciencebase.gov/catalog/item/5df35aeee4b02caea0f98004,-102.1955881378488,31.964731756003115,-102.18014420369113,31.97859964673667,18,USGS_LPC_TX_West_Central_B4_2018
5df35aeee4b02caea0f98006,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650415,gda,2019-12-10,2019-12-13T02:33:34.707-07:00,180685594,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650415.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650415.laz,https://www.sciencebase.gov/catalog/item/5df35aeee4b02caea0f98006,-102.19517660246818,31.978248091962303,-102.17973062639074,31.992116132770388,12,USGS_LPC_TX_West_Central_B4_2018
5df35aefe4b02caea0f98008,USGS Lidar Point Cloud TX West Central B4 2018 13RGR650430,gda,2019-12-10,2019-12-13T02:33:35.054-07:00,246310076,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650430.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR650430.laz,https://www.sciencebase.gov/catalog/item/5df35aefe4b02caea0f98008,-102.19476479087305,31.99176439430936,-102.17931677148972,32.0056325852342,9,USGS_LPC_TX_West_Central_B4_2018
5df35afde4b02caea0f98034,USGS Lidar Point Cloud TX West Central B4 2018 13RGR665325,gda,2019-12-10,2019-12-13T02:33:49.450-07:00,124348916,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665325.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665325.laz,https://www.sciencebase.gov/catalog/item/5df35afde4b02caea0f98034,-102.18179563733902,31.89679705465579,-102.16636447883045,31.910665983799575,21,USGS_LPC_TX_West_Central_B4_2018
5df35afde4b02caea0f98036,USGS Lidar Point Cloud TX West Central B4 2018 13RGR665340,gda,2019-12-10,2019-12-13T02:33:49.648-07:00,123414038,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665340.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665340.laz,https://www.sciencebase.gov/catalog/item/5df35afde4b02caea0f98036,-102.1813831687565,31.910313374116402,-102.16594997696146,31.924182454101665,12,USGS_LPC_TX_West_Central_B4_2018
5df35afde4b02caea0f98038,USGS Lidar Point Cloud TX West Central B4 2018 13RGR665355,gda,2019-12-10,2019-12-13T02:33:49.925-07:00,124353849,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665355.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665355.laz,https://www.sciencebase.gov/catalog/item/5df35afde4b02caea0f98038,-102.18097042324139,31.92382965996449,-102.16553519677873,31.93769889083349,6,USGS_LPC_TX_West_Central_B4_2018
5df35afee4b02caea0f9803a,USGS Lidar Point Cloud TX West Central B4 2018 13RGR665370,gda,2019-12-10,2019-12-13T02:33:50.312-07:00,125673186,LAZ,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665370.laz,https://rockyweb.usgs.gov/vdelivery/Datasets/Staged/Elevation/LPC/Projects/USGS_LPC_TX_West_Central_B4_2018/laz/USGS_LPC_TX_West_Central_B4_2018_13RGR665370.laz,https://www.sciencebase.gov/catalog/item/5df35afee4b02caea0f9803a,-102.180557400627,31.937345912189514,-102.16512013811476,31.951215293984557,5,USGS_LPC_TX_West_Central_B4_2018
