OBJECTID,Well_ident,State,County,Well_name,Well_numbe,Type,Status,Latitude,Longitude,Prime_meri,Township,T_dir,Range,R_dir,Section,Qtr,Qtr_qtr,Qtr_qtr_qt,Source,Data file date,Well_info,Location_n,Other_note,x,y
100875,API:37121295070000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.318993,-79.813085, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8130849995731,41.3189930002268
100876,API:37121295080000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.317875,-79.812876, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8128759998275,41.3178749999313
100877,API:37121295090000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.317123,-79.813003, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8130030002882,41.3171230003263
100878,API:37121295100000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.315911,-79.813044, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8130440003803,41.3159110001926
100879,API:37121295110000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.316049,-79.811833, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8118330002927,41.3160490002612
100880,API:37121295120000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.316745,-79.811819, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8118189996471,41.3167449999818
100881,API:37121295130000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.317501,-79.81192, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8119199998081,41.3175009997714
100882,API:37121295140000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.318483,-79.811907, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8119070001079,41.3184830000905
100883,API:37121295150000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.319105,-79.811929, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8119290002231,41.3191049999958
100884,API:37121295160000,Pennsylvania,Venango,JOHNSON 11, , ,Orphan,41.49169,-79.542352, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5423519999448,41.4916899997937
100885,API:37121295170000,Pennsylvania,Venango,JOHNSON 12, , ,Orphan,41.491547,-79.540741, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5407410002969,41.4915470003938
100886,API:37121295180000,Pennsylvania,Venango,JOHNSON 13, , ,Orphan,41.490923,-79.540171, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5401710000916,41.4909230003962
100887,API:37121295190000,Pennsylvania,Venango,JOHNSON 14, , ,Orphan,41.489188,-79.539125, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5391250004184,41.4891880004259
100888,API:37121295200000,Pennsylvania,Venango,JOHNSON 15, , ,Orphan,41.487578,-79.542466, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.542465999806,41.4875779999248
100889,API:37121295210000,Pennsylvania,Venango,JOHNSON 16, , ,Orphan,41.487452,-79.541317, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5413169998796,41.4874520004095
100890,API:37121295220000,Pennsylvania,Venango,JOHNSON 17, , ,Orphan,41.487337,-79.540248, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5402480000452,41.4873369996029
100891,API:37121295230000,Pennsylvania,Venango,JOHNSON 18, , ,Orphan,41.486807,-79.541484, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5414840003863,41.4868070003428
100892,API:37121295240000,Pennsylvania,Venango,JOHNSON 19, , ,Orphan,41.485088,-79.542014, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5420139996463,41.4850880002111
100893,API:37121295250000,Pennsylvania,Venango,JOHNSON 20, , ,Orphan,41.484285,-79.541637, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5416370002473,41.4842850000528
100894,API:37121295260000,Pennsylvania,Venango,JOHNSON 21, , ,Orphan,41.483448,-79.541844, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5418439999007,41.4834480001252
100895,API:37121295270000,Pennsylvania,Venango,JOHNSON 22, , ,Orphan,41.482637,-79.542018, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5420179998308,41.4826369995979
100896,API:37121295280000,Pennsylvania,Venango,JOHNSON 23, , ,Orphan,41.481809,-79.542373, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5423730000139,41.4818090000853
100897,API:37121295290000,Pennsylvania,Venango,JOHNSON 24, , ,Orphan,41.480941,-79.54242, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5424200003827,41.4809409996275
100898,API:37121295300000,Pennsylvania,Venango,JOHNSON 25, , ,Orphan,41.48014,-79.542441, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5424409995525,41.4801399995614
100899,API:37121295310000,Pennsylvania,Venango,JOHNSON 26, , ,Orphan,41.479341,-79.542167, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5421670004067,41.4793409995875
100900,API:37121295320000,Pennsylvania,Venango,JOHNSON 27, , ,Orphan,41.478572,-79.542639, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.54263899969,41.4785720000978
100901,API:37121295330000,Pennsylvania,Venango,JOHNSON 28, , ,Orphan,41.477694,-79.542167, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5421670004067,41.4776940000781
100902,API:37121295460000,Pennsylvania,Venango,FLINCHBAUGH KEY 1, , ,Orphan,41.386351,-79.642067, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp, ,-79.642067000092,41.3863510001985
100903,API:37121295890000,Pennsylvania,Venango,BAVA KEY1B, , ,Orphan,41.451139,-79.602964, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6029639999886,41.4511390003646
100904,API:37121295900000,Pennsylvania,Venango,BAVA 2, , ,Orphan,41.450384,-79.602873, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6028730002887,41.4503839997219
100905,API:37121295970000,Pennsylvania,Venango,BAVA 9, , ,Orphan,41.444483,-79.60269, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6026899999435,41.4444830000904
100906,API:37121296000000,Pennsylvania,Venango,BAVA 12, , ,Orphan,41.449561,-79.603876, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6038759997775,41.4495610004399
100907,API:37121296060000,Pennsylvania,Venango,BAVA 18, , ,Orphan,41.444483,-79.603839, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6038389998699,41.4444830000904
100908,API:37121296280000,Pennsylvania,Venango,BAVA 40, , ,Orphan,41.445993,-79.60643, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.6064299997446,41.4459929995773
100909,API:37121296400000,Pennsylvania,Venango,MORRIS 5, , ,Orphan,41.470644,-79.519093, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5190930002418,41.470643999621
100910,API:37121297800000,Pennsylvania,Venango,Patterson Block Co., , ,Orphan,41.40675,-79.856389, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sugarcreek Borough, ,-79.8563890000523,41.4067500002124
100911,API:37121297820000,Pennsylvania,Venango,STOUDT S1, , ,Orphan,41.491227,-79.649938, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6499379997389,41.4912270000261
100912,API:37121297910000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K68, , ,Orphan,41.515467,-79.606185, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6061850001376,41.5154670000021
100913,API:37121297920000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K69, , ,Orphan,41.515192,-79.606642, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6066419996286,41.5151919999109
100914,API:37121297930000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K70, , ,Orphan,41.515878,-79.605181, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6051809997034,41.5158780000697
100915,API:37121297940000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K71, , ,Orphan,41.516015,-79.606824, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6068239999276,41.5160150000922
100916,API:37121297950000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K72, , ,Orphan,41.51581,-79.607738, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6077379998088,41.5158099996318
100917,API:37121297970000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K74, , ,Orphan,41.516015,-79.60792, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6079200001079,41.5160150000922
100918,API:37121297980000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K75, , ,Orphan,41.515878,-79.609016, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6090160002881,41.5158780000697
100919,API:37121297990000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K76, , ,Orphan,41.515467,-79.608925, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.608924999689,41.5154670000021
100920,API:37121298000000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K77, , ,Orphan,41.515741,-79.609838, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6098380004233,41.5157410000472
100921,API:37121298010000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K78, , ,Orphan,41.516153,-79.609016, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6090160002881,41.5161530001609
100922,API:37121298020000,Pennsylvania,Venango,KINLEY OIL & GAS CORPORATION K79, , ,Orphan,41.516153,-79.609838, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp, ,-79.6098380004233,41.5161530001609
100923,API:37121298180000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.483258,-79.601581, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.601581000063,41.4832580003565
100924,API:37121298190000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.482022,-79.603406, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6034059996871,41.4820220000153
100925,API:37121298200000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.482708,-79.603589, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6035890000323,41.4827080001741
100926,API:37121298210000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.483394,-79.603406, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6034059996871,41.4833940003329
100927,API:37121298220000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.484356,-79.603131, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6031309995959,41.4843559997296
100928,API:37121298230000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.483806,-79.602492, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6024919998059,41.4838060004466
100929,API:37121298240000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.482708,-79.602492, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6024919998059,41.4827080001741
100930,API:37121298250000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.482158,-79.602311, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.602310999553,41.4821579999918
100931,API:37121298260000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.482022,-79.601397, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6013969996717,41.4820220000153
100932,API:37121298270000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.479142,-79.603039, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6030389998499,41.4791420003031
100933,API:37121298280000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.480444,-79.597567, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.5975670002168,41.4804440000906
100934,API:37121298290000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.481336,-79.597747, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.5977470004237,41.4813359998566
100935,API:37121298300000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.479828,-79.599389, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.5993889997025,41.4798279995626
100936,API:37121298310000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.479278,-79.601214, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6012140002259,41.4792780002795
100937,API:37121298320000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.479553,-79.604681, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6046810000281,41.4795530003707
100938,API:37121298330000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.48065,-79.602492, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6024919998059,41.4806499996978
100939,API:37121298340000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.480239,-79.603406, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6034059996871,41.4802389996302
100940,API:37121298350000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.481061,-79.603406, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6034059996871,41.4810609997654
100941,API:37121298360000,Pennsylvania,Venango,Lerner/Blaho, , ,Orphan,41.481472,-79.602311, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.602310999553,41.481471999833
100942,API:37121298430000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.315777,-79.810865, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8108649997199,41.3157770003083
100943,API:37121298440000,Pennsylvania,Venango,Dunn Brunot, , ,Orphan,41.315833,-79.80971, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.8097100004161,41.3158330001929
100944,API:37121298770000,Pennsylvania,Venango,WOIDECK 139Q, , ,Orphan,41.49337,-79.51369, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5136900001933,41.4933699999256
100945,API:37121298780000,Pennsylvania,Venango,WOIDECK 140Q, , ,Orphan,41.494298,-79.51364, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5136399996862,41.4942979995531
100946,API:37121298790000,Pennsylvania,Venango,WOIDECK 141Q, , ,Orphan,41.495258,-79.514553, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5145530004206,41.4952579997569
100947,API:37121298800000,Pennsylvania,Venango,WOIDECK 142Q, , ,Orphan,41.497864,-79.520759, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.520758999728,41.4978640003234
100948,API:37121298810000,Pennsylvania,Venango,WOIDECK 143Q, , ,Orphan,41.497591,-79.517474, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5174740002249,41.4975910003245
100949,API:37121298820000,Pennsylvania,Venango,WOIDECK 144Q, , ,Orphan,41.497591,-79.514334, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5143340002139,41.4975910003245
100950,API:37121298830000,Pennsylvania,Venango,WOIDECK 145Q, , ,Orphan,41.498894,-79.516653, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5166530001358,41.498894000158
100951,API:37121298840000,Pennsylvania,Venango,WOIDECK 1460, , ,Orphan,41.498826,-79.513458, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5134580002864,41.4988259997202
100952,API:37121298850000,Pennsylvania,Venango,WOIDECK 148Q, , ,Orphan,41.499786,-79.515923, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5159229997466,41.499785999924
100953,API:37121298860000,Pennsylvania,Venango,WOIDECK 149Q, , ,Orphan,41.499649,-79.514554, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5145539995674,41.4996489999015
100954,API:37121298870000,Pennsylvania,Venango,WOIDECK 150Q, , ,Orphan,41.50111,-79.517657, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5176569996707,41.5011099998267
100955,API:37121298880000,Pennsylvania,Venango,WOIDECK 152Q, , ,Orphan,41.502235,-79.519081, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5190809996884,41.502235000445
100956,API:37121298890000,Pennsylvania,Venango,WOIDECK 184Q, , ,Orphan,41.494297,-79.51583, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5158299999545,41.4942970004063
100957,API:37121298900000,Pennsylvania,Venango,WOIDECK 193Q, , ,Orphan,41.500287,-79.517292, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5172919999258,41.5002869996454
100958,API:37121298910000,Pennsylvania,Venango,WOIDECK 194Q, , ,Orphan,41.499854,-79.519847, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.519846999939,41.4998540003619
100959,API:37121298920000,Pennsylvania,Venango,WOIDECK 195Q, , ,Orphan,41.498441,-79.519445, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5194450002865,41.4984409999523
100960,API:37121298930000,Pennsylvania,Venango,WOIDECK 196Q, , ,Orphan,41.49663,-79.519298, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5192979998028,41.4966300000745
100961,API:37121298950000,Pennsylvania,Venango,WOIDECK 198Q, , ,Orphan,41.496493,-79.51291, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5129100001963,41.4964930000519
100962,API:37121298960000,Pennsylvania,Venango,WOIDECK 205Q, , ,Orphan,41.493131,-79.517472, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5174720001327,41.4931309996959
100963,API:37121298970000,Pennsylvania,Venango,WOIDECK 220Q, , ,Orphan,41.495258,-79.517254, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5172539999721,41.4952579997569
100964,API:37121298980000,Pennsylvania,Venango,WOIDECK 224Q, , ,Orphan,41.491827,-79.516195, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5161949996995,41.4918269998162
100965,API:37121298990000,Pennsylvania,Venango,WOIDECK 225Q, , ,Orphan,41.492926,-79.51291, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5129100001963,41.4929260001348
100966,API:37121299090000,Pennsylvania,Venango,MCCALMONT 59Q, , ,Orphan,41.509337,-79.540113, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp, ,-79.5401130001148,41.5093369997028
100967,API:37121299370000,Pennsylvania,Venango,JOHNSON 29, , ,Orphan,41.492233,-79.540102, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5401019996075,41.4922329996533
100968,API:37121299380000,Pennsylvania,Venango,JOHNSON 30, , ,Orphan,41.492233,-79.539007, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5390070003727,41.4922329996533
100969,API:37121299390000,Pennsylvania,Venango,JOHNSON 31, , ,Orphan,41.492234,-79.537912, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5379120002386,41.4922339996994
100970,API:37121299400000,Pennsylvania,Venango,JOHNSON 32, , ,Orphan,41.49141,-79.539007, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5390070003727,41.4914100003713
100971,API:37121299410000,Pennsylvania,Venango,JOHNSON 33, , ,Orphan,41.49141,-79.537912, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5379120002386,41.4914100003713
100972,API:37121299420000,Pennsylvania,Venango,JOHNSON 34, , ,Orphan,41.490672,-79.539091, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5390909997498,41.4906719996131
100973,API:37121299430000,Pennsylvania,Venango,JOHNSON 35, , ,Orphan,41.489901,-79.537911, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5379110001925,41.4899010000312
100974,API:37121299440000,Pennsylvania,Venango,JOHNSON 36, , ,Orphan,41.487771,-79.53921, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5392099998416,41.4877709998318
100975,API:37121299450000,Pennsylvania,Venango,JOHNSON 37, , ,Orphan,41.486428,-79.54035, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5403500002523,41.4864279999523
100976,API:37121299460000,Pennsylvania,Venango,JOHNSON 38, , ,Orphan,41.486644,-79.538642, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5386419997284,41.4866440000206
100977,API:37121299470000,Pennsylvania,Venango,JOHNSON 39, , ,Orphan,41.485507,-79.540454, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5404539996523,41.4855069997483
100978,API:37121299480000,Pennsylvania,Venango,JOHNSON 40, , ,Orphan,41.484819,-79.54064, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5406400001359,41.4848190003966
100979,API:37121299490000,Pennsylvania,Venango,JOHNSON 41, , ,Orphan,41.484867,-79.539606, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5396060001167,41.4848669999122
100980,API:37121299500000,Pennsylvania,Venango,JOHNSON 42, , ,Orphan,41.484274,-79.540827, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5408269997662,41.4842740004448
100981,API:37121299510000,Pennsylvania,Venango,JOHNSON 43, , ,Orphan,41.4831,-79.5405, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.540499999975,41.4831000002649
100982,API:37121299520000,Pennsylvania,Venango,JOHNSON 44, , ,Orphan,41.482,-79.5411, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp, ,-79.5410999997652,41.4819999999002
100983,API:37121299680000,Pennsylvania,Venango,GARDNER A4, , ,Orphan,41.278367,-79.677332, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Richland Twp, ,-79.6773320003715,41.2783670000371
100984,API:37121300850000,Pennsylvania,Venango,LYAL E MILLER LM14, , ,Orphan,41.380477,-79.507949, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp, ,-79.5079489998464,41.3804770000136
