model,tau,rank,score,recall,precision,fp_per_km2
pit_smrf,0.5,107,0.5983342235205603,0.17693836978131214,0.8317757009345794,1.1130434782608696
pit_smrf,0.5,108,0.5975930882351739,0.17693836978131214,0.8240740740740741,1.17487922705314
pit_smrf,0.5,109,0.5974948390766427,0.17892644135188868,0.8256880733944955,1.17487922705314
pit_smrf,0.5,110,0.5974420083420617,0.18091451292246521,0.8272727272727273,1.17487922705314
pit_smrf,0.5,111,0.5972403763305574,0.18091451292246521,0.8198198198198198,1.2367149758454106
pit_smrf,0.5,112,0.5972185307833815,0.18290258449304175,0.8214285714285714,1.2367149758454106
pit_smrf,0.5,113,0.5971303647424019,0.1848906560636183,0.8230088495575221,1.2367149758454106
pit_smrf,0.5,114,0.5967419652377858,0.18687872763419483,0.8245614035087719,1.2367149758454106
pit_smrf,0.5,115,0.5966825390647271,0.18687872763419483,0.8173913043478261,1.298550724637681
pit_smrf,0.5,116,0.5965597315838462,0.18687872763419483,0.8103448275862069,1.3603864734299518
pit_smrf,0.5,117,0.5962875876161787,0.18886679920477137,0.811965811965812,1.3603864734299518
pit_smrf,0.5,118,0.5960607208856722,0.1908548707753479,0.8135593220338984,1.3603864734299518
pit_smrf,0.5,119,0.5956655921023569,0.1908548707753479,0.8067226890756303,1.4222222222222223
pit_smrf,0.5,120,0.5956575768647221,0.19284294234592445,0.8083333333333333,1.4222222222222223
pit_smrf,0.5,121,0.5955185383011442,0.19483101391650098,0.8099173553719008,1.4222222222222223
pit_smrf,0.5,122,0.5952573877536446,0.19483101391650098,0.8032786885245902,1.4840579710144928
pit_smrf,0.5,123,0.5952398407663035,0.19483101391650098,0.7967479674796748,1.5458937198067633
pit_smrf,0.5,124,0.595193294286728,0.19483101391650098,0.7903225806451613,1.6077294685990338
pit_smrf,0.5,125,0.5949748687205776,0.19483101391650098,0.784,1.6695652173913043
pit_smrf,0.5,126,0.5933493298954434,0.19681908548707752,0.7857142857142857,1.6695652173913043
pit_smrf,0.5,127,0.5931470843666758,0.1988071570576541,0.7874015748031497,1.6695652173913043
pit_smrf,0.5,128,0.5926185426712036,0.20079522862823063,0.7890625,1.6695652173913043
pit_smrf,0.5,129,0.5920059568825222,0.20278330019880716,0.7906976744186046,1.6695652173913043
pit_smrf,0.5,130,0.5914991751236002,0.2047713717693837,0.7923076923076923,1.6695652173913043
pit_smrf,0.5,131,0.5912074754253412,0.20675944333996024,0.7938931297709924,1.6695652173913043
pit_smrf,0.5,132,0.590939747435706,0.20874751491053678,0.7954545454545454,1.6695652173913043
pit_smrf,0.5,133,0.5908961971138799,0.20874751491053678,0.7894736842105263,1.731400966183575
pit_smrf,0.5,134,0.5906211502485342,0.21073558648111332,0.7910447761194029,1.731400966183575
pit_smrf,0.5,135,0.5905960963072955,0.21272365805168986,0.7925925925925926,1.731400966183575
pit_smrf,0.5,136,0.590575602175533,0.2147117296222664,0.7941176470588235,1.731400966183575
pit_smrf,0.5,137,0.5904100624619016,0.2147117296222664,0.7883211678832117,1.7932367149758455
pit_smrf,0.5,138,0.5903770939811416,0.2147117296222664,0.782608695652174,1.855072463768116
pit_smrf,0.5,139,0.5894548240341718,0.21669980119284293,0.7841726618705036,1.855072463768116
pit_smrf,0.5,140,0.5889631018594459,0.21669980119284293,0.7785714285714286,1.9169082125603865
pit_smrf,0.5,141,0.5887798169603595,0.21868787276341947,0.7801418439716312,1.9169082125603865
pit_smrf,0.5,142,0.5879449199566611,0.220675944333996,0.7816901408450704,1.9169082125603865
pit_smrf,0.5,143,0.5879053396044993,0.22266401590457258,0.7832167832167832,1.9169082125603865
pit_smrf,0.5,144,0.5877562818232547,0.22465208747514911,0.7847222222222222,1.9169082125603865
pit_smrf,0.5,145,0.5874862668898282,0.22664015904572565,0.7862068965517242,1.9169082125603865
pit_smrf,0.5,146,0.5874707521800708,0.2286282306163022,0.7876712328767124,1.9169082125603865
pit_smrf,0.5,147,0.587389621664496,0.2286282306163022,0.782312925170068,1.978743961352657
pit_smrf,0.5,148,0.5871442648791527,0.23061630218687873,0.7837837837837838,1.978743961352657
pit_smrf,0.5,149,0.5869528099062479,0.23260437375745527,0.785234899328859,1.978743961352657
pit_smrf,0.5,150,0.5866924345493316,0.2345924453280318,0.7866666666666666,1.978743961352657
pit_smrf,0.5,151,0.5861113245487213,0.23658051689860835,0.7880794701986755,1.978743961352657
pit_smrf,0.5,152,0.5860284668767554,0.23856858846918488,0.7894736842105263,1.978743961352657
pit_smrf,0.5,153,0.5859735895480428,0.23856858846918488,0.7843137254901961,2.0405797101449274
pit_smrf,0.5,154,0.5856626904199994,0.23856858846918488,0.7792207792207793,2.102415458937198
pit_smrf,0.5,155,0.585235310288576,0.24055666003976142,0.7806451612903226,2.102415458937198
pit_smrf,0.5,156,0.5848502284950681,0.24254473161033796,0.782051282051282,2.102415458937198
pit_smrf,0.5,157,0.5846524716416994,0.24254473161033796,0.7770700636942676,2.1642512077294684
pit_smrf,0.5,158,0.5841713476440181,0.24453280318091453,0.7784810126582279,2.1642512077294684
pit_smrf,0.5,159,0.5838905436652048,0.24652087475149106,0.779874213836478,2.1642512077294684
pit_smrf,0.5,160,0.5837707975566787,0.2485089463220676,0.78125,2.1642512077294684
pit_smrf,0.5,161,0.5821530923310212,0.2485089463220676,0.7763975155279503,2.226086956521739
pit_smrf,0.5,162,0.580932368516922,0.2485089463220676,0.7716049382716049,2.28792270531401
pit_smrf,0.5,163,0.5808823150973166,0.2504970178926441,0.7730061349693251,2.28792270531401
pit_smrf,0.5,164,0.5806367988387744,0.2524850894632207,0.774390243902439,2.28792270531401
pit_smrf,0.5,165,0.5803426784046447,0.2524850894632207,0.7696969696969697,2.34975845410628
pit_smrf,0.5,166,0.5800402857651368,0.2544731610337972,0.7710843373493976,2.34975845410628
pit_smrf,0.5,167,0.5795228318734602,0.2544731610337972,0.7664670658682635,2.411594202898551
pit_smrf,0.5,168,0.5795166827300016,0.25646123260437376,0.7678571428571429,2.411594202898551
pit_smrf,0.5,169,0.5793103658411491,0.2584493041749503,0.7692307692307693,2.411594202898551
pit_smrf,0.5,170,0.5790584212943409,0.26043737574552683,0.7705882352941177,2.411594202898551
pit_smrf,0.5,171,0.5789755641409521,0.26043737574552683,0.7660818713450293,2.473429951690821
pit_smrf,0.5,172,0.5789636492729187,0.2624254473161034,0.7674418604651163,2.473429951690821
pit_smrf,0.5,173,0.5786102285108915,0.2644135188866799,0.7687861271676301,2.473429951690821
pit_smrf,0.5,174,0.5782493454778296,0.2664015904572565,0.7701149425287356,2.473429951690821
pit_smrf,0.5,175,0.5780999751134952,0.2664015904572565,0.7657142857142857,2.535265700483092
pit_smrf,0.5,176,0.5775723237300587,0.2664015904572565,0.7613636363636364,2.597101449275362
pit_smrf,0.5,177,0.5775520965164783,0.2664015904572565,0.7570621468926554,2.658937198067633
pit_smrf,0.5,178,0.5775000602821183,0.268389662027833,0.7584269662921348,2.658937198067633
pit_smrf,0.5,179,0.5767167220231493,0.27037773359840955,0.7597765363128491,2.658937198067633
pit_smrf,0.5,180,0.5766400742975081,0.27037773359840955,0.7555555555555555,2.7207729468599036
pit_smrf,0.5,181,0.5762792545921949,0.27236580516898606,0.7569060773480663,2.7207729468599036
pit_smrf,0.5,182,0.575334056495474,0.27435387673956263,0.7582417582417582,2.7207729468599036
pit_smrf,0.5,183,0.5745219513237905,0.27435387673956263,0.7540983606557377,2.782608695652174
pit_smrf,0.5,184,0.5744207212328911,0.27435387673956263,0.75,2.8444444444444446
pit_smrf,0.5,185,0.5742727033237913,0.27435387673956263,0.745945945945946,2.906280193236715
pit_smrf,0.5,186,0.5734094217419624,0.27634194831013914,0.7473118279569892,2.906280193236715
pit_smrf,0.5,187,0.5732031148100047,0.27634194831013914,0.7433155080213903,2.9681159420289855
pit_smrf,0.5,188,0.5727515531622845,0.27634194831013914,0.7393617021276596,3.0299516908212563
pit_smrf,0.5,189,0.5725244942146379,0.2783300198807157,0.7407407407407407,3.0299516908212563
pit_smrf,0.5,190,0.572436501856508,0.2803180914512923,0.7421052631578947,3.0299516908212563
pit_smrf,0.5,191,0.5724160352492715,0.2803180914512923,0.7382198952879581,3.0917874396135265
pit_smrf,0.5,192,0.5719570465504177,0.2823061630218688,0.7395833333333334,3.0917874396135265
pit_smrf,0.5,193,0.571511237066744,0.28429423459244535,0.7409326424870466,3.0917874396135265
pit_smrf,0.5,194,0.5714097761274471,0.28429423459244535,0.7371134020618557,3.1536231884057973
pit_smrf,0.5,195,0.5713977374014307,0.28628230616302186,0.7384615384615385,3.1536231884057973
pit_smrf,0.5,196,0.5713357462370692,0.28628230616302186,0.7346938775510204,3.2154589371980675
pit_smrf,0.5,197,0.5712879133778949,0.28628230616302186,0.7309644670050761,3.2772946859903382
pit_smrf,0.5,198,0.5702391124057199,0.2882703777335984,0.7323232323232324,3.2772946859903382
pit_smrf,0.5,199,0.5701643321492257,0.2882703777335984,0.7286432160804021,3.3391304347826085
pit_smrf,0.5,200,0.5700108161196112,0.29025844930417494,0.73,3.3391304347826085
pit_smrf,0.5,201,0.5697064471582994,0.2922465208747515,0.7313432835820896,3.3391304347826085
pit_smrf,0.5,202,0.5695811630283272,0.2922465208747515,0.7277227722772277,3.4009661835748792
pit_smrf,0.5,203,0.5694601147174835,0.294234592445328,0.729064039408867,3.4009661835748792
pit_smrf,0.5,204,0.5693572049445295,0.2962226640159046,0.7303921568627451,3.4009661835748792
pit_smrf,0.5,205,0.5690215395109074,0.2962226640159046,0.7268292682926829,3.46280193236715
pit_smrf,0.5,206,0.5686874662074575,0.2962226640159046,0.7233009708737864,3.52463768115942
pit_smrf,0.5,207,0.5684800652825103,0.2962226640159046,0.7198067632850241,3.586473429951691
pit_smrf,0.5,208,0.5680900191523365,0.2962226640159046,0.7163461538461539,3.648309178743961
pit_smrf,0.5,209,0.5680785573680293,0.2962226640159046,0.7129186602870813,3.710144927536232
pit_smrf,0.5,210,0.5677422881126404,0.2962226640159046,0.7095238095238096,3.771980676328502
pit_smrf,0.5,211,0.5676790769353057,0.2982107355864811,0.7109004739336493,3.771980676328502
pit_smrf,0.5,212,0.567456507945762,0.30019880715705766,0.7122641509433962,3.771980676328502
pit_smrf,0.5,213,0.5673724976278121,0.30019880715705766,0.7089201877934272,3.833816425120773
pit_smrf,0.5,214,0.5671164461721977,0.30218687872763417,0.7102803738317757,3.833816425120773
pit_smrf,0.5,215,0.566790490140838,0.30218687872763417,0.7069767441860465,3.8956521739130436
pit_smrf,0.5,216,0.5661781955625593,0.30218687872763417,0.7037037037037037,3.957487922705314
pit_smrf,0.5,217,0.5659075191978252,0.30218687872763417,0.7004608294930875,4.019323671497585
pit_smrf,0.5,218,0.5658997470332731,0.30417495029821073,0.7018348623853211,4.019323671497585
pit_smrf,0.5,219,0.5657533526420593,0.3061630218687873,0.7031963470319634,4.019323671497585
pit_smrf,0.5,220,0.5657044440881976,0.3081510934393638,0.7045454545454546,4.019323671497585
pit_smrf,0.5,221,0.5655112994855709,0.3081510934393638,0.7013574660633484,4.081159420289855
pit_smrf,0.5,222,0.5648085868784359,0.3101391650099404,0.7027027027027027,4.081159420289855
pit_smrf,0.5,223,0.5646147075350638,0.3121272365805169,0.7040358744394619,4.081159420289855
pit_smrf,0.5,224,0.5640605381458481,0.31411530815109345,0.7053571428571429,4.081159420289855
pit_smrf,0.5,225,0.5638086780121452,0.31411530815109345,0.7022222222222222,4.142995169082125
pit_smrf,0.5,226,0.5629654658958316,0.31610337972166996,0.7035398230088495,4.142995169082125
pit_smrf,0.5,227,0.5626218629380068,0.31610337972166996,0.7004405286343612,4.204830917874396
pit_smrf,0.5,228,0.5625852217674255,0.31809145129224653,0.7017543859649122,4.204830917874396
pit_smrf,0.5,229,0.5624625963114557,0.31809145129224653,0.6986899563318777,4.266666666666667
pit_smrf,0.5,230,0.5624593254766966,0.32007952286282304,0.7,4.266666666666667
pit_smrf,0.5,231,0.5621420245602298,0.3220675944333996,0.7012987012987013,4.266666666666667
pit_smrf,0.5,232,0.5621144296157927,0.3240556660039761,0.7025862068965517,4.266666666666667
pit_smrf,0.5,233,0.5620799845818317,0.3260437375745527,0.703862660944206,4.266666666666667
pit_smrf,0.5,234,0.5619148156859658,0.3260437375745527,0.7008547008547008,4.328502415458937
pit_smrf,0.5,235,0.5612910449837839,0.32803180914512925,0.7021276595744681,4.328502415458937
pit_smrf,0.5,236,0.5611483763525451,0.33001988071570576,0.7033898305084746,4.328502415458937
pit_smrf,0.5,237,0.5610503242495134,0.33001988071570576,0.70042194092827,4.390338164251208
pit_smrf,0.5,238,0.5607282660297446,0.3320079522862823,0.7016806722689075,4.390338164251208
pit_smrf,0.5,239,0.5606833880438524,0.33399602385685884,0.702928870292887,4.390338164251208
pit_smrf,0.5,240,0.5604407893759864,0.33399602385685884,0.7,4.452173913043478
pit_smrf,0.5,241,0.5604007769941659,0.33399602385685884,0.6970954356846473,4.514009661835749
pit_smrf,0.5,242,0.5603466325845474,0.33399602385685884,0.6942148760330579,4.57584541062802
pit_smrf,0.5,243,0.5602327327517902,0.3359840954274354,0.6954732510288066,4.57584541062802
pit_smrf,0.5,244,0.5600888720620865,0.3379721669980119,0.6967213114754098,4.57584541062802
pit_smrf,0.5,245,0.5600224528858002,0.3399602385685885,0.6979591836734694,4.57584541062802
pit_smrf,0.5,246,0.5599848786816326,0.3399602385685885,0.6951219512195121,4.63768115942029
pit_smrf,0.5,247,0.5599051941108036,0.341948310139165,0.6963562753036437,4.63768115942029
pit_smrf,0.5,248,0.5592152615533258,0.34393638170974156,0.6975806451612904,4.63768115942029
pit_smrf,0.5,249,0.5591795268965645,0.34592445328031807,0.6987951807228916,4.63768115942029
pit_smrf,0.5,250,0.5586622258869268,0.34592445328031807,0.696,4.69951690821256
pit_smrf,0.5,251,0.5582621430996622,0.34592445328031807,0.6932270916334662,4.761352657004831
pit_smrf,0.5,252,0.5579141481510271,0.34592445328031807,0.6904761904761905,4.823188405797102
pit_smrf,0.5,253,0.55787388081769,0.34791252485089463,0.691699604743083,4.823188405797102
pit_smrf,0.5,254,0.5576703076739963,0.34791252485089463,0.6889763779527559,4.885024154589372
pit_smrf,0.5,255,0.5573991785029403,0.3499005964214712,0.6901960784313725,4.885024154589372
pit_smrf,0.5,256,0.5572845756061493,0.3518886679920477,0.69140625,4.885024154589372
pit_smrf,0.5,257,0.5566610940274476,0.3538767395626243,0.6926070038910506,4.885024154589372
pit_smrf,0.5,258,0.5564427636774246,0.3538767395626243,0.689922480620155,4.946859903381642
pit_smrf,0.5,259,0.5557818316053926,0.3538767395626243,0.6872586872586872,5.008695652173913
pit_smrf,0.5,260,0.5550984062400519,0.3558648111332008,0.6884615384615385,5.008695652173913
pit_smrf,0.5,261,0.5549243588428028,0.35785288270377735,0.6896551724137931,5.008695652173913
pit_smrf,0.5,262,0.554780228591677,0.35984095427435386,0.6908396946564885,5.008695652173913
pit_smrf,0.5,263,0.5547089579164005,0.35984095427435386,0.688212927756654,5.070531400966184
pit_smrf,0.5,264,0.5547032522373512,0.35984095427435386,0.6856060606060606,5.132367149758454
pit_smrf,0.5,265,0.5532998105830694,0.36182902584493043,0.6867924528301886,5.132367149758454
pit_smrf,0.5,266,0.5526356446331945,0.36182902584493043,0.6842105263157895,5.194202898550724
pit_smrf,0.5,267,0.5521523128998908,0.36182902584493043,0.6816479400749064,5.256038647342995
pit_smrf,0.5,268,0.5521336891482361,0.36381709741550694,0.6828358208955224,5.256038647342995
pit_smrf,0.5,269,0.5519371225466183,0.3658051689860835,0.6840148698884758,5.256038647342995
pit_smrf,0.5,270,0.5519242191395792,0.3658051689860835,0.6814814814814815,5.317874396135266
pit_smrf,0.5,271,0.5516848768506731,0.3658051689860835,0.6789667896678967,5.379710144927536
pit_smrf,0.5,272,0.551473081111908,0.36779324055666,0.6801470588235294,5.379710144927536
pit_smrf,0.5,273,0.5512450933456421,0.3697813121272366,0.6813186813186813,5.379710144927536
pit_smrf,0.5,274,0.5512418724408671,0.3697813121272366,0.6788321167883211,5.441545893719807
pit_smrf,0.5,275,0.5511476980315314,0.3717693836978131,0.68,5.441545893719807
pit_smrf,0.5,276,0.5502274528037022,0.37375745526838966,0.6811594202898551,5.441545893719807
pit_smrf,0.5,277,0.5498856383736824,0.3757455268389662,0.6823104693140795,5.441545893719807
pit_smrf,0.5,278,0.5497743035243317,0.3757455268389662,0.6798561151079137,5.503381642512077
pit_smrf,0.5,279,0.5495526704294929,0.3757455268389662,0.6774193548387096,5.565217391304348
pit_smrf,0.5,280,0.5493583457414494,0.3757455268389662,0.675,5.627053140096618
pit_smrf,0.5,281,0.5489865432322865,0.37773359840954274,0.6761565836298933,5.627053140096618
pit_smrf,0.5,282,0.5486789910416854,0.3797216699801193,0.6773049645390071,5.627053140096618
pit_smrf,0.5,283,0.5485379141505047,0.3817097415506958,0.6784452296819788,5.627053140096618
pit_smrf,0.5,284,0.5484942362858699,0.3817097415506958,0.676056338028169,5.688888888888889
pit_smrf,0.5,285,0.5484206248552371,0.3836978131212724,0.6771929824561403,5.688888888888889
pit_smrf,0.5,286,0.5483594904402773,0.3856858846918489,0.6783216783216783,5.688888888888889
pit_smrf,0.5,287,0.548005388814862,0.38767395626242546,0.6794425087108014,5.688888888888889
pit_smrf,0.5,288,0.547550953146237,0.38966202783300197,0.6805555555555556,5.688888888888889
pit_smrf,0.5,289,0.5475493012962485,0.38966202783300197,0.6782006920415224,5.750724637681159
pit_smrf,0.5,290,0.5473611314767732,0.38966202783300197,0.6758620689655173,5.81256038647343
pit_smrf,0.5,291,0.5471943549053397,0.39165009940357853,0.6769759450171822,5.81256038647343
pit_smrf,0.5,292,0.5467361490428447,0.39363817097415504,0.678082191780822,5.81256038647343
pit_smrf,0.5,293,0.5464929383444158,0.3956262425447316,0.6791808873720137,5.81256038647343
pit_smrf,0.5,294,0.5464490297727469,0.3956262425447316,0.6768707482993197,5.874396135265701
pit_smrf,0.5,295,0.5462647034298806,0.3976143141153082,0.6779661016949152,5.874396135265701
pit_smrf,0.5,296,0.5461032246389697,0.3976143141153082,0.6756756756756757,5.936231884057971
pit_smrf,0.5,297,0.5456892536920414,0.3976143141153082,0.6734006734006734,5.998067632850241
pit_smrf,0.5,298,0.5453758337875692,0.3996023856858847,0.674496644295302,5.998067632850241
pit_smrf,0.5,299,0.5450782998595186,0.3996023856858847,0.6722408026755853,6.0599033816425125
pit_smrf,0.5,300,0.5450605510929485,0.40159045725646125,0.6733333333333333,6.0599033816425125
pit_smrf,0.5,301,0.544849682285125,0.40159045725646125,0.6710963455149501,6.121739130434783
pit_smrf,0.5,302,0.5447990136529932,0.40159045725646125,0.6688741721854304,6.183574879227053
pit_smrf,0.5,303,0.5446116027958465,0.40159045725646125,0.6666666666666666,6.245410628019323
pit_smrf,0.5,304,0.5439311815746899,0.40357852882703776,0.6677631578947368,6.245410628019323
pit_smrf,0.5,305,0.5436042413755429,0.40556660039761433,0.6688524590163935,6.245410628019323
pit_smrf,0.5,306,0.5434926411379939,0.40556660039761433,0.6666666666666666,6.3072463768115945
pit_smrf,0.5,307,0.5431999754474823,0.40556660039761433,0.6644951140065146,6.369082125603865
pit_smrf,0.5,308,0.5430236960552177,0.40556660039761433,0.6623376623376623,6.430917874396135
pit_smrf,0.5,309,0.5429699486634862,0.40556660039761433,0.6601941747572816,6.492753623188406
pit_smrf,0.5,310,0.5421566137121719,0.40755467196819084,0.6612903225806451,6.492753623188406
pit_smrf,0.5,311,0.5419291337170908,0.4095427435387674,0.662379421221865,6.492753623188406
pit_smrf,0.5,312,0.5418495097094111,0.4095427435387674,0.6602564102564102,6.5545893719806765
pit_smrf,0.5,313,0.5417083114121868,0.4115308151093439,0.6613418530351438,6.5545893719806765
pit_smrf,0.5,314,0.5409066737884313,0.4135188866799205,0.6624203821656051,6.5545893719806765
pit_smrf,0.5,315,0.5408030546697459,0.4135188866799205,0.6603174603174603,6.616425120772947
pit_smrf,0.5,316,0.5407944895438294,0.4135188866799205,0.6582278481012658,6.678260869565217
pit_smrf,0.5,317,0.5407535131824645,0.4135188866799205,0.6561514195583596,6.740096618357488
pit_smrf,0.5,318,0.5406429663480047,0.4135188866799205,0.6540880503144654,6.8019323671497585
pit_smrf,0.5,319,0.5402526592589775,0.415506958250497,0.6551724137931034,6.8019323671497585
pit_smrf,0.5,320,0.5399181500270769,0.41749502982107356,0.65625,6.8019323671497585
pit_smrf,0.5,321,0.5396688926946088,0.41749502982107356,0.6542056074766355,6.863768115942029
pit_smrf,0.5,322,0.5395662904643327,0.41749502982107356,0.6521739130434783,6.9256038647343
pit_smrf,0.5,323,0.5391963533190793,0.4194831013916501,0.653250773993808,6.9256038647343
pit_smrf,0.5,324,0.5377430793228029,0.42147117296222664,0.654320987654321,6.9256038647343
pit_smrf,0.5,325,0.5360540610272437,0.4234592445328032,0.6553846153846153,6.9256038647343
pit_smrf,0.5,326,0.5358297263996469,0.4234592445328032,0.6533742331288344,6.98743961352657
pit_smrf,0.5,327,0.5356923732364062,0.4234592445328032,0.6513761467889908,7.04927536231884
pit_smrf,0.5,328,0.5355197321145962,0.4234592445328032,0.649390243902439,7.111111111111111
pit_smrf,0.5,329,0.535400706430825,0.4254473161033797,0.6504559270516718,7.111111111111111
pit_smrf,0.5,330,0.5352541210912388,0.4254473161033797,0.6484848484848484,7.172946859903382
pit_smrf,0.5,331,0.5350175806217723,0.4274353876739563,0.649546827794562,7.172946859903382
pit_smrf,0.5,332,0.5348648818459097,0.4274353876739563,0.6475903614457831,7.234782608695652
pit_smrf,0.5,333,0.534538543509866,0.4294234592445328,0.6486486486486487,7.234782608695652
pit_smrf,0.5,334,0.5335757697700824,0.4294234592445328,0.6467065868263473,7.296618357487922
pit_smrf,0.5,335,0.5333047333761309,0.43141153081510936,0.6477611940298508,7.296618357487922
pit_smrf,0.5,336,0.532880742615516,0.43141153081510936,0.6458333333333334,7.358454106280194
pit_smrf,0.5,337,0.5321623983920789,0.43339960238568587,0.6468842729970327,7.358454106280194
pit_smrf,0.5,338,0.531734886912652,0.43538767395626243,0.6479289940828402,7.358454106280194
pit_smrf,0.5,339,0.5306119282593887,0.43737574552683894,0.6489675516224189,7.358454106280194
pit_smrf,0.5,340,0.5306013071018717,0.43737574552683894,0.6470588235294118,7.420289855072464
pit_smrf,0.5,341,0.53046673844335,0.43737574552683894,0.6451612903225806,7.482125603864734
pit_smrf,0.5,342,0.5303236660618468,0.4393638170974155,0.6461988304093568,7.482125603864734
pit_smrf,0.5,343,0.5303007320446127,0.441351888667992,0.6472303206997084,7.482125603864734
pit_smrf,0.5,344,0.5301871621801008,0.441351888667992,0.6453488372093024,7.543961352657004
pit_smrf,0.5,345,0.5301688793084479,0.441351888667992,0.6434782608695652,7.605797101449276
pit_smrf,0.5,346,0.5300765268007914,0.4433399602385686,0.6445086705202312,7.605797101449276
pit_smrf,0.5,347,0.5297508040392721,0.4433399602385686,0.6426512968299711,7.667632850241546
pit_smrf,0.5,348,0.5294977018447338,0.4433399602385686,0.6408045977011494,7.729468599033816
pit_smrf,0.5,349,0.5290555932692119,0.44532803180914515,0.6418338108882522,7.729468599033816
pit_smrf,0.5,350,0.528754612074958,0.44532803180914515,0.64,7.791304347826087
pit_smrf,0.5,351,0.5287315148499704,0.44731610337972166,0.6410256410256411,7.791304347826087
pit_smrf,0.5,352,0.5285637345140344,0.44930417495029823,0.6420454545454546,7.791304347826087
pit_smrf,0.5,353,0.5285347558731257,0.45129224652087474,0.6430594900849859,7.791304347826087
pit_smrf,0.5,354,0.5284893331398447,0.4532803180914513,0.6440677966101694,7.791304347826087
pit_smrf,0.5,355,0.5284167372879862,0.4532803180914513,0.6422535211267606,7.8531400966183575
pit_smrf,0.5,356,0.5278425466923313,0.4532803180914513,0.6404494382022472,7.914975845410628
pit_smrf,0.5,357,0.5275850080566489,0.4532803180914513,0.6386554621848739,7.976811594202899
pit_smrf,0.5,358,0.5263564351452402,0.4532803180914513,0.6368715083798883,8.03864734299517
pit_smrf,0.5,359,0.5262166428984257,0.4532803180914513,0.6350974930362117,8.10048309178744
pit_smrf,0.5,360,0.5261427327912516,0.4552683896620278,0.6361111111111111,8.10048309178744
pit_smrf,0.5,361,0.5260047513085443,0.4552683896620278,0.6343490304709142,8.16231884057971
pit_smrf,0.5,362,0.526002729168305,0.4552683896620278,0.6325966850828729,8.224154589371981
pit_smrf,0.5,363,0.5257826944192251,0.4572564612326044,0.6336088154269972,8.224154589371981
pit_smrf,0.5,364,0.5257227884631761,0.4592445328031809,0.6346153846153846,8.224154589371981
pit_smrf,0.5,365,0.5256001717514462,0.4592445328031809,0.6328767123287671,8.28599033816425
pit_smrf,0.5,366,0.5254972382147509,0.4592445328031809,0.6311475409836066,8.347826086956522
pit_smrf,0.5,367,0.5251439842729937,0.4592445328031809,0.6294277929155313,8.409661835748793
pit_smrf,0.5,368,0.5250060079741652,0.4592445328031809,0.6277173913043478,8.471497584541062
pit_smrf,0.5,369,0.5245957483263577,0.46123260437375746,0.6287262872628726,8.471497584541062
pit_smrf,0.5,370,0.5242371198955489,0.46123260437375746,0.6270270270270271,8.533333333333333
pit_smrf,0.5,371,0.5242300898484562,0.46123260437375746,0.6253369272237197,8.595169082125604
pit_smrf,0.5,372,0.5238818957193477,0.46123260437375746,0.6236559139784946,8.657004830917874
pit_smrf,0.5,373,0.5238358051452822,0.46322067594433397,0.6246648793565683,8.657004830917874
pit_smrf,0.5,374,0.5236627516385756,0.46322067594433397,0.6229946524064172,8.718840579710145
pit_smrf,0.5,375,0.5235838853306585,0.46520874751491054,0.624,8.718840579710145
pit_smrf,0.5,376,0.5233190752407337,0.46520874751491054,0.6223404255319149,8.780676328502416
pit_smrf,0.5,377,0.5232545891776681,0.46520874751491054,0.6206896551724138,8.842512077294685
pit_smrf,0.5,378,0.5231436831088154,0.4671968190854871,0.6216931216931217,8.842512077294685
pit_smrf,0.5,379,0.5227303626015782,0.4671968190854871,0.6200527704485488,8.904347826086957
pit_smrf,0.5,380,0.5227128343379244,0.4691848906560636,0.6210526315789474,8.904347826086957
pit_smrf,0.5,381,0.5226606695424942,0.4711729622266402,0.6220472440944882,8.904347826086957
pit_smrf,0.5,382,0.5223028697913751,0.4731610337972167,0.6230366492146597,8.904347826086957
pit_smrf,0.5,383,0.5221379823291424,0.4731610337972167,0.6214099216710183,8.966183574879228
pit_smrf,0.5,384,0.5218343192382771,0.4731610337972167,0.6197916666666666,9.028019323671497
pit_smrf,0.5,385,0.5213633847068733,0.47514910536779326,0.6207792207792208,9.028019323671497
pit_smrf,0.5,386,0.5212327140508238,0.47514910536779326,0.6191709844559585,9.089855072463768
pit_smrf,0.5,387,0.5210251192470173,0.47713717693836977,0.6201550387596899,9.089855072463768
pit_smrf,0.5,388,0.5208784914933718,0.47912524850894633,0.6211340206185567,9.089855072463768
pit_smrf,0.5,389,0.5206179393765827,0.48111332007952284,0.622107969151671,9.089855072463768
pit_smrf,0.5,390,0.5205566626934965,0.48111332007952284,0.6205128205128205,9.15169082125604
pit_smrf,0.5,391,0.5199697886280079,0.4831013916500994,0.6214833759590793,9.15169082125604
pit_smrf,0.5,392,0.5196648251730949,0.4850894632206759,0.6224489795918368,9.15169082125604
pit_smrf,0.5,393,0.5196146846283227,0.4850894632206759,0.6208651399491094,9.213526570048309
pit_smrf,0.5,394,0.5194809230665366,0.4850894632206759,0.6192893401015228,9.27536231884058
pit_smrf,0.5,395,0.5192474019790881,0.4850894632206759,0.6177215189873417,9.33719806763285
pit_smrf,0.5,396,0.518429038921992,0.4870775347912525,0.6186868686868687,9.33719806763285
pit_smrf,0.5,397,0.5179108368219251,0.4870775347912525,0.6171284634760705,9.39903381642512
pit_smrf,0.5,398,0.5177130767349469,0.48906560636182905,0.6180904522613065,9.39903381642512
