model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pad,3,109,0.775,0.5,8,0,1,0,heldout
pad,3,112,0.775,0.5,5,0,7,0,heldout
pad,3,114,0.775,0.5,5,0,2,0,heldout
pad,3,120,0.775,0.5,10,0,1,0,heldout
pad,3,123,0.775,0.5,6,0,5,0,heldout
pad,3,142,0.775,0.5,2,1,2,1,heldout
pad,3,-1,0.8,0.3,109,22,66,22,val
pad,3,-1,0.8,0.5,109,8,66,8,val
pad,3,2,0.8,0.3,5,2,6,2,heldout
pad,3,3,0.8,0.3,4,1,2,1,heldout
pad,3,5,0.8,0.3,5,0,2,0,heldout
pad,3,26,0.8,0.3,1,0,1,0,heldout
pad,3,30,0.8,0.3,3,0,3,0,heldout
pad,3,40,0.8,0.3,2,0,2,0,heldout
pad,3,42,0.8,0.3,1,0,2,0,heldout
pad,3,46,0.8,0.3,4,0,2,0,heldout
pad,3,51,0.8,0.3,4,0,4,0,heldout
pad,3,55,0.8,0.3,5,1,2,1,heldout
pad,3,56,0.8,0.3,3,0,0,0,heldout
pad,3,62,0.8,0.3,10,1,2,1,heldout
pad,3,69,0.8,0.3,1,0,0,0,heldout
pad,3,74,0.8,0.3,8,5,7,5,heldout
pad,3,78,0.8,0.3,7,4,5,4,heldout
pad,3,80,0.8,0.3,1,0,0,0,heldout
pad,3,88,0.8,0.3,6,2,5,2,heldout
pad,3,91,0.8,0.3,6,1,2,1,heldout
pad,3,92,0.8,0.3,7,4,7,4,heldout
pad,3,93,0.8,0.3,6,0,3,0,heldout
pad,3,102,0.8,0.3,7,1,3,1,heldout
pad,3,109,0.8,0.3,8,0,1,0,heldout
pad,3,112,0.8,0.3,5,0,4,0,heldout
pad,3,114,0.8,0.3,5,0,1,0,heldout
pad,3,120,0.8,0.3,10,0,1,0,heldout
pad,3,123,0.8,0.3,6,0,3,0,heldout
pad,3,142,0.8,0.3,2,1,1,1,heldout
pad,3,2,0.8,0.5,5,1,6,1,heldout
pad,3,3,0.8,0.5,4,0,2,0,heldout
pad,3,5,0.8,0.5,5,0,2,0,heldout
pad,3,26,0.8,0.5,1,0,1,0,heldout
pad,3,30,0.8,0.5,3,0,3,0,heldout
pad,3,40,0.8,0.5,2,0,2,0,heldout
pad,3,42,0.8,0.5,1,0,2,0,heldout
pad,3,46,0.8,0.5,4,0,2,0,heldout
pad,3,51,0.8,0.5,4,0,4,0,heldout
pad,3,55,0.8,0.5,5,1,2,1,heldout
pad,3,56,0.8,0.5,3,0,0,0,heldout
pad,3,62,0.8,0.5,10,0,2,0,heldout
pad,3,69,0.8,0.5,1,0,0,0,heldout
pad,3,74,0.8,0.5,8,0,7,0,heldout
pad,3,78,0.8,0.5,7,1,5,1,heldout
pad,3,80,0.8,0.5,1,0,0,0,heldout
pad,3,88,0.8,0.5,6,1,5,1,heldout
pad,3,91,0.8,0.5,6,0,2,0,heldout
pad,3,92,0.8,0.5,7,1,7,1,heldout
pad,3,93,0.8,0.5,6,0,3,0,heldout
pad,3,102,0.8,0.5,7,0,3,0,heldout
pad,3,109,0.8,0.5,8,0,1,0,heldout
pad,3,112,0.8,0.5,5,0,4,0,heldout
pad,3,114,0.8,0.5,5,0,1,0,heldout
pad,3,120,0.8,0.5,10,0,1,0,heldout
pad,3,123,0.8,0.5,6,0,3,0,heldout
pad,3,142,0.8,0.5,2,0,1,0,heldout
pad,3,-1,0.825,0.3,109,10,45,10,val
pad,3,-1,0.825,0.5,109,3,45,3,val
pad,3,2,0.825,0.3,5,1,5,1,heldout
pad,3,3,0.825,0.3,4,1,2,1,heldout
pad,3,5,0.825,0.3,5,0,0,0,heldout
pad,3,26,0.825,0.3,1,0,0,0,heldout
pad,3,30,0.825,0.3,3,0,1,0,heldout
pad,3,40,0.825,0.3,2,0,0,0,heldout
pad,3,42,0.825,0.3,1,0,2,0,heldout
pad,3,46,0.825,0.3,4,0,1,0,heldout
pad,3,51,0.825,0.3,4,0,2,0,heldout
pad,3,55,0.825,0.3,5,1,1,1,heldout
pad,3,56,0.825,0.3,3,0,0,0,heldout
pad,3,62,0.825,0.3,10,0,1,0,heldout
pad,3,69,0.825,0.3,1,0,0,0,heldout
pad,3,74,0.825,0.3,8,2,7,2,heldout
pad,3,78,0.825,0.3,7,3,4,3,heldout
pad,3,80,0.825,0.3,1,0,0,0,heldout
pad,3,88,0.825,0.3,6,1,5,1,heldout
pad,3,91,0.825,0.3,6,1,1,1,heldout
pad,3,92,0.825,0.3,7,1,7,1,heldout
pad,3,93,0.825,0.3,6,0,1,0,heldout
pad,3,102,0.825,0.3,7,0,3,0,heldout
pad,3,109,0.825,0.3,8,0,0,0,heldout
pad,3,112,0.825,0.3,5,0,1,0,heldout
pad,3,114,0.825,0.3,5,0,1,0,heldout
pad,3,120,0.825,0.3,10,0,1,0,heldout
pad,3,123,0.825,0.3,6,0,1,0,heldout
pad,3,142,0.825,0.3,2,1,1,1,heldout
pad,3,2,0.825,0.5,5,0,5,0,heldout
pad,3,3,0.825,0.5,4,0,2,0,heldout
pad,3,5,0.825,0.5,5,0,0,0,heldout
pad,3,26,0.825,0.5,1,0,0,0,heldout
pad,3,30,0.825,0.5,3,0,1,0,heldout
pad,3,40,0.825,0.5,2,0,0,0,heldout
pad,3,42,0.825,0.5,1,0,2,0,heldout
pad,3,46,0.825,0.5,4,0,1,0,heldout
pad,3,51,0.825,0.5,4,0,2,0,heldout
pad,3,55,0.825,0.5,5,0,1,0,heldout
pad,3,56,0.825,0.5,3,0,0,0,heldout
pad,3,62,0.825,0.5,10,0,1,0,heldout
pad,3,69,0.825,0.5,1,0,0,0,heldout
pad,3,74,0.825,0.5,8,0,7,0,heldout
pad,3,78,0.825,0.5,7,1,4,1,heldout
pad,3,80,0.825,0.5,1,0,0,0,heldout
pad,3,88,0.825,0.5,6,0,5,0,heldout
pad,3,91,0.825,0.5,6,0,1,0,heldout
pad,3,92,0.825,0.5,7,0,7,0,heldout
pad,3,93,0.825,0.5,6,0,1,0,heldout
pad,3,102,0.825,0.5,7,0,3,0,heldout
pad,3,109,0.825,0.5,8,0,0,0,heldout
pad,3,112,0.825,0.5,5,0,1,0,heldout
pad,3,114,0.825,0.5,5,0,1,0,heldout
pad,3,120,0.825,0.5,10,0,1,0,heldout
pad,3,123,0.825,0.5,6,0,1,0,heldout
pad,3,142,0.825,0.5,2,0,1,0,heldout
pad,3,-1,0.85,0.3,109,7,21,7,val
pad,3,-1,0.85,0.5,109,0,21,0,val
pad,3,2,0.85,0.3,5,0,2,0,heldout
pad,3,3,0.85,0.3,4,0,2,0,heldout
pad,3,5,0.85,0.3,5,0,0,0,heldout
pad,3,26,0.85,0.3,1,0,0,0,heldout
pad,3,30,0.85,0.3,3,0,0,0,heldout
pad,3,40,0.85,0.3,2,0,0,0,heldout
pad,3,42,0.85,0.3,1,0,0,0,heldout
pad,3,46,0.85,0.3,4,0,1,0,heldout
pad,3,51,0.85,0.3,4,0,1,0,heldout
pad,3,55,0.85,0.3,5,1,1,1,heldout
pad,3,56,0.85,0.3,3,0,0,0,heldout
pad,3,62,0.85,0.3,10,0,0,0,heldout
pad,3,69,0.85,0.3,1,0,0,0,heldout
pad,3,74,0.85,0.3,8,0,5,0,heldout
pad,3,78,0.85,0.3,7,1,3,1,heldout
pad,3,80,0.85,0.3,1,0,0,0,heldout
pad,3,88,0.85,0.3,6,1,3,1,heldout
pad,3,91,0.85,0.3,6,1,1,1,heldout
pad,3,92,0.85,0.3,7,0,2,0,heldout
pad,3,93,0.85,0.3,6,0,0,0,heldout
pad,3,102,0.85,0.3,7,0,1,0,heldout
pad,3,109,0.85,0.3,8,0,0,0,heldout
pad,3,112,0.85,0.3,5,0,1,0,heldout
pad,3,114,0.85,0.3,5,0,1,0,heldout
pad,3,120,0.85,0.3,10,0,0,0,heldout
pad,3,123,0.85,0.3,6,0,0,0,heldout
pad,3,142,0.85,0.3,2,0,1,0,heldout
pad,3,2,0.85,0.5,5,0,2,0,heldout
pad,3,3,0.85,0.5,4,0,2,0,heldout
pad,3,5,0.85,0.5,5,0,0,0,heldout
pad,3,26,0.85,0.5,1,0,0,0,heldout
pad,3,30,0.85,0.5,3,0,0,0,heldout
pad,3,40,0.85,0.5,2,0,0,0,heldout
pad,3,42,0.85,0.5,1,0,0,0,heldout
pad,3,46,0.85,0.5,4,0,1,0,heldout
pad,3,51,0.85,0.5,4,0,1,0,heldout
pad,3,55,0.85,0.5,5,0,1,0,heldout
pad,3,56,0.85,0.5,3,0,0,0,heldout
pad,3,62,0.85,0.5,10,0,0,0,heldout
pad,3,69,0.85,0.5,1,0,0,0,heldout
pad,3,74,0.85,0.5,8,0,5,0,heldout
pad,3,78,0.85,0.5,7,1,3,1,heldout
pad,3,80,0.85,0.5,1,0,0,0,heldout
pad,3,88,0.85,0.5,6,0,3,0,heldout
pad,3,91,0.85,0.5,6,0,1,0,heldout
pad,3,92,0.85,0.5,7,0,2,0,heldout
pad,3,93,0.85,0.5,6,0,0,0,heldout
pad,3,102,0.85,0.5,7,0,1,0,heldout
pad,3,109,0.85,0.5,8,0,0,0,heldout
pad,3,112,0.85,0.5,5,0,1,0,heldout
pad,3,114,0.85,0.5,5,0,1,0,heldout
pad,3,120,0.85,0.5,10,0,0,0,heldout
pad,3,123,0.85,0.5,6,0,0,0,heldout
pad,3,142,0.85,0.5,2,0,1,0,heldout
pad,3,-1,0.875,0.3,109,1,9,1,val
pad,3,-1,0.875,0.5,109,0,9,0,val
pad,3,2,0.875,0.3,5,0,1,0,heldout
pad,3,3,0.875,0.3,4,0,1,0,heldout
pad,3,5,0.875,0.3,5,0,0,0,heldout
pad,3,26,0.875,0.3,1,0,0,0,heldout
pad,3,30,0.875,0.3,3,0,0,0,heldout
pad,3,40,0.875,0.3,2,0,0,0,heldout
pad,3,42,0.875,0.3,1,0,0,0,heldout
pad,3,46,0.875,0.3,4,0,1,0,heldout
pad,3,51,0.875,0.3,4,0,1,0,heldout
pad,3,55,0.875,0.3,5,0,1,0,heldout
pad,3,56,0.875,0.3,3,0,0,0,heldout
pad,3,62,0.875,0.3,10,0,0,0,heldout
pad,3,69,0.875,0.3,1,0,0,0,heldout
pad,3,74,0.875,0.3,8,0,1,0,heldout
pad,3,78,0.875,0.3,7,1,3,1,heldout
pad,3,80,0.875,0.3,1,0,0,0,heldout
pad,3,88,0.875,0.3,6,0,0,0,heldout
pad,3,91,0.875,0.3,6,0,1,0,heldout
pad,3,92,0.875,0.3,7,0,0,0,heldout
pad,3,93,0.875,0.3,6,0,0,0,heldout
pad,3,102,0.875,0.3,7,0,0,0,heldout
pad,3,109,0.875,0.3,8,0,0,0,heldout
pad,3,112,0.875,0.3,5,0,0,0,heldout
pad,3,114,0.875,0.3,5,0,0,0,heldout
pad,3,120,0.875,0.3,10,0,0,0,heldout
pad,3,123,0.875,0.3,6,0,0,0,heldout
pad,3,142,0.875,0.3,2,0,0,0,heldout
pad,3,2,0.875,0.5,5,0,1,0,heldout
pad,3,3,0.875,0.5,4,0,1,0,heldout
pad,3,5,0.875,0.5,5,0,0,0,heldout
pad,3,26,0.875,0.5,1,0,0,0,heldout
pad,3,30,0.875,0.5,3,0,0,0,heldout
pad,3,40,0.875,0.5,2,0,0,0,heldout
pad,3,42,0.875,0.5,1,0,0,0,heldout
pad,3,46,0.875,0.5,4,0,1,0,heldout
pad,3,51,0.875,0.5,4,0,1,0,heldout
pad,3,55,0.875,0.5,5,0,1,0,heldout
pad,3,56,0.875,0.5,3,0,0,0,heldout
pad,3,62,0.875,0.5,10,0,0,0,heldout
pad,3,69,0.875,0.5,1,0,0,0,heldout
pad,3,74,0.875,0.5,8,0,1,0,heldout
pad,3,78,0.875,0.5,7,0,3,0,heldout
pad,3,80,0.875,0.5,1,0,0,0,heldout
pad,3,88,0.875,0.5,6,0,0,0,heldout
pad,3,91,0.875,0.5,6,0,1,0,heldout
pad,3,92,0.875,0.5,7,0,0,0,heldout
pad,3,93,0.875,0.5,6,0,0,0,heldout
pad,3,102,0.875,0.5,7,0,0,0,heldout
pad,3,109,0.875,0.5,8,0,0,0,heldout
pad,3,112,0.875,0.5,5,0,0,0,heldout
pad,3,114,0.875,0.5,5,0,0,0,heldout
pad,3,120,0.875,0.5,10,0,0,0,heldout
pad,3,123,0.875,0.5,6,0,0,0,heldout
pad,3,142,0.875,0.5,2,0,0,0,heldout
pad,3,-1,0.9,0.3,109,0,2,0,val
pad,3,-1,0.9,0.5,109,0,2,0,val
pad,3,2,0.9,0.3,5,0,0,0,heldout
pad,3,3,0.9,0.3,4,0,1,0,heldout
pad,3,5,0.9,0.3,5,0,0,0,heldout
pad,3,26,0.9,0.3,1,0,0,0,heldout
pad,3,30,0.9,0.3,3,0,0,0,heldout
pad,3,40,0.9,0.3,2,0,0,0,heldout
pad,3,42,0.9,0.3,1,0,0,0,heldout
pad,3,46,0.9,0.3,4,0,0,0,heldout
pad,3,51,0.9,0.3,4,0,0,0,heldout
pad,3,55,0.9,0.3,5,0,0,0,heldout
pad,3,56,0.9,0.3,3,0,0,0,heldout
pad,3,62,0.9,0.3,10,0,0,0,heldout
pad,3,69,0.9,0.3,1,0,0,0,heldout
pad,3,74,0.9,0.3,8,0,0,0,heldout
pad,3,78,0.9,0.3,7,0,1,0,heldout
pad,3,80,0.9,0.3,1,0,0,0,heldout
pad,3,88,0.9,0.3,6,0,0,0,heldout
pad,3,91,0.9,0.3,6,0,0,0,heldout
pad,3,92,0.9,0.3,7,0,0,0,heldout
pad,3,93,0.9,0.3,6,0,0,0,heldout
pad,3,102,0.9,0.3,7,0,0,0,heldout
pad,3,109,0.9,0.3,8,0,0,0,heldout
pad,3,112,0.9,0.3,5,0,0,0,heldout
pad,3,114,0.9,0.3,5,0,0,0,heldout
pad,3,120,0.9,0.3,10,0,0,0,heldout
pad,3,123,0.9,0.3,6,0,0,0,heldout
pad,3,142,0.9,0.3,2,0,0,0,heldout
pad,3,2,0.9,0.5,5,0,0,0,heldout
pad,3,3,0.9,0.5,4,0,1,0,heldout
pad,3,5,0.9,0.5,5,0,0,0,heldout
pad,3,26,0.9,0.5,1,0,0,0,heldout
pad,3,30,0.9,0.5,3,0,0,0,heldout
pad,3,40,0.9,0.5,2,0,0,0,heldout
pad,3,42,0.9,0.5,1,0,0,0,heldout
pad,3,46,0.9,0.5,4,0,0,0,heldout
pad,3,51,0.9,0.5,4,0,0,0,heldout
pad,3,55,0.9,0.5,5,0,0,0,heldout
pad,3,56,0.9,0.5,3,0,0,0,heldout
pad,3,62,0.9,0.5,10,0,0,0,heldout
pad,3,69,0.9,0.5,1,0,0,0,heldout
pad,3,74,0.9,0.5,8,0,0,0,heldout
pad,3,78,0.9,0.5,7,0,1,0,heldout
pad,3,80,0.9,0.5,1,0,0,0,heldout
pad,3,88,0.9,0.5,6,0,0,0,heldout
pad,3,91,0.9,0.5,6,0,0,0,heldout
pad,3,92,0.9,0.5,7,0,0,0,heldout
pad,3,93,0.9,0.5,6,0,0,0,heldout
pad,3,102,0.9,0.5,7,0,0,0,heldout
pad,3,109,0.9,0.5,8,0,0,0,heldout
pad,3,112,0.9,0.5,5,0,0,0,heldout
pad,3,114,0.9,0.5,5,0,0,0,heldout
pad,3,120,0.9,0.5,10,0,0,0,heldout
pad,3,123,0.9,0.5,6,0,0,0,heldout
pad,3,142,0.9,0.5,2,0,0,0,heldout
pad,3,-1,0.925,0.3,109,0,0,0,val
pad,3,-1,0.925,0.5,109,0,0,0,val
pad,3,2,0.925,0.3,5,0,0,0,heldout
pad,3,3,0.925,0.3,4,0,0,0,heldout
pad,3,5,0.925,0.3,5,0,0,0,heldout
pad,3,26,0.925,0.3,1,0,0,0,heldout
pad,3,30,0.925,0.3,3,0,0,0,heldout
pad,3,40,0.925,0.3,2,0,0,0,heldout
pad,3,42,0.925,0.3,1,0,0,0,heldout
pad,3,46,0.925,0.3,4,0,0,0,heldout
pad,3,51,0.925,0.3,4,0,0,0,heldout
pad,3,55,0.925,0.3,5,0,0,0,heldout
pad,3,56,0.925,0.3,3,0,0,0,heldout
pad,3,62,0.925,0.3,10,0,0,0,heldout
pad,3,69,0.925,0.3,1,0,0,0,heldout
pad,3,74,0.925,0.3,8,0,0,0,heldout
pad,3,78,0.925,0.3,7,0,1,0,heldout
pad,3,80,0.925,0.3,1,0,0,0,heldout
pad,3,88,0.925,0.3,6,0,0,0,heldout
pad,3,91,0.925,0.3,6,0,0,0,heldout
pad,3,92,0.925,0.3,7,0,0,0,heldout
pad,3,93,0.925,0.3,6,0,0,0,heldout
pad,3,102,0.925,0.3,7,0,0,0,heldout
pad,3,109,0.925,0.3,8,0,0,0,heldout
pad,3,112,0.925,0.3,5,0,0,0,heldout
pad,3,114,0.925,0.3,5,0,0,0,heldout
pad,3,120,0.925,0.3,10,0,0,0,heldout
pad,3,123,0.925,0.3,6,0,0,0,heldout
pad,3,142,0.925,0.3,2,0,0,0,heldout
pad,3,2,0.925,0.5,5,0,0,0,heldout
pad,3,3,0.925,0.5,4,0,0,0,heldout
pad,3,5,0.925,0.5,5,0,0,0,heldout
pad,3,26,0.925,0.5,1,0,0,0,heldout
pad,3,30,0.925,0.5,3,0,0,0,heldout
pad,3,40,0.925,0.5,2,0,0,0,heldout
pad,3,42,0.925,0.5,1,0,0,0,heldout
pad,3,46,0.925,0.5,4,0,0,0,heldout
pad,3,51,0.925,0.5,4,0,0,0,heldout
pad,3,55,0.925,0.5,5,0,0,0,heldout
pad,3,56,0.925,0.5,3,0,0,0,heldout
pad,3,62,0.925,0.5,10,0,0,0,heldout
pad,3,69,0.925,0.5,1,0,0,0,heldout
pad,3,74,0.925,0.5,8,0,0,0,heldout
pad,3,78,0.925,0.5,7,0,1,0,heldout
pad,3,80,0.925,0.5,1,0,0,0,heldout
pad,3,88,0.925,0.5,6,0,0,0,heldout
pad,3,91,0.925,0.5,6,0,0,0,heldout
pad,3,92,0.925,0.5,7,0,0,0,heldout
pad,3,93,0.925,0.5,6,0,0,0,heldout
pad,3,102,0.925,0.5,7,0,0,0,heldout
pad,3,109,0.925,0.5,8,0,0,0,heldout
pad,3,112,0.925,0.5,5,0,0,0,heldout
pad,3,114,0.925,0.5,5,0,0,0,heldout
pad,3,120,0.925,0.5,10,0,0,0,heldout
pad,3,123,0.925,0.5,6,0,0,0,heldout
pad,3,142,0.925,0.5,2,0,0,0,heldout
pad,3,-1,0.95,0.3,109,0,0,0,val
pad,3,-1,0.95,0.5,109,0,0,0,val
pad,3,2,0.95,0.3,5,0,0,0,heldout
pad,3,3,0.95,0.3,4,0,0,0,heldout
pad,3,5,0.95,0.3,5,0,0,0,heldout
pad,3,26,0.95,0.3,1,0,0,0,heldout
pad,3,30,0.95,0.3,3,0,0,0,heldout
pad,3,40,0.95,0.3,2,0,0,0,heldout
pad,3,42,0.95,0.3,1,0,0,0,heldout
pad,3,46,0.95,0.3,4,0,0,0,heldout
pad,3,51,0.95,0.3,4,0,0,0,heldout
pad,3,55,0.95,0.3,5,0,0,0,heldout
pad,3,56,0.95,0.3,3,0,0,0,heldout
pad,3,62,0.95,0.3,10,0,0,0,heldout
pad,3,69,0.95,0.3,1,0,0,0,heldout
pad,3,74,0.95,0.3,8,0,0,0,heldout
pad,3,78,0.95,0.3,7,0,0,0,heldout
pad,3,80,0.95,0.3,1,0,0,0,heldout
pad,3,88,0.95,0.3,6,0,0,0,heldout
pad,3,91,0.95,0.3,6,0,0,0,heldout
pad,3,92,0.95,0.3,7,0,0,0,heldout
pad,3,93,0.95,0.3,6,0,0,0,heldout
pad,3,102,0.95,0.3,7,0,0,0,heldout
pad,3,109,0.95,0.3,8,0,0,0,heldout
pad,3,112,0.95,0.3,5,0,0,0,heldout
pad,3,114,0.95,0.3,5,0,0,0,heldout
pad,3,120,0.95,0.3,10,0,0,0,heldout
pad,3,123,0.95,0.3,6,0,0,0,heldout
pad,3,142,0.95,0.3,2,0,0,0,heldout
pad,3,2,0.95,0.5,5,0,0,0,heldout
pad,3,3,0.95,0.5,4,0,0,0,heldout
pad,3,5,0.95,0.5,5,0,0,0,heldout
pad,3,26,0.95,0.5,1,0,0,0,heldout
pad,3,30,0.95,0.5,3,0,0,0,heldout
pad,3,40,0.95,0.5,2,0,0,0,heldout
pad,3,42,0.95,0.5,1,0,0,0,heldout
pad,3,46,0.95,0.5,4,0,0,0,heldout
pad,3,51,0.95,0.5,4,0,0,0,heldout
pad,3,55,0.95,0.5,5,0,0,0,heldout
pad,3,56,0.95,0.5,3,0,0,0,heldout
pad,3,62,0.95,0.5,10,0,0,0,heldout
pad,3,69,0.95,0.5,1,0,0,0,heldout
pad,3,74,0.95,0.5,8,0,0,0,heldout
pad,3,78,0.95,0.5,7,0,0,0,heldout
pad,3,80,0.95,0.5,1,0,0,0,heldout
pad,3,88,0.95,0.5,6,0,0,0,heldout
pad,3,91,0.95,0.5,6,0,0,0,heldout
pad,3,92,0.95,0.5,7,0,0,0,heldout
pad,3,93,0.95,0.5,6,0,0,0,heldout
pad,3,102,0.95,0.5,7,0,0,0,heldout
pad,3,109,0.95,0.5,8,0,0,0,heldout
pad,3,112,0.95,0.5,5,0,0,0,heldout
pad,3,114,0.95,0.5,5,0,0,0,heldout
pad,3,120,0.95,0.5,10,0,0,0,heldout
pad,3,123,0.95,0.5,6,0,0,0,heldout
pad,3,142,0.95,0.5,2,0,0,0,heldout
pad,4,-1,0.05,0.3,118,0,30,0,val
pad,4,-1,0.05,0.5,118,0,30,0,val
pad,4,13,0.05,0.3,4,0,0,0,heldout
pad,4,16,0.05,0.3,3,0,2,0,heldout
pad,4,38,0.05,0.3,5,0,0,0,heldout
pad,4,41,0.05,0.3,4,0,0,0,heldout
pad,4,49,0.05,0.3,10,0,0,0,heldout
pad,4,52,0.05,0.3,5,0,3,0,heldout
pad,4,53,0.05,0.3,5,0,2,0,heldout
pad,4,58,0.05,0.3,4,0,2,0,heldout
pad,4,59,0.05,0.3,7,0,1,0,heldout
pad,4,63,0.05,0.3,6,0,5,0,heldout
pad,4,64,0.05,0.3,8,0,3,0,heldout
pad,4,68,0.05,0.3,2,0,1,0,heldout
pad,4,75,0.05,0.3,7,0,2,0,heldout
pad,4,76,0.05,0.3,7,0,1,0,heldout
pad,4,86,0.05,0.3,4,0,2,0,heldout
pad,4,96,0.05,0.3,5,0,2,0,heldout
pad,4,99,0.05,0.3,4,0,1,0,heldout
pad,4,104,0.05,0.3,7,0,2,0,heldout
pad,4,110,0.05,0.3,6,0,0,0,heldout
pad,4,117,0.05,0.3,4,0,0,0,heldout
pad,4,128,0.05,0.3,4,0,0,0,heldout
pad,4,134,0.05,0.3,6,0,2,0,heldout
pad,4,137,0.05,0.3,3,0,0,0,heldout
pad,4,139,0.05,0.3,7,0,2,0,heldout
pad,4,140,0.05,0.3,3,0,1,0,heldout
pad,4,13,0.05,0.5,4,0,0,0,heldout
pad,4,16,0.05,0.5,3,0,2,0,heldout
pad,4,38,0.05,0.5,5,0,0,0,heldout
pad,4,41,0.05,0.5,4,0,0,0,heldout
pad,4,49,0.05,0.5,10,0,0,0,heldout
pad,4,52,0.05,0.5,5,0,3,0,heldout
pad,4,53,0.05,0.5,5,0,2,0,heldout
pad,4,58,0.05,0.5,4,0,2,0,heldout
pad,4,59,0.05,0.5,7,0,1,0,heldout
pad,4,63,0.05,0.5,6,0,5,0,heldout
pad,4,64,0.05,0.5,8,0,3,0,heldout
pad,4,68,0.05,0.5,2,0,1,0,heldout
pad,4,75,0.05,0.5,7,0,2,0,heldout
pad,4,76,0.05,0.5,7,0,1,0,heldout
pad,4,86,0.05,0.5,4,0,2,0,heldout
pad,4,96,0.05,0.5,5,0,2,0,heldout
pad,4,99,0.05,0.5,4,0,1,0,heldout
pad,4,104,0.05,0.5,7,0,2,0,heldout
pad,4,110,0.05,0.5,6,0,0,0,heldout
pad,4,117,0.05,0.5,4,0,0,0,heldout
pad,4,128,0.05,0.5,4,0,0,0,heldout
pad,4,134,0.05,0.5,6,0,2,0,heldout
pad,4,137,0.05,0.5,3,0,0,0,heldout
pad,4,139,0.05,0.5,7,0,2,0,heldout
pad,4,140,0.05,0.5,3,0,1,0,heldout
pad,4,-1,0.075,0.3,118,0,39,0,val
pad,4,-1,0.075,0.5,118,0,39,0,val
pad,4,13,0.075,0.3,4,0,0,0,heldout
pad,4,16,0.075,0.3,3,0,0,0,heldout
pad,4,38,0.075,0.3,5,0,0,0,heldout
pad,4,41,0.075,0.3,4,0,0,0,heldout
pad,4,49,0.075,0.3,10,0,0,0,heldout
pad,4,52,0.075,0.3,5,0,1,0,heldout
pad,4,53,0.075,0.3,5,0,4,0,heldout
pad,4,58,0.075,0.3,4,0,2,0,heldout
pad,4,59,0.075,0.3,7,0,1,0,heldout
pad,4,63,0.075,0.3,6,0,1,0,heldout
pad,4,64,0.075,0.3,8,0,2,0,heldout
pad,4,68,0.075,0.3,2,0,2,0,heldout
pad,4,75,0.075,0.3,7,0,0,0,heldout
pad,4,76,0.075,0.3,7,0,0,0,heldout
pad,4,86,0.075,0.3,4,0,2,0,heldout
pad,4,96,0.075,0.3,5,0,1,0,heldout
pad,4,99,0.075,0.3,4,0,0,0,heldout
pad,4,104,0.075,0.3,7,0,3,0,heldout
pad,4,110,0.075,0.3,6,0,1,0,heldout
pad,4,117,0.075,0.3,4,0,2,0,heldout
pad,4,128,0.075,0.3,4,0,4,0,heldout
pad,4,134,0.075,0.3,6,0,2,0,heldout
pad,4,137,0.075,0.3,3,0,0,0,heldout
pad,4,139,0.075,0.3,7,0,0,0,heldout
pad,4,140,0.075,0.3,3,0,2,0,heldout
pad,4,13,0.075,0.5,4,0,0,0,heldout
pad,4,16,0.075,0.5,3,0,0,0,heldout
pad,4,38,0.075,0.5,5,0,0,0,heldout
pad,4,41,0.075,0.5,4,0,0,0,heldout
pad,4,49,0.075,0.5,10,0,0,0,heldout
pad,4,52,0.075,0.5,5,0,1,0,heldout
pad,4,53,0.075,0.5,5,0,4,0,heldout
pad,4,58,0.075,0.5,4,0,2,0,heldout
pad,4,59,0.075,0.5,7,0,1,0,heldout
pad,4,63,0.075,0.5,6,0,1,0,heldout
pad,4,64,0.075,0.5,8,0,2,0,heldout
pad,4,68,0.075,0.5,2,0,2,0,heldout
pad,4,75,0.075,0.5,7,0,0,0,heldout
pad,4,76,0.075,0.5,7,0,0,0,heldout
pad,4,86,0.075,0.5,4,0,2,0,heldout
pad,4,96,0.075,0.5,5,0,1,0,heldout
pad,4,99,0.075,0.5,4,0,0,0,heldout
pad,4,104,0.075,0.5,7,0,3,0,heldout
pad,4,110,0.075,0.5,6,0,1,0,heldout
pad,4,117,0.075,0.5,4,0,2,0,heldout
pad,4,128,0.075,0.5,4,0,4,0,heldout
pad,4,134,0.075,0.5,6,0,2,0,heldout
pad,4,137,0.075,0.5,3,0,0,0,heldout
pad,4,139,0.075,0.5,7,0,0,0,heldout
pad,4,140,0.075,0.5,3,0,2,0,heldout
pad,4,-1,0.1,0.3,118,7,124,7,val
pad,4,-1,0.1,0.5,118,0,124,0,val
pad,4,13,0.1,0.3,4,0,2,0,heldout
pad,4,16,0.1,0.3,3,0,8,0,heldout
pad,4,38,0.1,0.3,5,0,9,0,heldout
pad,4,41,0.1,0.3,4,0,3,0,heldout
pad,4,49,0.1,0.3,10,2,5,2,heldout
pad,4,52,0.1,0.3,5,0,5,0,heldout
pad,4,53,0.1,0.3,5,0,4,0,heldout
pad,4,58,0.1,0.3,4,1,9,1,heldout
pad,4,59,0.1,0.3,7,0,2,0,heldout
pad,4,63,0.1,0.3,6,1,6,1,heldout
pad,4,64,0.1,0.3,8,0,5,0,heldout
pad,4,68,0.1,0.3,2,0,10,0,heldout
pad,4,75,0.1,0.3,7,0,3,0,heldout
