pad_i,area_m2,perim_m,compactness,elongation,solidity,rectangularity,n_pits,d_road_m,n_wells_50m,slope_mean,slope_std,slope_flatfrac,slope_annulus,edge_slope,slope_ratio,lrm11_relief,tpi15_mean,chm_in,chm_annulus,chm_deficit
321,1777.2429169482023,171.0265792227266,0.7635358576608825,0.6154807618519654,0.9580416986085137,0.79817849180392,0,0.0,1,8.144294191838426,5.451609530750605,0.12155317951603826,6.372220993041992,6.214648723602295,1.2780934937334112,0.2892227172851562,0.04587790210661623,0.0882110595703125,0.059051513671875,-0.0291595458984375
322,2337.363801231396,228.05586117816875,0.564746699040099,0.48696592921305565,0.8751357062955701,0.7189236919810345,0,0.0,2,13.028017674803952,8.410078193601436,0.057399871492825015,8.951913833618164,13.352967739105225,1.4553332300717998,0.38434295654296863,0.25018606964130935,0.13690185546875,0.09326171875,-0.04364013671875
323,5356.869357555466,299.81641312219784,0.7488763417909039,0.5986413120447699,0.9582703398336628,0.7225864885991535,0,0.0,1,7.7125412951920325,6.0811639609999535,0.20403880235052702,4.5664403438568115,5.264209032058716,1.688961360366317,0.36361541748046877,0.045584434649468625,0.0507965087890625,0.05950927734375,0.0087127685546875
324,2967.7471325331658,243.40383272316632,0.629479995516873,0.5375939361000508,0.8763380390867769,0.6768180262851675,0,0.0,2,5.451498889481776,3.5710681228122874,0.25252610306500506,5.1539812088012695,4.490535736083984,1.0577257984899997,0.19023895263671875,0.05659618229928664,0.0584564208984375,0.06036376953125,0.0019073486328125
325,2148.9623216618634,210.44666896096544,0.6097538527446992,0.4065168192962056,0.9336231117983079,0.7779993564793896,0,0.0,1,6.582436465550342,4.673675856369415,0.2295177222545032,4.618323087692261,5.123306751251221,1.4252871314032585,0.27067871093749996,0.024667874413268086,0.04791259765625,0.05126953125,0.00335693359375
326,2777.1861833055045,220.83551203444264,0.715611044812271,0.6694574566200684,0.9416400678633103,0.7144221353644298,0,0.0,1,8.638292800503958,6.343146928777342,0.15638786350949851,4.839899063110352,5.3596720695495605,1.784808461470801,0.38086242675781146,0.023842133356920186,0.067230224609375,0.050811767578125,-0.01641845703125
327,1786.5701099173161,206.96852189597698,0.5241086550536362,0.32346514065570864,0.9286294174079313,0.7304296265863358,1,0.0,2,12.99159935131295,8.449811256951143,0.09089633889746107,11.204833030700684,14.948431968688965,1.1594638952420455,0.38521728515625,0.1012318365402318,0.1492156982421875,0.4595794677734375,0.31036376953125
328,2294.124527577865,216.36459477994228,0.6158209521432794,0.38048649792683953,0.9648528288584957,0.7671456299555118,1,0.0,1,9.682568672854162,6.5179750428877234,0.15432367675887607,9.470498085021973,9.3544340133667,1.0223927596973583,0.3324996948242185,0.042158189564586286,0.25579833984375,0.2523345947265625,-0.0034637451171875
329,1188.9649082797662,163.83451447147164,0.5566319157522245,0.459261352783344,0.8827999562297361,0.6690535414619722,1,0.0,1,12.237705544399569,8.75218760530584,0.18170347003154574,8.829246044158936,12.68056583404541,1.3860419658930594,0.4835479736328126,-0.06838487370407795,0.0631103515625,0.063385009765625,0.000274658203125
330,836.3555617625897,121.59359701750984,0.7108523462127924,0.5465421045912131,0.947198632410059,0.6772187773676374,0,0.0,0,11.879579714411511,7.282633094315015,0.03255675029868578,8.253906726837158,10.471540451049805,1.439267501749888,0.35787353515624987,-0.16319037908009446,0.0972442626953125,0.1249847412109375,0.027740478515625
331,740.692345687761,125.99614434277487,0.5863179768193099,0.4044951196415502,0.8879854966862549,0.8168474390577343,0,0.0,0,10.52680725244397,6.3230670292195015,0.05404498153742867,9.259553909301758,9.587602615356445,1.136859005904073,0.33436889648437496,0.05500705868816087,0.1174163818359375,0.15625,0.0388336181640625
332,1385.0049056374257,169.49570823085622,0.6058202190904693,0.40614106578286224,0.9596451764303937,0.6630875466198018,0,0.0,2,10.402334695641928,7.055823370139911,0.09438729471214583,8.405059814453125,9.991223812103271,1.237627682048656,0.363372802734375,0.05233213889041633,0.0872955322265625,0.108123779296875,0.0208282470703125
333,765.7705429074197,122.77249796293863,0.6384197824028898,0.6145207214747416,0.9401384994821965,0.6652656855216532,0,0.0,4,16.99746565779417,9.817824805048055,0.03200522534291313,8.127151489257812,14.773097038269043,2.0914419622005114,0.5702133178710938,0.10142667584758736,0.297454833984375,0.108734130859375,-0.188720703125
334,474.6371890943048,104.29532880921333,0.5483298795961945,0.3051511348911324,0.9773892829219533,0.7115811373565573,0,0.0,3,13.681585858128827,6.566204200791407,0.03335097935415564,9.643362045288086,14.9873628616333,1.4187568395623897,0.3339172363281249,-0.18607926053177937,0.0735626220703125,0.07867431640625,0.0051116943359375
335,760.3214441246118,132.75246039611943,0.5421531003882188,0.3214763316395262,0.9097623231686465,0.8006599815228252,0,0.0,3,15.236422825219641,10.8003646693628,0.16820276497695852,9.739303588867188,17.871549606323242,1.5644263151049225,0.5616851806640626,-0.26078739128589945,0.1961212158203125,0.136383056640625,-0.0597381591796875
336,980.4093559381919,138.5196367574631,0.6420881028326836,0.444653801292675,0.9421578032497,0.7356099743892991,0,0.0,2,14.398032145240563,8.819862431484891,0.06557795355958153,9.537754535675049,16.69277858734131,1.509583004195182,0.43660278320312496,0.07620451066469044,0.2427978515625,0.11773681640625,-0.12506103515625
337,978.1245329419527,163.2477776189851,0.4612214114181407,0.2681963178457059,0.9181656065527554,0.7600911792442626,1,8.507717039319422,1,8.340987918126125,6.2211962496150175,0.16509313600408268,6.127853870391846,7.507202625274658,1.3611597297428308,0.29986267089843743,0.09964704890736635,2.48150634765625,0.1610260009765625,-2.3204803466796875
338,771.7164055312062,118.19787888378058,0.6941418530362071,0.410757629238086,0.976414802428824,0.8134233019727247,0,0.0,1,14.91105353508959,10.692566508272218,0.05099058135758363,11.298775672912598,17.090221405029297,1.3197052465460462,0.5625701904296875,-0.13684787731660036,7.1444091796875,0.14398193359375,-7.00042724609375
339,855.2870938925721,125.86364406800044,0.6784552065912636,0.46372068684709644,0.9474071770137579,0.7396351307234423,0,0.0,1,13.135466116844654,8.829239912645075,0.08529839883551674,9.69046688079834,13.539442539215088,1.3555039482021842,0.4339813232421872,0.35540981153907386,0.169586181640625,0.1402587890625,-0.029327392578125
340,947.1190635248495,135.7527589514957,0.6458283610708014,0.48950695428168234,0.9408660009168008,0.7090854939199057,0,0.0,1,6.996287640681262,4.8467540964055,0.19831223628691982,6.015990257263184,6.034968137741089,1.1629486321448996,0.28018951416015625,0.09799303787167062,0.275604248046875,0.0626220703125,-0.212982177734375
341,1318.3270580918647,148.2548048353458,0.7537294334831693,0.5294788435451071,0.9792480754555751,0.8023835385718849,0,0.0,1,6.450622834248257,4.206201952276642,0.17049553825707234,5.091430902481079,5.648924350738525,1.266956766732283,0.26443786621093746,0.06754803155073749,0.0418701171875,0.0512847900390625,0.0094146728515625
342,1444.847237596655,157.89881321363652,0.7282392196517157,0.5941281939862089,0.9381563977762136,0.7317271275460758,0,7.662027688376562,1,6.478877993042474,5.606585793218482,0.24891887216744507,4.813486337661743,4.060945987701416,1.3459844982524103,0.294281005859375,0.04970306781847323,0.071319580078125,0.0484619140625,-0.022857666015625
343,1552.7140328429814,179.10039113322287,0.6082866335956099,0.35709787064575194,0.9439430553109591,0.7662788188791205,1,0.0,1,10.864216632099208,7.572581183896968,0.15746256641442602,12.52831506729126,11.962328910827637,0.8671730056073816,0.323760986328125,-0.060921104724732326,0.105560302734375,0.1795654296875,0.074005126953125
344,1331.121257548462,170.62864542112877,0.5745444012967469,0.3909203373770781,0.9141934997914818,0.7371236671913145,0,0.0,1,8.525385379861415,6.240401772149581,0.15480225988700566,10.489433765411377,8.435657024383545,0.8127593510312866,0.33276214599609377,-0.03168063693576389,0.0696258544921875,0.0986328125,0.0290069580078125
345,1776.9541497349853,196.19930822786029,0.5800843413935913,0.35543047477252815,0.9568590895437877,0.8148669793125474,1,0.0,1,12.756201732114427,8.370071781485358,0.0696398424310636,8.687666893005371,11.072959899902344,1.4683115604242056,0.43574829101562496,0.011902224702250105,0.1524810791015625,0.070037841796875,-0.0824432373046875
346,1180.220471963787,167.2726076567605,0.530057950528099,0.3115753021284385,0.9161235600020629,0.7858514552581161,2,0.0,1,8.250370774081892,6.1083191410864215,0.18008474576271186,5.686111688613892,6.552350044250488,1.4509688212074308,0.40217742919921895,0.09068993390616724,0.1023406982421875,0.072052001953125,-0.0302886962890625
347,2043.8869568154332,197.12606522558048,0.6609652540315146,0.4667401910500232,0.9319751242871565,0.7863075765882475,1,0.0,1,6.599585252668405,4.443911898521587,0.17476795310210064,5.252856731414795,5.72906756401062,1.2563802117806637,0.2656112670898437,-0.0270924794132324,0.0432586669921875,0.048675537109375,0.0054168701171875
348,2635.576374254529,230.74196743044945,0.622060015928329,0.5841100721560654,0.8922900029460529,0.7320177032501991,1,0.0,1,10.184634287721494,7.266940375154906,0.11817147192716236,6.809968709945679,9.322115898132324,1.4955478830390594,0.41815338134765634,0.08145705991522133,0.088958740234375,0.057708740234375,-0.03125
349,1379.2037635606675,157.9092962933588,0.6950609687070637,0.5615381298732626,0.9421600056205476,0.7382222878218246,0,0.0,0,8.613813735189378,5.668426032041443,0.09755213055303717,7.526261568069458,7.38924503326416,1.14450097930876,0.31614990234375,0.059332967085505436,0.069580078125,0.0657958984375,-0.0037841796875
350,2027.4805055760994,183.78672528486237,0.7542898643827565,0.5564009631077232,0.9623125966454465,0.7463579514143178,0,0.0,0,8.203456722619253,4.238186001058191,0.06516909405085164,6.852534055709839,7.49705171585083,1.197142058095102,0.2470916748046875,-0.0048608151343804,0.070281982421875,0.078155517578125,0.00787353515625
351,3661.064959203657,303.50446603296086,0.49944437548604154,0.31942313986407905,0.871632850104392,0.698731814940395,0,0.0,2,7.630438924913033,6.374603931045343,0.18990712919967223,5.180220365524292,5.501266002655029,1.4729950439358874,0.356556701660156,0.019917325288407367,0.069610595703125,0.05621337890625,-0.013397216796875
352,1733.4585993585756,206.4676243799804,0.5109982539194811,0.34491840661543904,0.8742020575007768,0.6868903092014039,0,86.74429337791294,2,6.790348724962416,4.84590838852532,0.19345066358915175,5.169849395751953,5.296231746673584,1.3134519412774426,0.28009796142578125,-0.013772435086487485,0.0880126953125,0.073028564453125,-0.014984130859375
353,3092.0592303801564,229.00077025869436,0.7409412646961921,0.5901944344903951,0.9563240886277126,0.7172250386816,0,0.0,2,6.797026932379558,4.55002127995599,0.1608600759841565,4.516162395477295,4.754989147186279,1.5050448449742269,0.252655029296875,0.0052524153758980174,0.0408935546875,0.038665771484375,-0.002227783203125
354,1862.8490003727936,212.10076688004867,0.5203589630451485,0.3654960856408563,0.8595877545557579,0.7016394582252121,0,0.0,0,7.320688587154872,5.0787373161329725,0.15995165189363417,6.080058813095093,6.142812728881836,1.2040489758730193,0.26654052734375,0.0320049063543975,0.0875091552734375,0.04974365234375,-0.0377655029296875
355,1916.0607587980926,187.11825348274863,0.687680690900685,0.5294540922384331,0.971640214671031,0.7285362807643548,0,0.0,1,8.2527317759915,5.922999304462304,0.1288303559786152,6.458768844604492,5.925011157989502,1.2777561752942501,0.356878662109375,0.02828425965636817,0.053253173828125,0.056488037109375,0.00323486328125
356,1905.3236335628567,213.5501976433977,0.525023403591137,0.3252318883384736,0.9324462281043799,0.7382619214746048,0,22.398544407062385,3,4.958247380201116,3.9026918287026424,0.3631233595800525,3.190403461456299,3.3866639137268066,1.5541129641132796,0.20860748291015604,-0.019262010469211367,0.043212890625,0.02972412109375,-0.01348876953125
357,2080.7934195087173,200.7831111395357,0.6486112409238932,0.5379756153353873,0.9332793028030714,0.6953249039614648,0,0.0,3,7.650698370288727,5.9208882292422675,0.19407460717284394,4.222614526748657,5.034143447875977,1.8118391631119684,0.3645385742187499,0.05870802711064944,0.0488433837890625,0.03515625,-0.0136871337890625
358,1690.8969662629975,182.20254637827202,0.6400562233116628,0.5763110527513738,0.9017915040511669,0.7502769161521441,0,0.0,1,9.566080619629917,7.652808602951181,0.15831367924528303,5.274812936782837,6.348430633544922,1.8135393111142948,0.4520980834960937,-0.008533648724825878,0.073272705078125,0.044189453125,-0.029083251953125
359,3279.1061154717136,250.763429811284,0.6552951183063933,0.7255796877963833,0.9113537568648133,0.6787728556170773,1,0.0,1,8.207012632970766,6.846060765024995,0.25190548780487804,3.960139274597168,5.386461496353149,2.0724050504020712,0.40634918212890614,0.03313088765958461,0.0415802001953125,0.034332275390625,-0.0072479248046875
360,1211.9877413186246,135.19551271734815,0.8332657608418836,0.8745143157030086,0.9673266877228262,0.749739918647816,1,0.0,2,6.44526798361492,5.746356737620592,0.2490208204493919,3.7559471130371094,3.661233901977539,1.7160167035480938,0.315093994140625,-0.025007837311652882,0.049591064453125,0.047027587890625,-0.0025634765625
361,2050.2259156815976,188.6042288847649,0.7242837314434647,0.6727888303347467,0.9574869830163552,0.7369905434977931,0,0.0,1,8.185972935886564,6.917595563217262,0.19722425127830534,4.506021022796631,4.881988048553467,1.8166743773436718,0.43275604248046856,0.018948867311145604,0.059112548828125,0.04425048828125,-0.014862060546875
362,1392.3653052927336,149.99745963560275,0.7776698276128026,0.5506627480604516,0.9788240799682387,0.7649067947289111,0,0.0,1,7.431102961921013,6.55300058702995,0.2952791240351822,3.307765245437622,3.5555787086486816,2.2465629845318325,0.4089202880859375,-0.0214241286664479,0.051513671875,0.0308990478515625,-0.0206146240234375
363,1458.5901179643315,163.77921986487706,0.6833222066807954,0.46856352770807635,0.9652788842726334,0.8234564750117958,0,10.147974325080567,0,6.82699150510993,5.766082908311362,0.28093932122043197,4.526189088821411,5.038776874542236,1.5083310421058067,0.3117019653320311,0.0713783031381235,0.051666259765625,0.0399169921875,-0.011749267578125
364,2213.214416297175,208.22575352233935,0.6414524521594921,0.5715657059630874,0.8864066587759594,0.7167872336764087,0,11.272367084752434,1,5.203143518661749,4.293015795139071,0.3969775572346904,3.934175968170166,3.687378406524658,1.3225497691913857,0.20998840332031238,0.0419622068275012,0.039306640625,0.031951904296875,-0.007354736328125
365,2169.8109139279854,211.7502178580399,0.6081126275527466,0.454533168550643,0.903883459446016,0.6690216994211,0,0.0,0,6.576472474276714,5.041888011082536,0.23957132979949297,4.1055920124053955,5.319501638412476,1.6018329279688148,0.2957443237304686,0.04206930786048413,0.08953857421875,0.03656005859375,-0.052978515625
366,2290.2841930676996,217.99197935113662,0.6056451032324861,0.5912611011227397,0.871668715605327,0.7151154890894798,0,0.0,1,5.030009217929001,4.32087790494316,0.4093139928018323,4.245239734649658,3.794671654701233,1.1848586964062482,0.22373657226562504,0.08704217375527423,0.0384368896484375,0.039276123046875,0.0008392333984375
367,1931.1383364870396,183.8488657238762,0.7179618036126262,0.5543837786354083,0.9423162073726314,0.7891180640990646,1,61.254141153679086,1,7.282796281284,6.077074102939119,0.27350427350427353,3.4469680786132812,4.095944881439209,2.1128122208238946,0.36665496826171873,0.03390395434462817,0.080810546875,0.03094482421875,-0.04986572265625
368,1923.6797958113368,186.30794527002064,0.696433887861012,0.49463710507483727,0.9658679660549966,0.7098025179534728,2,0.0,2,7.7042142046250115,6.458981824832912,0.24177823995840375,3.16804838180542,3.7108800411224365,2.4318486576377674,0.4010559082031248,-0.012091343724865544,0.04541015625,0.0291748046875,-0.0162353515625
369,1125.9540325507708,151.38114222989674,0.617428921842999,0.35984004741754133,0.9408568380124247,0.7934255259553856,1,0.0,0,5.293856395912074,4.860062598512078,0.4262585939232646,3.2513811588287354,4.072669506072998,1.628186957268065,0.2853820800781249,-0.013538968882980567,0.0565185546875,0.04052734375,-0.0159912109375
370,1929.9900432098289,210.45504186400626,0.5475783431371973,0.48389942449111845,0.8809308025846635,0.6701683544522012,0,0.0,0,4.750508626120587,4.442879362931994,0.45602901178603805,2.5559017658233643,2.68568754196167,1.8586428827753665,0.2283935546875,0.013669025217092588,0.0396728515625,0.027191162109375,-0.012481689453125
371,2214.3276935900717,215.89848840804206,0.5969700625968679,0.48403776762034356,0.8749626326489172,0.7180981489514197,0,0.0,1,8.268305773101662,5.799639073716211,0.12167942368302566,5.896927356719971,6.656670808792114,1.4021379733768191,0.3429153442382813,0.004781696400305324,0.0936126708984375,0.1026763916015625,0.009063720703125
372,2612.116437410677,234.23270409724057,0.5982839218067469,0.39542318486421973,0.9070358978533065,0.8247621403869444,0,0.0,2,7.147132832143042,4.578390976819955,0.1728927203065134,8.140010833740234,7.859692573547363,0.8780249778683675,0.23511047363281246,0.04493912152403616,0.093536376953125,0.104736328125,0.011199951171875
373,2042.5722056170453,208.71675280573953,0.5892134651176097,0.44781795237752187,0.9155875722628783,0.7205736250998822,0,0.0,3,9.705312219479607,6.922312033616602,0.11475409836065574,7.770696640014648,7.756122589111328,1.248962952626769,0.37572326660156224,-0.046411942233950634,0.101165771484375,0.10235595703125,0.001190185546875
374,2394.2757584312644,242.9048691890107,0.5099312073175097,0.3733542697955052,0.8348178929821137,0.709358995806573,0,0.0,1,4.709838528867339,3.6590353662543804,0.39355918025930575,3.0181747674942017,2.89742112159729,1.5604923146241851,0.22173156738281252,0.03837305928114217,0.029388427734375,0.028045654296875,-0.0013427734375
375,2791.800315846789,229.44480723322812,0.6664042368995866,0.510989009864563,0.9220847573444158,0.8098649871190107,0,87.3748929880132,0,5.016309739173468,3.7113673130651605,0.3635956264563542,3.1859288215637207,3.439753770828247,1.5745203424574181,0.22374725341796872,0.01076003090201537,0.02557373046875,0.025634765625,6.103515625e-05
376,4263.871405613473,264.90261819997284,0.763556996339446,0.8395074848829901,0.9516758513310339,0.7330654403044826,1,0.0,1,5.864122081819252,4.893252842544772,0.3236709306419434,3.588794469833374,3.5104856491088867,1.63400889382543,0.2750411987304686,-0.011964335742095815,0.0616302490234375,0.04254150390625,-0.0190887451171875
377,1821.6696548069242,169.68824075309604,0.7950162281368692,0.6739901980648728,0.9741248359146825,0.7557162137093691,0,0.0,1,6.925181110007489,5.337834374439284,0.24848984074684238,4.489025115966797,4.573003053665161,1.5426915490794753,0.30769042968749993,0.026776732225329062,0.0516357421875,0.050567626953125,-0.001068115234375
378,1277.8270289231689,167.74622816063007,0.570658652928401,0.37148419380781467,0.9288611308734126,0.76583877509167,1,0.0,1,7.377477990054076,5.597888197652127,0.2281629455542499,5.685585975646973,6.511878490447998,1.2975756626764543,0.2819976806640625,-0.034396215275227675,0.06964111328125,0.047943115234375,-0.021697998046875
379,1218.643102916035,148.17947061472228,0.697445571660855,0.5544640263882713,0.9393350105271373,0.7198232142658053,1,3.480976526829707,1,8.181975770313858,6.511713516801814,0.20652173913043478,5.46802282333374,5.380892276763916,1.4963316786826206,0.3815765380859375,0.05341503715984541,0.0623931884765625,0.038330078125,-0.0240631103515625
380,2058.1457796322456,220.41965769484165,0.5323354026688236,0.3956138249411762,0.8988488981719363,0.7513047172707004,1,0.0,1,11.581435999464597,8.575220612823264,0.10766423357664233,7.041756629943848,9.580942153930664,1.6446799581537015,0.4841049194335934,0.02273783068877357,0.07733154296875,0.047698974609375,-0.029632568359375
381,2716.58363051648,205.07690167936104,0.8117072939317004,0.8178773251445166,0.9667905502803181,0.737488080719801,1,0.0,2,8.32195564325864,6.508282851173244,0.21162704993550766,4.562866687774658,4.558109283447266,1.8238436957967132,0.401641845703125,-0.02777814047978424,0.0469512939453125,0.029296875,-0.0176544189453125
382,1853.6492576416508,173.61976280114862,0.7727501686220232,0.8467339604536002,0.9309080926234202,0.7840547978656967,0,0.0,2,6.033522042468824,4.353953954183922,0.26325016857720834,4.250731706619263,4.850335121154785,1.4194078711374303,0.2190887451171874,-0.048285533573204656,0.0308074951171875,0.0281982421875,-0.0026092529296875
383,2351.416651805074,231.2770313808823,0.5524264254828668,0.5680946411206533,0.8695943191636851,0.6994431727221264,0,0.0,0,7.414445965183932,5.942977784983574,0.27507437314067146,3.384259343147278,3.6236603260040283,2.1908622281555643,0.36665649414062407,0.033545014607972205,0.0863189697265625,0.027801513671875,-0.0585174560546875
384,1797.0229503236787,173.4197488006274,0.7508728165026538,0.5365643365838503,0.9717925953485149,0.8289512744946725,1,0.0,0,6.2810681276500056,5.4720916006238145,0.32837273991655075,2.8246233463287354,3.6665178537368774,2.223683428735281,0.29385681152343746,0.03064257710633258,0.068511962890625,0.024261474609375,-0.04425048828125
385,3002.621570604445,234.62146027662905,0.6854487633574433,0.6349574180066947,0.9230825252359247,0.6974676769304013,0,0.0,0,5.3600631991987076,5.207672875462857,0.45931780366056574,2.25817608833313,2.441819906234741,2.373624991820382,0.2995147705078124,0.03449332797388467,0.04547119140625,0.022308349609375,-0.023162841796875
386,3426.45678234633,266.44742902516145,0.606501744504469,0.4645842585610348,0.8854191222842316,0.7202075618232809,0,0.0,0,7.800293351624643,6.654122576183441,0.2974037339556593,2.630418062210083,2.9967806339263916,2.9654196280384495,0.41012420654296844,0.016671212996457255,0.04974365234375,0.025115966796875,-0.024627685546875
387,1869.1723407570073,178.48809884775076,0.737293970792947,0.5832912545079831,0.945184007497404,0.8298063235833967,1,0.0,1,6.464371458121035,5.171708706062607,0.2347034408890079,3.6938843727111816,4.118117570877075,1.7500199805594925,0.27680053710937497,0.043174589409664114,0.071502685546875,0.0283203125,-0.043182373046875
388,2027.076230126153,174.45521745811416,0.8369741020414502,0.8887084454523673,0.9857881315437499,0.7841856696008567,1,0.0,1,6.410853426723882,5.393496685344328,0.19852034525277434,3.7387733459472656,3.794382095336914,1.7146943217815231,0.24418640136718733,0.03191721736282367,0.033447265625,0.025146484375,-0.00830078125
389,3776.5678288763715,279.8002265478743,0.606193157180024,0.7306101007473952,0.8469083234186656,0.6398270818417175,0,0.0,1,4.726548615324827,4.162617399352244,0.43375488313580085,2.4320228099823,2.524224281311035,1.9434639329551464,0.23581848144531242,-0.01046645028034062,0.035888671875,0.017913818359375,-0.017974853515625
390,2236.2638436283355,194.09795129881726,0.7459178554633824,0.8473421584972961,0.9469265562291191,0.717847480008335,1,0.0,1,6.2440699539434945,5.448741875184269,0.2964369485088797,3.5408602952957153,3.3871535062789917,1.763433017179239,0.32057495117187484,0.00979519497545341,0.0358428955078125,0.02392578125,-0.0119171142578125
391,2100.1785550033856,185.52771989713023,0.7667406155464498,0.6658512668544864,0.9775432535503008,0.7414869555131494,1,0.0,0,7.1649839161066895,5.547408857334661,0.2581757640623142,3.7016825675964355,4.4619574546813965,1.9356019283844301,0.3471618652343748,0.008990135923238865,0.07763671875,0.030426025390625,-0.047210693359375
392,3261.7557488031885,236.77076881320602,0.7311477230353685,0.6117103682485753,0.923381461915018,0.7269051171560568,0,0.0,0,7.345874085321956,5.911025651368353,0.21463639153114453,4.9058167934417725,4.63324499130249,1.4973804352298923,0.3220367431640625,0.0016256860883442966,0.092010498046875,0.043426513671875,-0.048583984375
393,2211.3060313508636,189.7211847236654,0.7720173463706513,0.9688497170897976,0.9474560530903737,0.7800748352379262,1,0.0,1,7.275877500332246,5.222338545167303,0.18120122158126908,5.929595947265625,6.47344183921814,1.2270443998275204,0.30487060546875,-0.04775169432102562,0.038818359375,0.0440673828125,0.0052490234375
394,1888.2849624645999,167.91969333989616,0.8415387793836271,0.8731203021641888,0.9767847134245676,0.7796259805676539,1,0.0,1,8.221985946971651,6.304955415111399,0.20649006622516555,4.832635402679443,5.081586837768555,1.7013462142029152,0.3811859130859371,0.03285032158655836,0.1298828125,0.059844970703125,-0.070037841796875
395,2470.4032927396706,194.51846738059305,0.8204574131193092,0.6980812673715472,0.9730002097951737,0.8089666601751936,0,0.0,0,6.443468928021816,5.423407220698935,0.2973273942093541,3.57621693611145,4.076850891113281,1.8017556102253776,0.31570129394531243,0.03025642699330267,0.146514892578125,0.054290771484375,-0.09222412109375
396,1906.1877321349348,194.8668643088828,0.630811410689514,0.5218587909020934,0.9058361800456631,0.7839278740325983,0,0.0,2,6.575432299826863,6.046630450486814,0.3451663610165051,3.6350178718566895,3.722990036010742,1.8089133345768869,0.3446197509765624,0.02088574036460039,0.06414794921875,0.05059814453125,-0.0135498046875
397,3095.3461165190233,236.7364895519722,0.6940466709248215,0.8973137631614783,0.907085601169585,0.6718623652386281,1,3.3209802869138385,1,5.863335129744166,4.5754477913426275,0.3131011072496565,3.6863173246383667,3.633449077606201,1.5905671198068572,0.2881408691406249,0.020527704544579174,0.06353759765625,0.0394287109375,-0.02410888671875
398,2793.847289489113,221.8686190108419,0.7132154914709419,0.47878199344676786,0.9457879620990621,0.7886615041652952,0,0.0,1,6.648957287749214,5.4811213469867335,0.312158897736423,4.304168462753296,3.485351800918579,1.5447716197186205,0.3259033203124998,0.013150962849385177,0.037628173828125,0.034393310546875,-0.00323486328125
399,1496.939901855635,158.0973172016871,0.7526017577253249,0.5083434123676318,0.9803665616736916,0.779556371347508,1,6.7553094861395415,0,5.9847016258380625,5.153936275459964,0.31770398798598365,3.56532883644104,4.215782642364502,1.6785833510414914,0.28786010742187496,-0.02864705885707805,0.043701171875,0.0411376953125,-0.0025634765625
400,2821.0881891392146,223.56964900904393,0.7092524370353634,0.5250894925352492,0.9553530729511325,0.7332792961519464,0,0.0,0,10.175561445986265,8.02543098950406,0.20546002481829462,6.613601207733154,8.60267162322998,1.538581043273093,0.40047149658203113,-0.12153664710483236,0.0748291015625,0.04388427734375,-0.03094482421875
401,1643.3031127225183,188.80130629936727,0.579318706439162,0.4069859564179125,0.9268439542300275,0.71003510336689,1,0.0,1,10.259419425323522,8.410084858855503,0.18379116709667628,5.234013080596924,7.637991428375244,1.9601440170939475,0.42445678710937484,-0.00571111301891647,0.061798095703125,0.038970947265625,-0.0228271484375
402,1612.8526395723472,183.76865253694905,0.6001525994087171,0.3688287934489346,0.9339821162964973,0.8077012548049239,1,0.0,1,13.667623068681142,11.03791982815813,0.22349837032438305,12.153121948242188,14.999856948852539,1.124618277253279,0.5724578857421874,-0.09434838230595462,0.08074951171875,0.088775634765625,0.008026123046875
403,1304.6873219109787,149.23787182567003,0.7361362623009607,0.6689074507224427,0.9498153524611423,0.7794671946608005,1,0.0,2,9.677317054164156,7.099846385547047,0.17199770158973376,8.020454406738281,8.139440536499023,1.206579647910458,0.41290283203125,0.02207951161213429,0.1015167236328125,0.0916595458984375,-0.009857177734375
404,2597.661772386614,216.26260840251098,0.6979584887515271,0.5003577037237562,0.9549158056933097,0.7151515663665684,1,0.0,1,7.372693225115301,6.3016665394127065,0.22813102119460502,5.563400745391846,4.039613723754883,1.3252134013933992,0.370574951171875,0.013169384553942377,0.0482177734375,0.04193115234375,-0.00628662109375
405,1791.53599424482,178.49657022200665,0.7066032829168045,0.5880976232392784,0.9150187048636433,0.7482350367378275,1,0.0,1,5.681010990171087,5.379644026184306,0.4095224797542586,2.844889998435974,2.906835913658142,1.9969176289045685,0.2790191650390625,0.01959490995771956,0.025177001953125,0.019317626953125,-0.005859375
406,2222.977741359248,199.187398144763,0.7040787884683224,0.5433634298654428,0.9585124260816715,0.8079590409351286,1,0.0,1,6.295389951720909,5.415600648384404,0.33970753655793023,3.921531915664673,5.039264678955078,1.6053394660830864,0.27977294921874984,0.028209278634482214,0.04913330078125,0.0318603515625,-0.01727294921875
407,2360.237195886944,216.2640375203495,0.6341571608309835,0.5826820507186252,0.9194020191331158,0.6954706949128826,0,7.646028866469809,1,9.620161515120754,7.109028539203642,0.12022436236638798,6.861991882324219,7.692085027694702,1.401948833530581,0.428009033203125,0.09091167145146808,7.035064697265625,0.08831787109375,-6.946746826171875
408,1908.2340059950934,192.67555841257882,0.6459341446705298,0.5217087992052737,0.9205556111850032,0.7126920921119342,0,0.0,1,7.690051958891583,5.150882684347995,0.15968037725962797,6.09742546081543,6.5187764167785645,1.2611965506279705,0.29591522216796873,-0.0032653368859194886,0.08447265625,0.078338623046875,-0.006134033203125
