component_id,area_m2,bbox_h_px,bbox_w_px,aspect_ratio_bbox,eccentricity,elongation_pca,solidity_bbox,road_prob_max,road_prob_mean,pit_prob_max,centroid_x,centroid_y,overlaps_labeled_pit,classification
927,428.75,59,35,1.6857142857142857,0.8190510252599263,1.7430084635796366,0.8305084745762712,0.3312279284000397,0.14538004994392395,0.8769155144691467,621481.2081632653,4594832.027405248,False,COMPACT_OTHER_FP
929,253.5,48,33,1.4545454545454546,0.6626686596570178,1.3352690992848673,0.6401515151515151,0.7051762938499451,0.3306032419204712,0.8354023694992065,622182.0808678501,4594826.245562131,True,TRUE_PIT_LABELED
930,377.25,45,45,1.0,0.43161833965251195,1.1085782285542627,0.7451851851851852,0.2497180998325348,0.11567205935716629,0.8413572311401367,621641.3730947648,4594824.51888668,True,TRUE_PIT_LABELED
931,95.75,23,21,1.0952380952380953,0.39028595448410097,1.0861375603364263,0.7929606625258799,0.4946901500225067,0.2411855161190033,0.6196883320808411,621215.9869451697,4594829.118798955,False,COMPACT_OTHER_FP
932,209.25,35,29,1.206896551724138,0.5911753277174379,1.2398593837631615,0.8246305418719212,0.6449521780014038,0.2932387888431549,0.8466606140136719,620594.5537634408,4594813.176224612,False,ROAD_LIKE_COMPACT
933,161.5,33,27,1.2222222222222223,0.6518873133784207,1.3187117188760593,0.7250280583613917,0.5060073137283325,0.1316998451948166,0.7905740737915039,622429.806501548,4594806.47368421,True,TRUE_PIT_LABELED
934,311.75,41,37,1.1081081081081081,0.5064617370933308,1.1597397242784186,0.8220171390903098,0.5146970748901367,0.1781054586172104,0.9239994883537292,620464.4755412991,4594798.548516439,False,ROAD_LIKE_COMPACT
935,10.25,9,7,1.2857142857142858,0.721101923940883,1.4433576081304031,0.6507936507936508,0.38685911893844604,0.2383061796426773,0.5298184156417847,622270.2073170731,4594805.12195122,False,COMPACT_OTHER_FP
937,212.0,35,36,1.0285714285714285,0.6920512928332151,1.385332571590226,0.6730158730158731,0.5133581161499023,0.21515518426895142,0.7597156763076782,620209.4787735849,4594793.465212264,False,ROAD_LIKE_COMPACT
938,13.75,10,8,1.25,0.6661880023360863,1.3408710913142994,0.6875,0.32891562581062317,0.18128027021884918,0.5232924222946167,622274.2363636363,4594798.2272727275,False,COMPACT_OTHER_FP
939,270.5,41,35,1.1714285714285715,0.5493248095819508,1.1967320905847951,0.7540069686411149,0.47715991735458374,0.19792014360427856,0.9042894244194031,622335.152495379,4594790.293438078,True,TRUE_PIT_LABELED
940,288.25,40,37,1.0810810810810811,0.4876877740579763,1.1454515993849474,0.779054054054054,0.30128681659698486,0.1569407731294632,0.8810601234436035,620731.0511708587,4594787.715524718,False,COMPACT_OTHER_FP
941,10.25,8,10,1.25,0.9102248962372268,2.4147923515353784,0.5125,0.2454843521118164,0.14642813801765442,0.5233747959136963,620073.6951219512,4594794.719512195,False,COMPACT_OTHER_FP
943,63.75,30,14,2.142857142857143,0.9050428918250071,2.3511691833362303,0.6071428571428571,0.18806970119476318,0.11953616887331009,0.6272377967834473,622432.4117647059,4594787.439215686,False,COMPACT_OTHER_FP
944,328.25,44,39,1.1282051282051282,0.621869965690619,1.276942663315079,0.7651515151515151,0.35069212317466736,0.20956555008888245,0.8771725296974182,620853.9173648134,4594783.717060167,False,COMPACT_OTHER_FP
945,31.0,15,12,1.25,0.6488624305550988,1.3142232296656557,0.6888888888888889,0.44935673475265503,0.3315809667110443,0.5525501370429993,620073.1774193548,4594788.927419355,False,ROAD_LIKE_COMPACT
946,219.5,34,33,1.0303030303030303,0.39262711071632195,1.0873137393886336,0.7825311942959001,0.5304189324378967,0.18319840729236603,0.8464757204055786,619814.0034168565,4594771.530751708,False,ROAD_LIKE_COMPACT
948,151.5,31,29,1.0689655172413792,0.5162081092166317,1.1675925095486097,0.6740823136818688,0.48596805334091187,0.17902310192584991,0.655447244644165,623177.9084158416,4594772.459570957,False,COMPACT_OTHER_FP
