pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore,anomaly_rank
567.7948,568.8512,569.4047,1.0564,1.6099,7.5000,6.0828,15.0000,0.0704,0.8567,62.2269,-0.2109,-0.4001,9.3926,624,mk5,,1.3652,0.5830,3.2282,0.4159,1.9188,0.4723,-0.7362,0.9283,-0.0267,0.8392,0.9470,0.8392,0.3704,0.3277,1.3652,-0.4785,-0.1796,-0.1117,volume_approx_m3,1.3652,257
478.4558,479.6079,480.0294,1.1521,1.5736,5.0000,5.3852,10.0000,0.1152,0.3229,30.1619,-0.2569,-0.8712,11.5411,75,9t,,1.8684,0.8431,3.2232,0.4506,-0.7636,3.0401,0.3153,1.1953,-0.0779,-0.9120,-0.9504,-0.9120,1.8684,-0.7773,-0.1039,-0.7886,-1.4490,0.2392,aspect_ratio,1.8684,258
467.1060,467.3719,468.5777,0.2659,1.4717,7.5000,5.6569,15.0000,0.0177,0.4582,15.6610,-0.0535,-0.1974,3.1445,172,9t,,1.3925,0.7390,3.2193,0.4174,-0.6628,-2.1072,-0.9787,-1.2773,-0.2216,0.8392,-0.2114,0.8392,-1.3925,-0.4971,-0.7684,0.5842,0.3667,-1.1319,aspect_ratio,-1.3925,259
445.0957,446.1950,447.6958,1.0993,2.6001,7.5000,6.3246,15.0000,0.0733,1.0101,64.7562,-0.0509,-0.5327,2.6081,335,9t,,1.6046,0.9683,3.2189,0.4531,2.8495,0.2469,-1.6923,1.0481,1.3699,0.8392,1.6046,0.8392,0.4661,0.6452,1.4811,0.6015,-0.5369,-1.2195,effective_radius_m,1.6046,260
479.4467,480.5543,481.0563,1.1076,1.6097,6.0000,5.8310,12.0000,0.0923,0.2792,41.7569,-0.3776,-0.8614,16.4379,312,9t,,1.6037,0.7496,3.2179,0.4508,0.2578,2.6926,0.0309,1.0713,-0.0270,-0.2115,0.2621,-0.2115,1.1022,-0.8678,0.4273,-1.6037,-1.4224,1.0388,lrm5_depth_m,-1.6037,261
540.5821,540.7958,541.7170,0.2137,1.1349,7.5000,5.5210,15.0000,0.0142,1.1102,12.5870,0.2148,0.4915,17.7435,596,mk5,,2.3951,1.2290,3.2156,0.4882,-0.2550,-4.0334,1.7875,-1.4229,-0.6967,0.8392,-0.5809,0.8392,-1.5089,0.8525,-0.9092,2.3951,2.2229,1.2520,lrm5_depth_m,2.3951,262
490.4812,491.6980,492.1177,1.2168,1.6364,5.0000,5.3852,10.0000,0.1217,0.1702,31.8557,-0.3422,-0.9625,15.1664,375,9t,,2.0848,1.0233,3.2144,0.4890,-0.6960,3.7097,0.5867,1.3758,0.0107,-0.9120,-0.9504,-0.9120,2.0848,-1.0933,-0.0263,-1.3647,-1.6949,0.8312,aspect_ratio,2.0848,263
461.9203,463.2124,463.7637,1.2920,1.8433,7.0000,5.5210,14.0000,0.0923,0.5439,66.2971,-0.3519,-0.8928,17.1691,151,9t,,1.5857,0.9560,3.2143,0.4892,1.5638,2.7168,0.5615,1.5857,0.3025,0.4889,-0.5809,0.4889,1.1016,-0.3198,1.5517,-1.4302,-1.5070,1.1582,depth_from_rim_mean_m,1.5857,264
430.7462,431.8917,432.4691,1.1456,1.7230,4.5000,5.5210,9.0000,0.1273,0.3627,24.2926,-0.4340,-0.9552,16.8237,257,9t,,2.2723,1.1379,3.1932,0.4980,-0.8647,4.0445,0.8404,1.1771,0.1327,-1.2622,-0.5809,-1.2622,2.2723,-0.6948,-0.3729,-1.9844,-1.6752,1.1018,aspect_ratio,2.2723,265
471.5875,472.8107,472.9972,1.2231,1.4096,7.0000,6.0828,14.0000,0.0874,0.1519,62.7628,-0.2944,-0.7743,12.5256,519,9t,,1.3936,0.8832,3.1913,0.4784,1.2507,2.0744,-1.0528,1.3936,-0.3092,0.4889,0.9470,0.4889,0.9371,-1.1312,1.3898,-1.0421,-1.1876,0.3999,depth_from_rim_mean_m,1.3936,266
573.4030,574.6306,576.0031,1.2276,2.6002,7.5000,6.3246,15.0000,0.0818,1.1983,72.3116,-0.0291,-0.3433,2.1974,832,mkf,,1.8273,1.0668,3.1902,0.4696,3.2848,0.1897,-1.4984,1.4060,1.3699,0.8392,1.6046,0.8392,0.7522,1.0347,1.8273,0.7488,-0.0265,-1.2866,volume_approx_m3,1.8273,267
514.0677,514.9214,516.3445,0.8538,2.2768,7.5000,6.3246,15.0000,0.0569,1.5021,50.2906,0.0809,0.3072,12.9476,802,mk5,,1.7264,0.9827,3.1860,0.4684,2.6799,-1.9649,0.3696,0.3629,0.9139,0.8392,1.6046,0.8392,-0.0815,1.6637,0.8183,1.4916,1.7264,0.4689,lrm11_depth_m,1.7264,268
422.9191,424.2743,425.2862,1.3552,2.3671,5.5000,5.8310,11.0000,0.1232,0.5924,42.9295,-0.3371,-1.0308,13.6534,481,9t,,2.1357,0.9835,3.1837,0.5082,0.9926,3.7106,0.0532,1.7620,1.0413,-0.5618,0.2621,-0.5618,2.1357,-0.2194,0.4811,-1.3303,-1.8789,0.5841,aspect_ratio,2.1357,269
476.2133,477.5223,477.8112,1.3089,1.5979,6.5000,6.0828,13.0000,0.1007,0.1591,57.9124,-0.1369,-0.8239,6.5724,134,9t,,1.6329,0.7711,3.1820,0.4853,1.0847,2.0555,-1.6435,1.6329,-0.0437,0.1387,0.9470,0.1387,1.3826,-1.1163,1.1676,0.0210,-1.3215,-0.5722,depth_from_rim_mean_m,1.6329,270
547.8656,548.5555,550.0247,0.6899,2.1591,7.5000,6.4031,15.0000,0.0460,1.1763,40.6373,-0.0228,0.1074,4.7894,843,mkf,,1.8183,0.8176,3.1770,0.4182,1.8751,-1.8245,-1.0678,-0.0943,0.7479,0.8392,1.8183,0.8392,-0.4470,0.9892,0.3760,0.7916,1.1879,-0.8633,effective_radius_m,1.8183,271
474.4937,475.2820,475.8126,0.7883,1.3189,4.0000,5.6569,8.0000,0.0985,0.2523,13.2081,-0.2239,-0.6066,11.7950,103,9t,,1.6124,0.7956,3.1767,0.4489,-2.0000,2.0841,0.1909,0.1803,-0.4372,-1.6124,-0.2114,-1.6124,1.3107,-0.9235,-0.8807,-0.5659,-0.7359,0.2806,rim_radius_m,-1.6124,272
446.2530,446.6057,447.3867,0.3527,1.1338,7.5000,5.3852,15.0000,0.0235,0.3929,20.7735,-0.0825,-0.2600,4.6077,430,9t,,1.1990,0.7461,3.1762,0.4124,-0.9084,-1.6720,-0.5668,-1.0351,-0.6983,0.8392,-0.9504,0.8392,-1.1990,-0.6324,-0.5341,0.3885,0.1980,-0.8930,aspect_ratio,-1.1990,273
557.6697,557.8741,558.2870,0.2044,0.6172,3.5000,5.3852,7.0000,0.0292,0.1425,2.6222,-0.0766,-0.0891,4.3950,804,mk5,,1.9627,1.2083,3.1680,0.4895,-4.0399,-0.7583,-0.1757,-1.4488,-1.4268,-1.9627,-0.9504,-1.9627,-1.0087,-1.1507,-1.3658,0.4283,0.6587,-0.9277,rim_radius_m,-1.9627,274
429.7509,430.8698,431.4780,1.1190,1.7272,5.0000,5.3852,10.0000,0.1119,0.5270,29.2950,-0.4391,-0.9007,16.0173,243,9t,,2.0186,0.9808,3.1618,0.4745,-0.5741,3.5510,0.9841,1.1029,0.1387,-0.9120,-0.9504,-0.9120,1.7577,-0.3548,-0.1437,-2.0186,-1.5284,0.9701,lrm5_depth_m,-2.0186,275
411.2822,412.4850,413.0859,1.2028,1.8037,6.5000,5.6569,13.0000,0.0925,0.7644,53.2163,-0.3021,-0.8316,13.6938,34,9t,,1.3421,0.6634,3.1595,0.4557,1.1627,2.3124,0.2572,1.3368,0.2467,0.1387,-0.2114,0.1387,1.1095,0.1366,0.9524,-1.0939,-1.3421,0.5907,lrm11_depth_m,-1.3421,276
555.0372,555.4808,557.4374,0.4436,2.4002,7.5000,5.8310,15.0000,0.0296,1.1534,26.1304,-0.0961,-0.0736,5.2144,688,mk5,,1.0879,0.7116,3.1595,0.4005,0.9633,-1.7830,-0.2788,-0.7814,1.0879,0.8392,0.2621,0.8392,-0.9962,0.9419,-0.2887,0.2964,0.7003,-0.7939,depth_from_rim_max_m,1.0879,277
455.3809,456.6717,457.8790,1.2908,2.4981,6.0000,5.8310,12.0000,0.1076,0.8331,48.6632,-0.1702,-0.8588,9.1042,520,9t,,1.6128,0.7188,3.1576,0.4725,1.5033,2.4184,-0.2827,1.5824,1.2261,-0.2115,0.2621,-0.2115,1.6128,0.2788,0.7438,-0.2033,-1.4154,-0.1587,aspect_ratio,1.6128,278
544.0123,544.3763,546.0762,0.3641,2.0640,7.5000,5.6569,15.0000,0.0243,1.3282,21.4458,-0.0964,-0.1456,3.6812,716,mk5,,1.3037,0.7575,3.1536,0.4158,0.5519,-1.9887,-0.1752,-1.0033,0.6137,0.8392,-0.2114,0.8392,-1.1735,1.3037,-0.5033,0.2944,0.5062,-1.0443,rim_symmetry_std_m,1.3037,279
383.2972,384.4973,385.4419,1.2001,2.1447,6.5000,6.0000,13.0000,0.0923,0.8874,53.0989,-0.1791,-0.8057,8.9866,231,9t,,1.3294,0.6555,3.1530,0.4648,1.6853,1.7711,-0.6211,1.3294,0.7276,0.1387,0.7219,0.1387,1.1027,0.3912,0.9470,-0.2635,-1.2723,-0.1780,depth_from_rim_mean_m,1.3294,280
473.9932,474.4184,475.2650,0.4252,1.2718,7.5000,5.3852,15.0000,0.0283,0.6304,25.0464,-0.0958,-0.0182,8.7205,229,9t,,1.0372,0.6228,3.1463,0.4027,-0.4210,-1.7684,0.2510,-0.8328,-0.5036,0.8392,-0.9504,0.8392,-1.0372,-0.1408,-0.3383,0.2989,0.8496,-0.2214,aspect_ratio,-1.0372,281
432.1146,432.8995,434.9871,0.7849,2.8725,7.5000,6.0828,15.0000,0.0523,1.2933,46.2351,-0.1494,-0.4727,6.3096,36,9t,,1.7541,0.7002,3.1449,0.4152,2.3306,-0.2651,-0.6091,0.1709,1.7541,0.8392,0.9470,0.8392,-0.2351,1.2314,0.6325,-0.0633,-0.3750,-0.6151,depth_from_rim_max_m,1.7541,282
622.6917,623.5622,625.0732,0.8705,2.3815,7.5000,6.3246,15.0000,0.0580,1.6642,51.2793,0.1257,0.2965,14.3758,695,mk5,,1.9991,1.0777,3.1301,0.4907,2.9427,-2.0684,0.6645,0.4098,1.0616,0.8392,1.6046,0.8392,-0.0441,1.9991,0.8636,1.7936,1.6976,0.7021,rim_symmetry_std_m,1.9991,283
483.6283,484.8531,485.4624,1.2249,1.8341,6.0000,6.0828,12.0000,0.1021,0.1880,46.1759,-0.1867,-0.7973,9.6346,106,9t,,1.4289,0.7100,3.1269,0.4686,0.7041,2.2647,-1.1090,1.3983,0.2895,-0.2115,0.9470,-0.2115,1.4289,-1.0566,0.6298,-0.3150,-1.2497,-0.0721,aspect_ratio,1.4289,284
418.3834,419.5273,420.4627,1.1440,2.0793,6.0000,5.7439,12.0000,0.0953,0.5607,43.1260,-0.4026,-0.8719,14.6174,2,9t,,1.7722,0.7454,3.1209,0.4519,0.7047,2.8669,0.2086,1.1726,0.6353,-0.2115,0.0253,-0.2115,1.2034,-0.2851,0.4901,-1.7722,-1.4509,0.7415,lrm5_depth_m,-1.7722,285
410.5300,411.6602,413.0893,1.1302,2.5593,6.0000,5.6569,12.0000,0.0942,0.9086,42.6094,-0.1653,-0.8041,8.8273,258,9t,,1.3124,0.6173,3.1185,0.4646,1.1429,1.9363,0.0276,1.1344,1.3124,-0.2115,-0.2114,-0.2115,1.1652,0.4351,0.4664,-0.1708,-1.2682,-0.2040,depth_from_rim_max_m,1.3124,286
473.0707,474.4642,475.4116,1.3936,2.3409,6.5000,5.8310,13.0000,0.1072,0.8315,61.6566,-0.2039,-0.9237,10.7284,347,9t,,1.8690,0.7960,3.1184,0.4841,2.0437,2.6180,-0.2637,1.8690,1.0043,0.1387,0.2621,0.1387,1.6004,0.2756,1.3391,-0.4314,-1.5903,0.1065,depth_from_rim_mean_m,1.8690,287
492.7733,494.0114,494.6044,1.2380,1.8311,7.0000,5.8310,14.0000,0.0884,0.3685,63.5270,-0.3942,-0.9394,14.9716,91,9t,,1.7156,0.9262,3.1167,0.4848,1.4986,2.7235,-0.2929,1.4351,0.2852,0.4889,0.2621,0.4889,0.9726,-0.6828,1.4248,-1.7156,-1.6325,0.7994,lrm5_depth_m,-1.7156,288
441.4179,441.9848,442.8807,0.5670,1.4629,7.5000,5.3852,15.0000,0.0378,1.2045,33.3964,0.0127,0.2245,26.1400,1,9t,,2.6231,0.9337,3.1147,0.4529,0.7822,-2.0225,2.8848,-0.4373,-0.2341,0.8392,-0.9504,0.8392,-0.7211,1.0477,0.0443,1.0310,1.5035,2.6231,slope_inner_deg,2.6231,289
450.0648,450.8868,451.4877,0.8220,1.4229,7.5000,6.0828,15.0000,0.0548,0.6756,48.4211,0.0659,0.0391,17.2076,320,9t,,1.3905,0.6983,3.1135,0.4319,1.3695,-1.4086,0.3239,0.2744,-0.2904,0.8392,0.9470,0.8392,-0.1523,-0.0473,0.7327,1.3905,1.0039,1.1645,lrm5_depth_m,1.3905,290
462.0730,462.7916,464.7989,0.7186,2.7259,6.5000,5.6569,13.0000,0.0553,1.3149,31.7937,-0.1788,-0.5028,7.7478,286,9t,,1.5473,0.4173,3.1121,0.4614,1.0634,0.1702,0.3135,-0.0142,1.5473,0.1387,-0.2114,0.1387,-0.1364,1.2762,-0.0292,-0.2614,-0.4563,-0.3802,depth_from_rim_max_m,1.5473,291
483.3785,484.0752,484.3754,0.6967,0.9969,7.5000,5.8310,15.0000,0.0464,0.1806,41.0382,-0.2511,-0.5459,10.8488,201,9t,,1.0718,0.5685,3.1097,0.4236,0.0396,0.0846,-0.8508,-0.0753,-0.8914,0.8392,0.2621,0.8392,-0.4318,-1.0718,0.3944,-0.7498,-0.5724,0.1261,rim_symmetry_std_m,-1.0718,292
550.7072,551.4074,553.1829,0.7003,2.4757,7.5000,6.3246,15.0000,0.0467,1.5312,41.2485,0.1253,0.2852,11.1571,753,mk5,,1.7911,0.9754,3.1095,0.4633,2.4514,-2.4540,0.2117,-0.0653,1.1944,0.8392,1.6046,0.8392,-0.4238,1.7238,0.4040,1.7911,1.6670,0.1765,lrm5_depth_m,1.7911,293
498.0027,498.2356,499.4226,0.2329,1.4200,7.5000,6.0828,15.0000,0.0155,0.9942,13.7213,0.0539,0.3556,5.8941,723,mk5,,1.8568,1.0067,3.1084,0.4676,0.0482,-3.5050,-0.5350,-1.3692,-0.2946,0.8392,0.9470,0.8392,-1.4660,0.6122,-0.8572,1.3091,1.8568,-0.6829,lrm11_depth_m,1.8568,294
470.3337,470.7580,471.5262,0.4243,1.1925,7.5000,5.0990,15.0000,0.0283,0.9558,24.9925,-0.1253,-0.0398,18.0668,470,9t,,1.7286,0.8151,3.1068,0.4421,-0.3031,-1.6020,1.9644,-0.8353,-0.6155,0.8392,-1.7286,0.8392,-1.0393,0.5328,-0.3408,0.0997,0.7915,1.3048,effective_radius_m,-1.7286,295
565.8429,566.2071,567.7001,0.3642,1.8572,7.5000,5.5210,15.0000,0.0243,1.2823,21.4530,0.1112,0.3746,18.7503,560,mk5,,1.9080,1.0445,3.1058,0.4509,0.6212,-3.1022,2.0526,-1.0030,0.3220,0.8392,-0.5809,0.8392,-1.1733,1.2085,-0.5030,1.6960,1.9080,1.4164,lrm11_depth_m,1.9080,296
419.1143,420.2063,421.3587,1.0920,2.2444,5.0000,5.3852,10.0000,0.1092,0.6135,28.5880,-0.3353,-0.8316,12.6241,68,9t,,1.6673,0.8878,3.0947,0.4687,-0.2733,3.0941,0.7718,1.0276,0.8681,-0.9120,-0.9504,-0.9120,1.6673,-0.1757,-0.1761,-1.3180,-1.3422,0.4160,aspect_ratio,1.6673,297
576.9560,577.5584,578.4272,0.6024,1.4712,7.5000,6.5557,15.0000,0.0402,0.9557,35.4853,0.0764,0.2200,9.3099,601,mk5,,2.2332,0.8059,3.0905,0.4660,1.3402,-2.5297,-0.9372,-0.3383,-0.2224,0.8392,2.2332,0.8392,-0.6420,0.5326,0.1400,1.4611,1.4914,-0.1252,effective_radius_m,2.2332,298
438.2194,439.1086,440.0199,0.8892,1.8005,7.5000,6.4031,15.0000,0.0593,0.7496,52.3795,0.0120,0.0120,8.2933,479,9t,,1.8183,0.6792,3.0884,0.4311,1.8797,-1.1808,-1.0922,0.4619,0.2421,0.8392,1.8183,0.8392,-0.0024,0.1059,0.9140,1.0261,0.9311,-0.2912,effective_radius_m,1.8183,299
472.2837,473.5981,473.8719,1.3144,1.5883,6.0000,5.8310,12.0000,0.1095,0.1270,49.5514,-0.2263,-0.9433,11.0675,135,9t,,1.6785,0.7657,3.0799,0.4762,0.5018,2.8664,-0.7550,1.6481,-0.0572,-0.2115,0.2621,-0.2115,1.6785,-1.1828,0.7845,-0.5820,-1.6431,0.1618,aspect_ratio,1.6785,300
474.5045,475.6154,476.6985,1.1108,2.1940,7.0000,5.8310,14.0000,0.0793,0.8469,57.0002,-0.3334,-0.8142,16.9763,414,9t,,1.3054,0.8133,3.0793,0.4582,1.8486,1.9733,0.4296,1.0802,0.7971,0.4889,0.2621,0.4889,0.6687,0.3074,1.1258,-1.3054,-1.2952,1.1267,lrm5_depth_m,-1.3054,301
571.1414,572.0942,574.2384,0.9528,3.0970,7.5000,6.3246,15.0000,0.0635,1.3824,56.1257,-0.1259,-0.2962,4.9479,555,mk5,,2.0707,0.8789,3.0691,0.4403,3.0891,-0.2075,-0.9183,0.6393,2.0707,0.8392,1.6046,0.8392,0.1394,1.4158,1.0857,0.0958,0.1005,-0.8374,depth_from_rim_max_m,2.0707,302
470.6308,471.1506,471.8451,0.5198,1.2143,6.0000,5.6569,12.0000,0.0433,0.2414,19.5951,-0.2635,-0.3859,8.9447,206,9t,,0.9460,0.4562,3.0633,0.4226,-1.3708,0.0826,-0.4015,-0.5689,-0.5847,-0.2115,-0.2114,-0.2115,-0.5365,-0.9460,-0.5881,-0.8335,-0.1412,-0.1848,rim_symmetry_std_m,-0.9460,303
440.2529,441.0905,442.0942,0.8376,1.8413,7.5000,5.5210,15.0000,0.0558,0.9202,49.3379,-0.3106,-0.5816,12.7732,187,9t,,1.1515,0.5898,3.0614,0.4241,1.1775,0.6631,0.4427,0.3178,0.2997,0.8392,-0.5809,0.8392,-0.1176,0.4590,0.7747,-1.1515,-0.6684,0.4404,lrm5_depth_m,-1.1515,304
550.5125,551.4357,552.5812,0.9232,2.0687,7.5000,6.3246,15.0000,0.0615,1.3440,54.3820,-0.0321,0.0558,7.8965,609,mk5,,1.6046,0.8190,3.0583,0.4246,2.4730,-1.1627,-0.5352,0.5567,0.6203,0.8392,1.6046,0.8392,0.0734,1.3362,1.0058,0.7286,1.0491,-0.3560,effective_radius_m,1.6046,305
459.9868,460.4846,460.9310,0.4978,0.9442,3.5000,5.3852,7.0000,0.0711,0.1802,6.3863,-0.2480,-0.4294,12.1736,302,9t,,1.9627,0.9509,3.0574,0.4657,-3.2577,1.3421,0.6601,-0.6301,-0.9656,-1.9627,-0.9504,-1.9627,0.3935,-1.0726,-1.1933,-0.7288,-0.2583,0.3425,rim_radius_m,-1.9627,306
476.7000,477.9909,478.2636,1.2909,1.5637,5.5000,5.8310,11.0000,0.1174,0.2457,40.8935,-0.3034,-0.9739,13.8338,50,9t,,1.9402,0.8879,3.0494,0.4759,0.1598,3.3362,-0.2657,1.5827,-0.0919,-0.5618,0.2621,-0.5618,1.9402,-0.9370,0.3878,-1.1027,-1.7255,0.6136,aspect_ratio,1.9402,307
458.3661,459.4639,460.0286,1.0978,1.6626,5.0000,5.3852,10.0000,0.1098,0.4973,28.7406,-0.2396,-0.7977,11.5670,298,9t,,1.6868,0.7549,3.0494,0.4461,-0.6715,2.6943,0.4994,1.0439,0.0476,-0.9120,-0.9504,-0.9120,1.6868,-0.4162,-0.1691,-0.6718,-1.2509,0.2434,aspect_ratio,1.6868,308
472.6575,473.3635,473.6303,0.7060,0.9728,7.5000,6.3246,15.0000,0.0471,0.0774,41.5847,-0.0633,-0.3108,4.3810,222,9t,,1.6046,0.7166,3.0488,0.4355,0.3174,-0.9386,-2.2389,-0.0494,-0.9252,0.8392,1.6046,0.8392,-0.4111,-1.2854,0.4194,0.5181,0.0611,-0.9300,effective_radius_m,1.6046,309
656.0298,656.4046,658.1396,0.3748,2.1099,7.5000,5.6569,15.0000,0.0250,1.1968,22.0785,-0.1114,-0.2599,5.1243,762,mk5,,1.1496,0.6725,3.0434,0.4114,0.5254,-1.6978,-0.1648,-0.9733,0.6784,0.8392,-0.2114,0.8392,-1.1496,1.0317,-0.4743,0.1934,0.1984,-0.8086,aspect_ratio,-1.1496,310
447.2534,448.3317,449.0399,1.0783,1.7865,5.0000,5.8310,10.0000,0.1078,0.2617,28.2292,-0.2989,-0.8481,15.6130,41,9t,,1.6215,0.8526,3.0425,0.4564,-0.4131,2.9242,0.1567,0.9894,0.2224,-0.9120,0.2621,-0.9120,1.6215,-0.9039,-0.1925,-1.0724,-1.3865,0.9041,aspect_ratio,1.6215,311
475.3272,475.5831,475.9695,0.2559,0.6423,7.5000,6.3246,15.0000,0.0171,0.3139,15.0714,0.0053,0.0207,5.3521,415,9t,,1.6046,1.0630,3.0388,0.4666,-0.6967,-2.8416,-1.7616,-1.3052,-1.3915,0.8392,1.6046,0.8392,-1.4149,-0.7960,-0.7954,0.9814,0.9545,-0.7715,effective_radius_m,1.6046,312
459.6673,459.8255,460.2434,0.1581,0.5761,4.0000,5.3852,8.0000,0.0198,0.1543,2.6497,-0.0812,-0.1335,4.0774,296,9t,,1.6124,1.1790,3.0377,0.4835,-3.8669,-1.0706,-0.3178,-1.5779,-1.4848,-1.6124,-0.9504,-1.6124,-1.3242,-1.1263,-1.3645,0.3971,0.5389,-0.9796,rim_radius_m,-1.6124,313
420.0905,420.3907,421.1476,0.3002,1.0571,7.5000,5.6569,15.0000,0.0200,0.8045,17.6815,-0.1130,-0.0607,3.6789,463,9t,,1.3161,0.7319,3.0352,0.4192,-0.5832,-2.2073,-0.6515,-1.1816,-0.8064,0.8392,-0.2114,0.8392,-1.3161,0.2196,-0.6758,0.1825,0.7351,-1.0447,aspect_ratio,-1.3161,314
526.6960,527.2568,528.1382,0.5609,1.4422,7.5000,5.3852,15.0000,0.0374,1.2806,33.0369,0.0825,0.3721,21.9191,713,mk5,,1.9338,0.9683,3.0333,0.4566,0.7663,-2.5201,2.5341,-0.4543,-0.2632,0.8392,-0.9504,0.8392,-0.7347,1.2051,0.0278,1.5019,1.9012,1.9338,slope_inner_deg,1.9338,315
473.1848,473.9872,474.9073,0.8024,1.7224,7.5000,6.3246,15.0000,0.0535,0.5812,47.2634,-0.0247,-0.4435,1.3814,196,9t,,1.6046,0.6589,3.0330,0.4292,1.3197,-0.7203,-2.2006,0.2196,0.1320,0.8392,1.6046,0.8392,-0.1961,-0.2427,0.6796,0.7787,-0.2963,-1.4198,effective_radius_m,1.6046,316
556.8793,557.5925,558.4371,0.7132,1.5579,7.5000,6.0828,15.0000,0.0475,1.0368,42.0107,-0.0915,0.0379,6.9254,736,mk5,,1.0008,0.5575,3.0225,0.3910,1.2317,-1.4207,-0.6024,-0.0292,-0.1001,0.8392,0.9470,0.8392,-0.3950,0.7005,0.4390,0.3277,1.0008,-0.5145,lrm11_depth_m,1.0008,317
493.3313,494.6255,495.9683,1.2942,2.6370,7.5000,6.0000,15.0000,0.0863,1.3650,76.2358,-0.2305,-0.4573,9.7453,583,mk5,,2.0071,0.9727,3.0197,0.4521,3.3814,1.2397,-0.1082,1.5919,1.4219,0.8392,0.7219,0.8392,0.9007,1.3798,2.0071,-0.6106,-0.3337,-0.0541,volume_approx_m3,2.0071,318
455.3915,456.4091,457.0414,1.0177,1.6499,5.0000,5.3852,10.0000,0.1018,0.6902,26.6425,-0.3495,-0.8095,15.3062,26,9t,,1.4187,0.8069,3.0160,0.4514,-0.6562,2.7923,1.0582,0.8203,0.0297,-0.9120,-0.9504,-0.9120,1.4187,-0.0170,-0.2652,-1.4142,-1.2825,0.8540,aspect_ratio,1.4187,319
479.4201,480.1617,481.1389,0.7415,1.7188,7.5000,5.6569,15.0000,0.0494,0.8406,43.6807,-0.1646,-0.1304,21.8276,225,9t,,1.9189,0.5309,3.0145,0.4218,1.1374,-0.5276,1.5292,0.0499,0.1268,0.8392,-0.2114,0.8392,-0.3318,0.2942,0.5155,-0.1658,0.5473,1.9189,slope_inner_deg,1.9189,320
450.7576,451.8106,452.6358,1.0530,1.8782,5.0000,5.6569,10.0000,0.1053,0.6657,27.5685,-0.3700,-0.8321,17.1195,328,9t,,1.5524,0.8345,3.0145,0.4706,-0.2414,2.9859,0.8912,0.9189,0.3517,-0.9120,-0.2114,-0.9120,1.5370,-0.0676,-0.2228,-1.5524,-1.3436,1.1501,lrm5_depth_m,-1.5524,321
548.0688,548.2526,549.8018,0.1838,1.7330,7.5000,5.8310,15.0000,0.0123,1.2875,10.8254,-0.0267,0.1974,5.5640,653,mk5,,1.5756,0.9374,3.0121,0.4552,0.1044,-3.1650,-0.0530,-1.5063,0.1469,0.8392,0.2621,0.8392,-1.5756,1.2194,-0.9899,0.7649,1.4307,-0.7368,aspect_ratio,-1.5756,322
352.8660,353.6768,354.2710,0.8107,1.4050,6.5000,5.3852,13.0000,0.0624,0.3912,35.8700,-0.1128,-0.4917,5.6075,217,9t,,0.9504,0.3655,3.0091,0.4112,-0.4352,0.3216,-0.4142,0.2429,-0.3157,0.1387,-0.9504,0.1387,0.1007,-0.6359,0.1576,0.1837,-0.4263,-0.7297,effective_radius_m,-0.9504,323
493.6892,494.9904,495.4474,1.3013,1.7582,7.0000,6.0000,14.0000,0.0929,0.3740,66.7716,-0.2488,-0.9000,12.3073,156,9t,,1.6115,0.8625,3.0088,0.4798,1.7405,2.2977,-0.8264,1.6115,0.1825,0.4889,0.7219,0.4889,1.1237,-0.6715,1.5735,-0.7344,-1.5264,0.3643,depth_from_rim_mean_m,1.6115,324
481.0330,481.7869,482.2255,0.7540,1.1925,4.0000,5.6569,8.0000,0.0942,0.2566,12.6328,-0.2362,-0.5986,11.9586,176,9t,,1.6124,0.7996,2.9969,0.4522,-2.1308,1.9802,0.1928,0.0845,-0.6154,-1.6124,-0.2114,-1.6124,1.1671,-0.9145,-0.9071,-0.6493,-0.7144,0.3074,rim_radius_m,-1.6124,325
596.4637,597.1014,598.2938,0.6376,1.8300,7.5000,5.6569,15.0000,0.0425,1.2196,37.5598,0.0195,0.1349,24.7105,806,mk5,,2.3896,0.8200,2.9964,0.4362,1.3637,-1.7750,2.3379,-0.2401,0.2837,0.8392,-0.2114,0.8392,-0.5635,1.0788,0.2350,1.0771,1.2623,2.3896,slope_inner_deg,2.3896,326
487.7856,488.9478,489.4295,1.1622,1.6439,6.0000,6.0828,12.0000,0.0969,0.2365,43.8151,-0.1083,-0.7776,6.4085,96,9t,,1.2543,0.6688,2.9918,0.4539,0.4824,1.7435,-1.4680,1.2236,0.0212,-0.2115,0.9470,-0.2115,1.2543,-0.9561,0.5216,0.2140,-1.1965,-0.5989,aspect_ratio,1.2543,327
